n_faces,face_area,max_conf,face_boxes,id,year
0,0.0,0.0,,1114922,2024
0,0.0,0.0,,1114928,2023
0,0.0,0.0,,1114965,2023
0,0.0,0.0,,1115075,2023
0,0.0,0.0,,1115315,2023
1,0.0303,0.842,"0.4841,0.2696,0.2102,0.1441",1115393,2023
0,0.0,0.0,,1115604,2023
0,0.0,0.0,,1115694,2023
1,0.0128,0.921,"0.4564,0.4337,0.1211,0.1061",1115710,2023
2,0.0227,0.92,"0.3062,0.6985,0.116,0.1029|0.5658,0.7925,0.1088,0.0991",1115744,2023
10,0.0736,0.94,"0.0933,0.6546,0.1429,0.1266|0.397,0.5678,0.1088,0.0921|0.7241,0.5903,0.095,0.0838|0.0661,0.1854,0.0896,0.0786|0.8734,0.1955,0.0836,0.0701|0.0919,0.5773,0.0812,0.0705|0.4735,0.2958,0.0783,0.0683|0.266,0.2898,0.0791,0.067|0.7145,0.2856,0.0706,0.0611|0.8157,0.2426,0.066,0.0597",1115911,2023
0,0.0,0.0,,1115939,2023
0,0.0,0.0,,1115985,2025
0,0.0,0.0,,1116368,2023
1,0.0012,0.654,"0.8494,0.5452,0.0376,0.0314",1116457,2023
1,0.3429,0.625,"0.1803,0.2663,0.6638,0.5166",1116466,2023
1,0.2318,0.74,"0.0294,0.1117,0.5046,0.4594",1116481,2023
2,0.1102,0.873,"0.4917,0.224,0.3048,0.3141|0.019,0.0927,0.1138,0.1275",1116492,2024
0,0.0,0.0,,1116628,2023
3,0.1096,0.92,"0.6489,0.3296,0.219,0.1824|0.6515,0.0688,0.2117,0.1858|0.6558,0.5613,0.1856,0.1634",1116984,2024
0,0.0,0.0,,1116989,2023
3,0.0097,0.922,"0.4616,0.5118,0.0653,0.0571|0.2281,0.5284,0.0643,0.0523|0.7302,0.5462,0.0537,0.0486",1117115,2023
1,0.6424,0.795,"0.0784,0.0576,0.7884,0.8147",1117185,2023
0,0.0,0.0,,1117213,2023
2,0.0455,0.923,"0.0932,0.238,0.1835,0.1867|0.0831,0.0828,0.1123,0.1001",1117233,2023
1,0.112,0.629,"0.1575,0.1867,0.3369,0.3324",1117321,2024
2,0.2667,0.921,"0.5447,0.0923,0.3509,0.4772|0.1155,0.4242,0.3258,0.3047",1117388,2023
2,0.2494,0.896,"0.1271,0.1694,0.3464,0.393|0.4368,0.1712,0.3335,0.3395",1117550,2023
0,0.0,0.0,,1117872,2023
1,0.1693,0.906,"0.422,0.2885,0.4159,0.4071",1117930,2023
3,0.1353,0.903,"0.345,0.1663,0.3094,0.3155|0.2842,0.4921,0.1598,0.1395|0.5867,0.4901,0.1366,0.1131",1117995,2023
0,0.0,0.0,,1118033,2024
0,0.0,0.0,,1118185,2023
0,0.0,0.0,,1118201,2025
0,0.0,0.0,,1118266,2023
2,0.1394,0.919,"0.6297,0.3606,0.2862,0.2454|0.077,0.4327,0.2714,0.2549",1118273,2023
1,0.0274,0.904,"0.3417,0.5869,0.1899,0.1445",1118318,2023
2,0.3813,0.931,"0.3855,0.6005,0.5066,0.4082|0.3073,0.0862,0.4491,0.3885",1118338,2023
0,0.0,0.0,,1118388,2023
0,0.0,0.0,,1118464,2023
0,0.0,0.0,,1118515,2023
0,0.0,0.0,,1118519,2023
1,0.0024,0.881,"0.2463,0.4772,0.0513,0.0464",1118521,2023
0,0.0,0.0,,1118608,2023
0,0.0,0.0,,1118617,2023
1,0.0199,0.607,"0.242,0.5606,0.169,0.1175",1118800,2023
0,0.0,0.0,,1118857,2023
0,0.0,0.0,,1118899,2023
0,0.0,0.0,,1119185,2023
0,0.0,0.0,,1119237,2023
0,0.0,0.0,,1119467,2023
0,0.0,0.0,,1119476,2023
0,0.0,0.0,,1119487,2023
0,0.0,0.0,,1119622,2023
0,0.0,0.0,,1119686,2024
2,0.0218,0.895,"0.4378,0.8488,0.1148,0.1001|0.6845,0.8528,0.1055,0.098",1119894,2024
1,0.031,0.805,"0.239,0.2302,0.1947,0.1594",1120016,2023
0,0.0,0.0,,1120217,2023
6,0.1493,0.926,"0.349,0.0292,0.246,0.2249|0.8135,0.3593,0.1984,0.239|0.43,0.4633,0.1194,0.1075|0.0918,0.036,0.1198,0.1048|0.8476,0.0066,0.1215,0.0993|0.0468,0.3482,0.1092,0.0834",1120362,2023
1,0.0029,0.738,"0.3227,0.4405,0.0595,0.048",1120447,2023
0,0.0,0.0,,1120687,2023
2,0.0244,0.925,"0.5174,0.2321,0.1312,0.1158|0.2266,0.2793,0.0976,0.0943",1120824,2023
5,0.046,0.882,"0.6957,0.4233,0.1435,0.1194|0.4529,0.218,0.1188,0.0921|0.1881,0.2883,0.0967,0.0865|0.1566,0.5885,0.083,0.0711|0.2753,0.5544,0.0662,0.0546",1120863,2024
2,0.0114,0.834,"0.4129,0.1761,0.096,0.0736|0.1208,0.1453,0.0709,0.0608",1120869,2023
1,0.1617,0.664,"0.6602,0.1298,0.3439,0.4702",1120980,2023
0,0.0,0.0,,1121148,2023
0,0.0,0.0,,1121297,2023
1,0.2599,0.882,"0.3545,0.2972,0.5009,0.5189",1121404,2023
0,0.0,0.0,,1121436,2023
5,0.029,0.837,"0.0496,0.4318,0.1408,0.1191|0.4487,0.3211,0.089,0.0778|0.3044,0.5188,0.0482,0.0397|0.4264,0.5234,0.0459,0.0407|0.5034,0.5018,0.0423,0.0365",1121439,2023
0,0.0,0.0,,1121583,2023
0,0.0,0.0,,1121615,2023
0,0.0,0.0,,1121663,2023
1,0.0108,0.611,"0.3248,0.689,0.1183,0.0909",1121679,2023
0,0.0,0.0,,1121683,2023
4,0.0174,0.886,"0.3082,0.3225,0.0752,0.0677|0.8417,0.3483,0.0707,0.0649|0.4854,0.33,0.0678,0.062|0.1311,0.3344,0.0629,0.0564",1121725,2023
0,0.0,0.0,,1121903,2023
4,0.1023,0.883,"0.7617,0.6848,0.198,0.2503|0.5479,0.6399,0.1643,0.1381|0.3473,0.3985,0.1436,0.1202|0.1738,0.2664,0.1218,0.1052",1122172,2023
2,0.0477,0.911,"0.4944,0.2547,0.2109,0.1991|0.1401,0.3403,0.0798,0.0709",1122217,2023
0,0.0,0.0,,1122504,2023
1,0.1576,0.804,"0.1507,0.5492,0.4339,0.3631",1122519,2023
1,0.0345,0.693,"0.0711,0.0914,0.1695,0.2034",1122561,2023
0,0.0,0.0,,1122566,2023
1,0.046,0.855,"0.3751,0.3961,0.2294,0.2005",1122588,2023
0,0.0,0.0,,1122600,2023
0,0.0,0.0,,1122679,2025
0,0.0,0.0,,1122989,2023
0,0.0,0.0,,1123107,2023
0,0.0,0.0,,1123273,2023
0,0.0,0.0,,1123293,2023
1,0.5814,0.843,"0.116,0.2314,0.7819,0.7436",1123503,2023
1,0.001,0.848,"0.5035,0.4765,0.0346,0.0296",1123587,2023
0,0.0,0.0,,1123599,2024
1,0.043,0.915,"0.3901,0.0962,0.2237,0.1924",1123626,2023
0,0.0,0.0,,1123740,2023
0,0.0,0.0,,1124023,2023
3,0.0106,0.916,"0.4501,0.6045,0.0804,0.0692|0.4779,0.3576,0.0625,0.0476|0.4823,0.0905,0.0498,0.0419",1124032,2023
0,0.0,0.0,,1124152,2023
0,0.0,0.0,,1124219,2023
0,0.0,0.0,,1124272,2023
1,0.0271,0.746,"0.2499,0.4817,0.1628,0.1664",1124353,2023
6,0.0364,0.917,"0.1622,0.2882,0.0985,0.0869|0.053,0.3941,0.0964,0.0845|0.4816,0.4695,0.0938,0.0785|0.0851,0.4967,0.0812,0.0752|0.8424,0.4613,0.0657,0.0548|0.8216,0.351,0.0566,0.0463",1124464,2023
0,0.0,0.0,,1124509,2024
0,0.0,0.0,,1124533,2023
1,0.1574,0.808,"0.617,0.554,0.3854,0.4084",1124620,2025
0,0.0,0.0,,1124630,2023
0,0.0,0.0,,1124647,2023
2,0.0414,0.927,"0.4474,0.1012,0.18,0.1597|0.7425,0.012,0.1201,0.1058",1124735,2023
1,0.0181,0.74,"0.2203,0.5494,0.1423,0.1275",1124792,2023
1,0.0071,0.72,"0.691,0.1781,0.0865,0.0825",1124864,2023
1,0.0702,0.909,"0.3562,0.1892,0.2796,0.2511",1124887,2023
1,0.0348,0.89,"0.505,0.1589,0.1936,0.1796",1124914,2023
0,0.0,0.0,,1124918,2024
2,0.0288,0.9,"0.4627,0.0943,0.1242,0.1256|0.6272,0.0751,0.1201,0.1101",1125102,2023
0,0.0,0.0,,1125186,2023
0,0.0,0.0,,1125205,2023
0,0.0,0.0,,1125311,2024
2,0.0055,0.864,"0.328,0.5292,0.0633,0.0541|0.5306,0.4106,0.0499,0.0415",1125371,2023
0,0.0,0.0,,1125551,2023
0,0.0,0.0,,1125705,2023
10,0.1205,0.928,"0.3655,0.5693,0.2367,0.1856|0.2057,0.0842,0.125,0.1054|0.3783,0.0967,0.1037,0.094|0.552,0.0853,0.104,0.0888|0.7028,0.1134,0.1023,0.0899|0.1949,0.252,0.0952,0.0907|0.391,0.2318,0.1013,0.0844|0.6819,0.2464,0.0982,0.0739|0.5648,0.2938,0.0796,0.0692|0.5316,0.2079,0.077,0.069",1126032,2023
2,0.0712,0.922,"0.491,0.083,0.2044,0.1982|0.169,0.1528,0.1924,0.1597",1126094,2024
0,0.0,0.0,,1126234,2023
2,0.1686,0.789,"0.2995,0.2933,0.4307,0.3868|0.8634,0.5138,0.0477,0.0423",1126401,2023
0,0.0,0.0,,1126492,2023
0,0.0,0.0,,1126504,2023
0,0.0,0.0,,1126577,2023
1,0.0731,0.909,"0.3585,0.6567,0.2925,0.2499",1126637,2023
1,0.0806,0.831,"0.3004,0.5264,0.3057,0.2636",1126718,2023
1,0.0186,0.608,"0.4385,0.2424,0.1551,0.1199",1126748,2023
1,0.0309,0.62,"0.6266,0.3164,0.182,0.17",1126897,2025
1,0.0151,0.871,"0.4221,0.3615,0.1257,0.12",1127132,2023
1,0.1652,0.863,"0.4797,0.1266,0.3518,0.4697",1127175,2023
0,0.0,0.0,,1127304,2023
0,0.0,0.0,,1127375,2024
2,0.0445,0.924,"0.4101,0.1294,0.153,0.1512|0.366,0.448,0.1707,0.1253",1127407,2024
0,0.0,0.0,,1127496,2023
0,0.0,0.0,,1127676,2023
1,0.0516,0.707,"0.1005,0.0177,0.2638,0.1958",1127707,2023
0,0.0,0.0,,1127777,2023
1,0.0465,0.676,"0.3946,0.0522,0.2296,0.2025",1127778,2023
2,0.1441,0.923,"0.4781,0.2283,0.3711,0.3626|0.2165,0.3833,0.105,0.0913",1127790,2023
1,0.0469,0.921,"0.3769,0.3089,0.2272,0.2062",1127839,2025
0,0.0,0.0,,1127926,2023
0,0.0,0.0,,1128165,2023
0,0.0,0.0,,1128187,2023
0,0.0,0.0,,1128209,2023
0,0.0,0.0,,1128298,2023
1,0.0164,0.921,"0.427,0.2446,0.1438,0.114",1128299,2024
0,0.0,0.0,,1128434,2023
1,0.4528,0.882,"0.4631,0.088,0.5586,0.8107",1128474,2023
0,0.0,0.0,,1128487,2023
0,0.0,0.0,,1128596,2023
0,0.0,0.0,,1128619,2025
0,0.0,0.0,,1128633,2023
0,0.0,0.0,,1128941,2024
0,0.0,0.0,,1129068,2024
8,0.0792,0.919,"0.3083,0.2131,0.1768,0.144|0.4493,0.5575,0.121,0.1059|0.0937,0.3546,0.1123,0.0981|0.8034,0.3397,0.1003,0.0898|0.6727,0.4985,0.0926,0.08|0.219,0.5257,0.0897,0.0771|0.2396,0.7027,0.0683,0.0595|0.6917,0.7434,0.0547,0.0465",1129093,2024
0,0.0,0.0,,1129108,2023
0,0.0,0.0,,1129598,2024
1,0.2605,0.761,"-0.0229,0.2044,0.4134,0.6302",1129904,2023
1,0.0089,0.891,"0.4596,0.306,0.1048,0.0845",1130053,2024
1,0.0059,0.885,"0.4769,0.2465,0.0823,0.0715",1130070,2024
0,0.0,0.0,,1130276,2024
0,0.0,0.0,,1130316,2023
1,0.6047,0.885,"-0.0374,0.0815,0.6256,0.9666",1130571,2023
1,0.1311,0.93,"0.3292,0.1661,0.3693,0.355",1130607,2023
0,0.0,0.0,,1130630,2023
0,0.0,0.0,,1130784,2023
1,0.0183,0.76,"0.4598,0.1796,0.1536,0.1189",1130792,2023
0,0.0,0.0,,1130982,2023
0,0.0,0.0,,1131220,2023
0,0.0,0.0,,1131308,2023
0,0.0,0.0,,1131380,2023
0,0.0,0.0,,1131407,2023
1,0.091,0.668,"0.3679,0.1513,0.3191,0.2852",1131444,2023
0,0.0,0.0,,1131666,2023
0,0.0,0.0,,1131755,2023
2,0.0985,0.772,"0.6939,0.4286,0.3061,0.3144|0.4759,0.4813,0.052,0.0439",1131820,2023
0,0.0,0.0,,1131975,2023
0,0.0,0.0,,1131988,2023
0,0.0,0.0,,1132378,2023
9,0.0277,0.876,"0.6658,0.2595,0.091,0.0725|0.3834,0.3204,0.0821,0.0705|0.7687,0.3174,0.0672,0.0674|0.1252,0.3511,0.0562,0.0495|0.5506,0.2241,0.0538,0.0461|0.6877,0.7687,0.0458,0.0379|0.3975,0.713,0.0429,0.0339|0.8385,0.7845,0.0405,0.0331|0.7985,0.6879,0.0358,0.0284",1132407,2023
0,0.0,0.0,,1132414,2023
0,0.0,0.0,,1132497,2024
2,0.0056,0.908,"0.6227,0.4975,0.06,0.0521|0.3145,0.5193,0.0545,0.0462",1132564,2023
0,0.0,0.0,,1132766,2023
1,0.0111,0.888,"0.0466,0.294,0.1152,0.0967",1133128,2024
2,0.0151,0.844,"0.2363,0.0732,0.1096,0.1035|0.7539,0.0796,0.069,0.0545",1133164,2023
0,0.0,0.0,,1133173,2023
0,0.0,0.0,,1133248,2023
2,0.0272,0.867,"0.2552,0.625,0.1347,0.1225|0.6264,0.6061,0.1059,0.1013",1133329,2023
1,0.0246,0.777,"0.4227,0.3528,0.181,0.1361",1133564,2023
1,0.0547,0.89,"0.2577,0.0737,0.2259,0.2422",1133783,2023
1,0.0123,0.922,"0.4079,0.3693,0.1226,0.1003",1134048,2025
9,0.1018,0.922,"0.5467,0.7017,0.1315,0.1147|0.2832,0.6825,0.131,0.1099|0.0749,0.684,0.1176,0.1018|0.3282,0.5504,0.1136,0.1044|0.8242,0.5396,0.1128,0.1033|0.808,0.6856,0.1203,0.0948|0.054,0.5489,0.1054,0.0938|0.563,0.542,0.1002,0.0927|0.4201,0.6645,0.08,0.0782",1134089,2023
0,0.0,0.0,,1134094,2024
2,0.1537,0.828,"0.7172,0.1745,0.2899,0.5203|0.1001,0.1776,0.0592,0.0489",1134137,2023
0,0.0,0.0,,1134427,2023
1,0.0051,0.606,"0.2327,0.5151,0.0812,0.063",1134475,2024
1,0.0499,0.927,"0.3797,0.3084,0.2461,0.2028",1134562,2023
1,0.1168,0.879,"0.2627,0.1882,0.377,0.3098",1134838,2023
1,0.1331,0.913,"0.2956,0.0063,0.3972,0.3352",1134866,2024
0,0.0,0.0,,1135245,2024
1,0.0306,0.912,"0.1062,0.2989,0.1826,0.1676",1135281,2024
2,0.048,0.892,"0.2641,0.57,0.2039,0.1782|0.1608,0.0892,0.1114,0.105",1135299,2023
3,0.119,0.919,"0.3628,0.0097,0.3052,0.2782|0.262,0.3136,0.1487,0.1282|0.6928,0.3238,0.1291,0.1162",1135357,2023
0,0.0,0.0,,1135381,2023
0,0.0,0.0,,1135385,2023
0,0.0,0.0,,1135424,2023
1,0.1701,0.659,"0.4113,0.0901,0.4881,0.3485",1135429,2024
1,0.0052,0.895,"0.4528,0.3582,0.0749,0.0692",1135431,2023
4,0.061,0.934,"0.394,0.2245,0.1925,0.164|0.2036,0.3148,0.1091,0.0908|0.6395,0.3753,0.1043,0.0937|0.4165,0.4988,0.1078,0.0901",1135812,2023
0,0.0,0.0,,1135863,2023
0,0.0,0.0,,1135895,2023
1,0.2149,0.905,"0.2761,0.1345,0.4371,0.4916",1135978,2023
1,0.1583,0.872,"0.2327,0.2897,0.3977,0.398",1136019,2024
0,0.0,0.0,,1136043,2023
1,0.2081,0.718,"0.385,0.2499,0.4747,0.4384",1136089,2023
0,0.0,0.0,,1136100,2023
1,0.3877,0.917,"0.1299,0.0093,0.7423,0.5223",1136113,2023
1,0.1294,0.907,"0.3336,0.1357,0.3414,0.3789",1136347,2024
0,0.0,0.0,,1136382,2023
0,0.0,0.0,,1136484,2023
2,0.1569,0.931,"0.118,0.2802,0.298,0.2747|0.6148,0.289,0.2847,0.2633",1136485,2023
0,0.0,0.0,,1136487,2023
0,0.0,0.0,,1136488,2023
0,0.0,0.0,,1136539,2023
0,0.0,0.0,,1136702,2023
0,0.0,0.0,,1136721,2024
0,0.0,0.0,,1137068,2025
0,0.0,0.0,,1137145,2023
1,0.0914,0.907,"0.3329,0.4501,0.3068,0.298",1137205,2024
5,0.045,0.877,"0.6302,0.417,0.1103,0.0975|0.3463,0.1434,0.1,0.092|0.7238,0.2744,0.102,0.0887|0.312,0.4567,0.1005,0.0874|0.5413,0.1745,0.0926,0.0783",1137232,2023
2,0.0085,0.89,"0.3455,0.673,0.0751,0.0682|0.4941,0.7151,0.059,0.0577",1137242,2024
1,0.0042,0.893,"0.4796,0.0981,0.0691,0.0608",1137304,2023
1,0.7002,0.613,"0.0559,0.2783,0.8654,0.8091",1137418,2023
0,0.0,0.0,,1137423,2025
0,0.0,0.0,,1137494,2024
0,0.0,0.0,,1137538,2023
0,0.0,0.0,,1137563,2023
0,0.0,0.0,,1137874,2023
3,0.0454,0.921,"0.6818,0.2663,0.1298,0.1207|0.2275,0.3281,0.1287,0.1185|0.5193,0.3334,0.1296,0.1117",1137912,2023
0,0.0,0.0,,1138037,2023
1,0.2764,0.936,"0.2154,0.0067,0.5937,0.4656",1138194,2024
7,0.0261,0.822,"0.7753,0.4943,0.1215,0.1142|0.2314,0.2942,0.0778,0.0748|0.131,0.4098,0.0443,0.0405|0.3731,0.444,0.0381,0.0375|0.5556,0.44,0.0372,0.0356|0.3057,0.4634,0.0332,0.0296|0.6631,0.4333,0.0301,0.0282",1138198,2023
0,0.0,0.0,,1138327,2023
1,0.04,0.898,"0.4033,0.3265,0.1997,0.2003",1138484,2023
0,0.0,0.0,,1139036,2024
0,0.0,0.0,,1139073,2023
6,0.0612,0.902,"0.4156,0.6271,0.1856,0.1631|0.6793,0.4201,0.0952,0.0854|0.4784,0.0881,0.0933,0.0788|0.3298,0.2797,0.0855,0.0761|0.6268,0.2061,0.0826,0.0662|0.0403,0.6216,0.0637,0.0545",1139106,2024
0,0.0,0.0,,1139111,2024
7,0.0696,0.887,"0.5721,0.062,0.2475,0.2119|0.1263,0.6283,0.0626,0.0528|0.8197,0.677,0.0601,0.053|0.3631,0.6554,0.0616,0.051|0.5066,0.6759,0.0593,0.0487|0.2544,0.6914,0.0541,0.0448|0.68,0.6563,0.0513,0.0436",1139126,2023
0,0.0,0.0,,1139133,2023
0,0.0,0.0,,1139296,2023
0,0.0,0.0,,1139411,2023
0,0.0,0.0,,1139495,2023
1,0.1611,0.911,"0.3041,0.3401,0.4335,0.3716",1139617,2023
2,0.0254,0.883,"0.3773,0.4342,0.1258,0.1122|0.7104,0.4768,0.1187,0.0949",1139623,2023
4,0.0192,0.93,"0.6315,0.5318,0.0776,0.0681|0.4933,0.4304,0.0746,0.0686|0.2585,0.3586,0.074,0.0602|0.725,0.336,0.0697,0.0632",1139713,2024
1,0.0293,0.901,"0.415,0.171,0.1839,0.1591",1139909,2023
0,0.0,0.0,,1139937,2024
0,0.0,0.0,,1139981,2023
0,0.0,0.0,,1140007,2023
1,0.0532,0.854,"0.4026,0.187,0.236,0.2256",1140017,2024
1,0.1238,0.924,"0.3163,0.2231,0.337,0.3674",1140020,2023
0,0.0,0.0,,1140168,2023
0,0.0,0.0,,1140243,2024
0,0.0,0.0,,1140356,2023
0,0.0,0.0,,1140535,2025
0,0.0,0.0,,1140544,2023
0,0.0,0.0,,1140556,2023
1,0.1634,0.927,"0.6257,0.0355,0.3756,0.4352",1140648,2024
1,0.0165,0.855,"0.4354,0.2163,0.1421,0.1159",1140847,2024
0,0.0,0.0,,1140866,2023
1,0.0363,0.92,"0.4241,0.1662,0.1971,0.1843",1140915,2023
4,0.0772,0.923,"0.6002,0.1628,0.2115,0.2026|0.2582,0.205,0.1846,0.1631|0.4441,0.6132,0.054,0.0445|0.6613,0.6355,0.0473,0.0388",1141182,2024
0,0.0,0.0,,1141251,2023
5,0.1052,0.913,"0.6328,0.3983,0.2098,0.1806|0.8221,0.2787,0.1681,0.1458|0.1273,0.3132,0.1364,0.1181|0.279,0.3844,0.1342,0.1162|0.0257,0.2818,0.1133,0.0981",1141280,2025
0,0.0,0.0,,1141345,2023
2,0.0414,0.912,"0.6368,0.3616,0.1478,0.1567|0.4697,0.2536,0.141,0.1291",1141375,2024
3,0.088,0.929,"0.008,0.053,0.2724,0.2688|0.4297,0.3978,0.1139,0.0993|0.7113,0.1068,0.0643,0.0545",1141923,2023
0,0.0,0.0,,1141993,2025
4,0.0756,0.927,"0.1484,0.1007,0.1785,0.1808|0.6953,0.5067,0.1476,0.1472|0.1595,0.3833,0.1157,0.0949|0.1453,0.5256,0.1052,0.1003",1142146,2023
4,0.1028,0.924,"0.1071,0.4818,0.1813,0.1553|0.3956,0.6721,0.1858,0.1504|0.3938,0.2995,0.1655,0.1429|0.6968,0.5044,0.1638,0.1409",1142305,2023
2,0.0172,0.893,"0.3993,0.1865,0.121,0.1108|0.797,0.188,0.0651,0.0584",1142322,2023
0,0.0,0.0,,1142414,2023
0,0.0,0.0,,1142423,2023
0,0.0,0.0,,1142736,2024
0,0.0,0.0,,1142820,2024
0,0.0,0.0,,1142913,2025
4,0.1934,0.931,"0.4829,0.0842,0.3804,0.398|0.2314,0.3441,0.1454,0.1295|0.1591,0.5384,0.1243,0.1208|0.4104,0.5276,0.095,0.0859",1143112,2025
1,0.0603,0.905,"0.3892,0.037,0.2317,0.2604",1143190,2023
0,0.0,0.0,,1143196,2023
0,0.0,0.0,,1143367,2023
0,0.0,0.0,,1143697,2023
0,0.0,0.0,,1143790,2024
0,0.0,0.0,,1143868,2024
1,0.0398,0.75,"0.7314,0.3282,0.2179,0.1829",1143995,2025
1,0.0174,0.862,"0.3163,0.3321,0.1393,0.1252",1144022,2023
1,0.0829,0.909,"0.5914,0.2247,0.3161,0.2623",1144028,2023
0,0.0,0.0,,1144067,2023
0,0.0,0.0,,1144179,2023
5,0.2447,0.917,"0.3682,0.02,0.2533,0.2342|0.6981,0.105,0.2483,0.2237|0.5946,0.6221,0.2375,0.2019|0.0882,0.1117,0.2375,0.1938|0.226,0.6688,0.2066,0.1736",1144435,2023
0,0.0,0.0,,1144536,2023
1,0.0121,0.841,"0.4666,0.2752,0.1071,0.1128",1144539,2023
0,0.0,0.0,,1144542,2023
1,0.0797,0.877,"0.7818,0.1431,0.2183,0.3651",1144577,2025
0,0.0,0.0,,1144581,2023
1,0.126,0.924,"0.3117,0.2068,0.3853,0.327",1144689,2023
0,0.0,0.0,,1144785,2023
0,0.0,0.0,,1144917,2023
1,0.5963,0.905,"-0.0158,0.0362,0.6971,0.8554",1144975,2023
0,0.0,0.0,,1144978,2025
7,0.1464,0.916,"0.4261,0.4736,0.2487,0.2371|0.1457,0.6159,0.167,0.1541|0.6944,0.6195,0.1603,0.1447|0.8187,0.6578,0.131,0.1125|0.0572,0.6704,0.1049,0.1021|0.9333,0.6956,0.0773,0.0888|-0.0089,0.7086,0.0751,0.082",1145028,2023
1,0.0197,0.907,"0.4437,0.4581,0.1464,0.1346",1145221,2025
1,0.0823,0.789,"0.3623,0.1521,0.3143,0.2618",1145279,2023
4,0.0444,0.918,"0.6408,0.4487,0.1218,0.1046|0.4371,0.5155,0.1239,0.1017|0.2993,0.4402,0.1098,0.0952|0.4603,0.3278,0.0999,0.0861",1145348,2025
17,0.0438,0.895,"0.2713,0.1173,0.1397,0.1197|0.4406,0.3156,0.0664,0.0582|0.4651,0.5915,0.0546,0.0475|0.3812,0.5582,0.0531,0.0484|0.8537,0.1129,0.048,0.04|0.6719,0.5595,0.0444,0.0381|0.2832,0.5628,0.0428,0.0392|0.102,0.5025,0.0441,0.0357|0.3537,0.4908,0.0436,0.0361|0.0819,0.6321,0.0418,0.0344|0.5771,0.489,0.04,0.0349|0.852,0.369,0.0398,0.0332|0.0808,0.3412,0.039,0.0324|0.8828,0.6379,0.0379,0.0313|0.9193,0.4724,0.0352,0.031|0.881,0.5572,0.0361,0.0297|0.2748,0.5038,0.0306,0.0263",1145351,2023
0,0.0,0.0,,1145425,2023
0,0.0,0.0,,1145474,2024
0,0.0,0.0,,1145531,2023
1,0.0097,0.843,"0.36,0.2164,0.1159,0.0835",1145592,2023
0,0.0,0.0,,1145685,2023
0,0.0,0.0,,1145740,2023
0,0.0,0.0,,1145765,2023
0,0.0,0.0,,1145811,2023
0,0.0,0.0,,1145880,2023
1,0.0027,0.816,"0.2707,0.3183,0.0563,0.0487",1145881,2023
1,0.0024,0.874,"0.4512,0.609,0.0498,0.0481",1146023,2023
4,0.0601,0.907,"0.3611,0.092,0.1489,0.1347|0.078,0.5408,0.1527,0.1311|0.7431,0.1454,0.1213,0.1068|0.555,0.0799,0.0904,0.0785",1146141,2023
0,0.0,0.0,,1146143,2023
0,0.0,0.0,,1146146,2023
2,0.0883,0.932,"0.2318,0.6583,0.2241,0.2066|0.5251,0.6399,0.214,0.1961",1146147,2023
0,0.0,0.0,,1146148,2023
0,0.0,0.0,,1146149,2023
1,0.3347,0.661,"0.1981,0.2543,0.6349,0.5271",1146246,2024
0,0.0,0.0,,1146249,2023
3,0.2304,0.943,"0.3094,0.1317,0.3112,0.3063|0.7359,0.1571,0.2577,0.2724|0.0065,0.177,0.2342,0.2768",1146253,2023
0,0.0,0.0,,1146574,2023
0,0.0,0.0,,1146983,2023
2,0.096,0.855,"0.3823,0.4798,0.22,0.2321|0.4699,0.1776,0.2298,0.1957",1147177,2023
7,0.0113,0.873,"0.4817,0.8102,0.0608,0.0515|0.7921,0.7195,0.0503,0.0424|0.2236,0.7377,0.045,0.0394|0.7154,0.7816,0.0382,0.0319|0.2906,0.7628,0.0358,0.0315|0.4232,0.7739,0.0357,0.0313|0.61,0.7822,0.0304,0.0255",1147231,2023
1,0.0193,0.923,"0.3551,0.3414,0.1515,0.1274",1147236,2023
0,0.0,0.0,,1147240,2024
2,0.0526,0.91,"0.4289,0.0964,0.2031,0.1752|0.0888,0.2098,0.145,0.1177",1147322,2024
1,0.0388,0.915,"0.475,0.237,0.2017,0.1925",1147422,2023
1,0.4457,0.749,"0.1223,0.1433,0.6816,0.654",1147586,2023
1,0.3845,0.926,"0.2791,0.0997,0.5942,0.6472",1147598,2024
1,0.521,0.653,"0.3526,0.0189,0.6601,0.7892",1147885,2024
0,0.0,0.0,,1147949,2023
1,0.1689,0.871,"0.3463,0.29,0.4067,0.4152",1148027,2023
1,0.1398,0.911,"0.2355,0.1495,0.4243,0.3295",1148040,2024
0,0.0,0.0,,1148207,2025
0,0.0,0.0,,1148561,2023
1,0.039,0.922,"0.4062,0.4352,0.2295,0.1698",1148738,2023
0,0.0,0.0,,1148787,2023
1,0.5031,0.886,"0.1737,0.2907,0.7256,0.6933",1148852,2023
0,0.0,0.0,,1148862,2023
0,0.0,0.0,,1148920,2023
1,0.0241,0.867,"0.8117,0.4425,0.1643,0.1466",1148948,2023
0,0.0,0.0,,1149033,2023
0,0.0,0.0,,1149279,2023
0,0.0,0.0,,1149470,2023
0,0.0,0.0,,1149713,2024
0,0.0,0.0,,1149881,2023
1,0.0215,0.808,"0.4395,0.2734,0.1441,0.1493",1149916,2023
0,0.0,0.0,,1149982,2023
