id,title,year,genre_names
1133838,Winter,2023,"Animation, Drama, Fantasy, Horror"
1136482,VRDLK: Family of Vurdulak,2023,"Animation, Horror"
1136518,A Paw Over Dark,2023,"Animation, Comedy, Horror"
1139261,My (Best Friend's) Head Exploded,2023,"Horror, Animation"
1143211,Xterminator and the AI Apocalypse,2023,"Horror, Animation"
1143342,RA-MEN,2023,"Animation, Comedy, Thriller, Horror"
1143761,Don't Let Them Die,2023,"Horror, Animation"
1147140,Nice You Meet Me,2023,"Animation, Comedy, Horror"
1148775,Demons in the Closet,2023,"Horror, Animation"
1155945,Nalb Noum,2023,"Horror, Animation"
1158484,Trees,2023,"Horror, Animation"
1158580,Wolf in sheep's clothing,2023,"Horror, Animation"
1160100,No.8 Reporting,2023,"Animation, Horror"
1160102,The Undertaker,2023,"Animation, Horror"
1160574,Shrine of Abominations,2025,"Animation, Horror, Fantasy"
1161049,The Deep Blue,2023,"Animation, Fantasy, Horror"
1161622,The Discarded,2023,"Animation, Horror, Science Fiction"
1167056,In the Heat,2023,"Animation, Horror"
1167386,Twisted Tales,2023,"Animation, Horror, Comedy"
1175668,Drizzle in Johnson,2023,"Animation, Horror"
1183879,Carrousel,2023,"Animation, Horror"
1184223,Chef Gustav,2023,"Animation, Horror, Comedy"
1185919,Monstr,2023,"Animation, Fantasy, Horror"
1185923,Leech,2023,"Animation, Drama, Horror"
1186459,Dead Red Kite,2023,"Animation, Drama, Horror"
1186894,The Body Dissolver,2023,"Documentary, Animation, Horror"
1188181,Lure,2023,"Horror, Animation"
1189352,Beast,2023,"Animation, Horror"
1190183,A Love Letter to Cinema,2023,"Comedy, Animation, Horror"
1196034,Beckoning,2023,"Science Fiction, Animation, Horror"
1199820,Lullaby,2023,"Horror, Animation"
1204312,To the Brink,2023,"Horror, Comedy, Animation"
1204821,Proxy,2023,"Animation, Horror, Science Fiction, Mystery"
1205229,Night of the Zoopocalypse,2025,"Animation, Comedy, Horror, Adventure, Science Fiction, Family"
1205732,The Wooden Ghost,2023,"Horror, Animation"
1205961,Flossing Mishap,2023,"Animation, Comedy, Horror"
1206723,The Von Dingles in: Halloween Massacre,2023,"Horror, Comedy, Animation"
1206731,Occupied,2023,"Horror, Animation, Comedy"
1206734,The Vase,2023,"Horror, Animation"
1209813,I SEE YOU,2023,"Horror, Animation"
1211305,Howl If You Love Me,2023,"Animation, Comedy, Horror, Romance"
1211532,The Worm,2023,"Animation, Horror"
1211577,Stairwell,2023,"Horror, Animation"
1214941,Ghost Town,2023,"Western, Animation, Horror, Fantasy"
1214952,Duck,2024,"Drama, Horror, Animation"
1215204,Dysmetropsia,2023,"Animation, Fantasy, Horror"
1217167,The Bleacher,2024,"Animation, Horror"
1217191,Border Hopper,2024,"Drama, Horror, Animation"
1220207,Tokophobia,2023,"Animation, Drama, Horror"
1221108,Camp Blood X: Animated,2023,"Horror, Animation"
1221473,The Forest King,2023,"Animation, Horror, Fantasy, Science Fiction"
1221968,Toy Tumor,2023,"Animation, Horror, Comedy"
1224369,Apocalypse Love,2023,"Animation, Comedy, Horror"
1226270,The Art Project,2024,"Horror, Thriller, Animation"
1234776,The Process,2024,"Horror, Animation"
1238833,Sleeper,2024,"Animation, Romance, Drama, Horror"
1239771,Forget Me Not,2023,"Drama, Horror, Animation, Fantasy"
1240814,Incidental 38: Strange Action At A Distance,2024,"Animation, Horror, Music"
1241608,Buried Among Skeletons from the Past,2024,"Horror, Mystery, Animation"
1241903,Broomsticks on Broadway,2024,"Animation, Music, Fantasy, Horror"
1242212,Be Not Afraid,2023,"Animation, Horror"
1242217,What I'm Hiding From You...,2023,"Animation, Horror"
1242249,Absolution,2024,"Animation, Horror"
1244933,Bunnyhood,2024,"Animation, Horror"
1252756,A Place Without Fear,2024,"Animation, Horror"
1252843,Umbrellas,2024,"Comedy, Animation, Horror"
1255013,Gretel Redux,2023,"Thriller, Animation, Horror"
1257772,An Ego and I,2023,"Horror, Animation"
1260013,Granny's Revenge,2024,"Animation, Horror, Comedy, Fantasy, Science Fiction, Crime"
1260040,Broken Lance,2024,"Animation, Science Fiction, Action, Horror"
1261861,When the Moon Returns,2024,"Animation, Drama, Fantasy, Horror"
1266952,Chainsaw Grandma,2024,"Horror, Comedy, Animation"
1267802,THE STAR SPORE,2023,"Horror, Animation"
1267823,GOOD SAMARITAN,2023,"Animation, Horror"
1267845,Moving Parts,2024,"Animation, Horror, Comedy"
1273393,Detective Jacqueline: Babushka,2023,"Animation, Crime, Horror, Mystery, Science Fiction"
1274978,Threads,2024,"Animation, Horror"
1276326,Cherry Teeth,2024,"Horror, Animation"
1280064,Agoraphobia,2023,"Animation, Horror"
1280070,Jelly Baby,2024,"Animation, Comedy, Horror"
1280289,Suburban Horror,2024,"Horror, Animation"
1282069,The Man From The Sea,2023,"Horror, Animation"
1282207,The Basement,2024,"Animation, Horror"
1285518,Last Night,2024,"Animation, Horror"
1287774,The Fisherman,2024,"Horror, Drama, Fantasy, Animation"
1288814,Hinter-Land,2024,"Animation, Fantasy, Horror, Drama"
1291004,The Unscarables,2024,"Horror, Animation"
1291984,LONE BUCK MOTEL,2024,"Animation, Horror, Romance"
1293077,The Mask,2023,"Horror, Animation, Comedy"
1299094,Stuffed,2024,"Animation, Comedy, Horror"
1300533,Little One,2024,"Horror, Science Fiction, Animation, Thriller"
1304762,Uncanny Alley 01 - The Screening,2024,"Horror, Animation"
1306275,"Rain, Rain, Go Away",2024,"Animation, Horror, Mystery"
1307021,Anatomy,2024,"Animation, Horror, Drama"
1307434,Greece is Burning,2024,"Horror, Animation, Thriller"
1309050,Ether Or,2023,"Comedy, Animation, Horror"
1309115,King Star King,2023,"Animation, Action, Comedy, Fantasy, Horror"
1309625,there's a light,2024,"Animation, Horror, Drama"
1311958,The Sitters,2024,"Animation, Comedy, Horror"
1313326,Satan Kingdom Babylon,2024,"Documentary, Animation, Horror"
1314080,Dinosaur Ghosts,2023,"Animation, Horror, Fantasy"
1317033,Dead Fish,2024,"Animation, Horror"
1317569,Monster Party,2024,"Comedy, Animation, Horror"
1317611,Tinkerhell,2024,"Animation, Horror, Fantasy"
1318215,This Edible Ain't Shit,2025,"Horror, Animation, Comedy"
1320357,"Bad Boy, Oliver",2023,"Animation, Drama, Thriller, Horror"
1320467,Playing God,2024,"Animation, Horror, Drama"
1320934,Red Thumb,2025,"Animation, Horror"
1322819,The Perseverer,2024,"Science Fiction, Thriller, Action, Horror, Animation"
1325403,The Phantom Ship,2024,"Animation, Horror"
1325655,The Hitchhiker at the Lone Oak Tree,2024,"Animation, Horror"
1326030,Apple Vision Pro,2024,"Horror, Animation, Drama, Thriller"
1326034,The Man With No Mouth,2024,"Horror, Animation, Drama, Thriller"
1326829,Perfect Casting,2024,"Animation, Comedy, Horror"
1328618,Pocket Princess,2024,"Animation, Horror, Fantasy, Family"
1330667,Don't Talk to Strangers,2023,"Animation, Horror"
1333078,Family Comes First,2024,"Horror, Animation"
1337905,Mother,2023,"Horror, Drama, Animation"
1338301,Alice,2024,"Horror, Drama, Animation"
1338302,Ant Infestation,2024,"Animation, Drama, Horror"
1338497,Violent Nature,2024,"Animation, Comedy, Horror"
1339562,No Halloween this Year,2024,"Animation, Horror"
1340317,Your Favorite Artist,2024,"Animation, Comedy, Horror"
1342177,Under the Bed,2023,"Horror, Animation"
1352152,Caffeine Freak,2024,"Horror, Comedy, Animation"
1352374,How to Bring a Wretched Boy Back to Life,2024,"Animation, Horror, Fantasy, Science Fiction"
1353610,Autophagy,2024,"Animation, Drama, Horror"
1353815,Nexus Laboratories,2024,"Animation, Horror, Drama, Thriller"
1354627,SpongeBob Squarepants: Kreepaway Kamp,2024,"TV Movie, Family, Comedy, Horror, Animation"
1354803,Rise of the Decayed,2024,"Animation, Fantasy, Horror"
1354840,Antisocial,2024,"Animation, Music, Western, Science Fiction, Fantasy, Horror"
1354858,Sorry,2025,"Animation, Horror"
1354859,Bone Idol,2025,"Animation, Horror"
1355654,Wilhelm Gustloff,2024,"Drama, Animation, Action, Adventure, Thriller, Mystery, War, History, Horror"
1355763,The Bell,2025,"Horror, Animation, Thriller"
1356781,Evil Lurks In Evil Ways,2024,"Horror, Animation"
1356922,The Noonday Demon,2024,"Animation, Horror"
1358411,Poppa,2025,"Animation, Horror, Fantasy, Thriller"
1361710,Petscop,2024,"Horror, Animation, Mystery"
1363036,The Memory Emporium,2024,"Horror, Animation"
1363475,Into the Reds Tale,2025,"Animation, Horror, Fantasy"
1364407,Lego Killer Pigs,2024,"Animation, Thriller, Horror"
1365293,The Scariest Skeleton,2024,"Horror, Family, Animation"
1366236,Upadana (Offering),2025,"Animation, Horror"
1366238,Pretty Kitty,2025,"Animation, Comedy, Fantasy, Horror"
1367245,For The Billionth Time Today,2024,"Drama, Horror, Comedy, Animation"
1367441,Crimson Harbor,2024,"Animation, Horror, Thriller"
1368125,Midnight Abaddon,2024,"Horror, Animation"
1371654,Crisp Suburban Nights,2024,"Animation, Horror, Science Fiction"
1372678,Anna,2024,"Horror, Animation"
1373122,Dirty Donna,2024,"Animation, Comedy, Horror"
1374469,The Hum,2024,"Horror, Animation"
1374642,The Milkman,2023,"Animation, Comedy, Horror"
1378417,Butch,2023,"Animation, Horror"
1378621,The House atop the City,2024,"Animation, Horror"
1379113,EIGHT ANGELS,2024,"Animation, Horror"
1379495,Symbiosis,2024,"Horror, Animation"
1379557,Spidal,2024,"Horror, Animation"
1379693,Blue is the Night,2024,"Animation, Music, Horror, Fantasy"
1379745,Party of the Pumpkin People,2023,"Animation, Music, Horror"
1380828,Drop,2024,"Horror, Animation"
1381413,Lily,2025,"Animation, Horror, Family"
1381700,The SnowRaven Chronicles: Death Trap,2024,"Horror, Animation"
1381703,"Metamorphosis - A Dark ""Art House"" Short",2024,"Horror, Animation"
1383178,The Notes,2024,"Horror, Family, Animation"
1383192,Max and the Messy Monster,2024,"Animation, Horror, Family"
1383197,Dimples,2024,"Animation, Horror, Family"
1383207,Monster Eyes,2024,"Animation, Horror, Family"
1383208,Miss Crow,2024,"Animation, Horror, Family"
1384504,Rouge,2024,"Horror, Animation"
1385312,Shrapnel,2024,"Horror, Animation"
1387011,Candy Corn,2024,"Horror, Animation"
1390748,Madeline’s House,2024,"Animation, Horror"
1394562,"Mombomb, part 1",2024,"Horror, Fantasy, Animation, Comedy"
1399589,The Broadcast,2023,"Animation, Horror, Mystery"
1401904,Nightingale,2024,"Science Fiction, Horror, Animation"
1403272,Demon Damsel,2024,"Animation, Horror, Adventure"
1405163,Trembling,2024,"Animation, Horror"
1406905,billy invites you home,2024,"Horror, Animation"
1407582,Rest in Pieces,2024,"Horror, Drama, Mystery, Thriller, Animation"
1410935,Chomp,2023,"Animation, Horror, Family, Fantasy, Comedy"
1411189,House at the End of the World,2025,"Horror, Animation, Fantasy, Science Fiction"
1411512,Fluttershy's Revenge,2024,"Horror, Animation"
1414243,Drained,2025,"Horror, Thriller, Animation"
1416036,Spillover,2024,"Horror, Fantasy, Animation"
1418125,Existence No Longer Exists,2024,"Animation, Horror"
1419440,Hunger,2025,"Horror, Animation"
1423775,Last Call,2025,"Fantasy, Horror, Thriller, Animation"
1428191,The Weeknd - Red Terror,2025,"Animation, Music, Fantasy, Horror"
1431002,Quiet,2025,"Animation, Comedy, Drama, Horror"
1432538,DON'T TELL HIM,2025,"Horror, Animation"
1433722,INFINITY IN BOTH DIRECTIONS,2025,"Horror, Animation"
1434351,Bone-Skinny,2025,"Animation, Horror, Thriller"
1437479,Remember To Enjoy The Light Before It’s Gone,2025,"Animation, Music, Fantasy, Horror"
1440265,Cosmic Crash,2025,"Horror, Animation"
1440859,No More Work,2025,"Animation, Comedy, Horror"
1441718,Scarlett's Colorful Friends,2025,"Horror, Fantasy, Science Fiction, Animation"
1442994,Dysphoria,2025,"Animation, Horror"
1443485,The Man Downstairs,2024,"Animation, Horror"
1444172,Fried!,2025,"Animation, Comedy, Horror"
1445585,Dick Marshall 2 or The Existential Crisis of Toothpick Dick,2025,"Horror, Comedy, Animation, Music"
1449117,Terror in the Valley,2025,"Horror, Animation, Western"
1451543,Kill Your Darlings,2024,"Romance, Horror, Animation"
1454234,The Color Out Of Space,2024,"Animation, Horror, Science Fiction"
1456370,Ray Rabenstein lore video,2025,"Animation, Thriller, Horror"
1458309,a memory stuck in the mind of a withering mortal,2023,"Animation, Horror"
1458713,can I ask you something?,2024,"Animation, Horror"
1459576,"hey,",2024,"Animation, Horror, Drama"
1460668,Catch and Exterminate,2024,"Animation, Horror, Action"
1461469,The Night Television TV Channel Program,2025,"Horror, Mystery, Animation, Comedy"
1463102,dream girls,2023,"Animation, Horror"
1466169,ApoKalypse,2025,"Animation, Comedy, Horror, Science Fiction"
1466796,Helen,2024,"Animation, Horror"
1472268,best friend,2024,"Animation, Horror"
1473210,Fine Valentine,2024,"Animation, Horror, Comedy"
1474492,Mira Vs Darian,2025,"Horror, Comedy, Animation"
1474891,Forlorn,2024,"Fantasy, Horror, Animation"
1475511,Bloodlust,2025,"Animation, Horror"
1475721,Arachnophobia,2025,"Animation, Comedy, Horror"
1477741,The Shrouding,2025,"Horror, Animation"
1481724,Eurydice,2025,"Animation, Horror"
1482103,Claycat's DOOM The Dark Ages,2025,"Animation, Horror, Action"
1483251,The Threshold,2025,"Animation, Horror, Music"
1483428,Enduring many days / blades / and selves,2025,"Animation, Horror"
1483948,The Finger Wife,2025,"Animation, Horror, Comedy"
1487673,"Egg Mama In ""Carbon Cowboy""",2025,"Horror, Animation"
1488091,Voyager Memory Bank,2025,"Animation, Horror"
1489732,Crèche & Burn,2025,"Animation, Horror, Comedy"
1489748,Stitch,2025,"Horror, Animation"
1489860,Homemade Gatorade,2025,"Animation, Drama, Comedy, Horror"
1492616,Build,2024,"Horror, Comedy, Animation"
1492769,how gregor samsa became a bug (canonised),2025,"Horror, Animation, Thriller, Science Fiction, Fantasy, War"
1497301,The Wolves Are All Gone,2025,"Animation, Horror"
1497397,ParaNorman: The Thrifting,2025,"Animation, Fantasy, Horror, Family"
1498769,Agoraphobia,2025,"Animation, Horror"
1499057,Do All Primate Infants Cry?,2025,"Animation, Horror"
1499466,The Night of The Mummy,2025,"Animation, Horror, Action, Thriller"
1500788,Zombie Ship,2025,"Animation, Horror, Thriller, Fantasy"
1503967,The Yellow Wallpaper,2025,"Horror, Animation"
1504640,The Unusual Survivor !!,2024,"Adventure, Mystery, Animation, Horror, Thriller"
1504643,An Invitation for a Night at a Haunted Mansion !!,2024,"Crime, Adventure, Animation, Mystery, Drama, Family, Horror"
1504677,Traveler discovers a Woman running from her Husband & In-laws but then...,2023,"Animation, Adventure, Fantasy, Mystery, Horror"
1504881,TWO OF US,2025,"Horror, Animation, Science Fiction"
1504985,Under the Canopy,2025,"Horror, Fantasy, Animation"
1505018,Nun - The Beginning !!,2023,"Horror, Mystery, Animation, Thriller"
1505366,The Outsider,2025,"Animation, Horror, Fantasy"
1505508,When the Moon Sings,2025,"Horror, Fantasy, Animation"
1506815,The Haunted Sweet 16 Birthday Party !!,2024,"Animation, Drama, Horror, Adventure"
1506869,The Haunted Mansion of Madame Veronica !!,2024,"Animation, Horror, Mystery"
1507800,NARROWS,2025,"Animation, Horror"
1510606,PAYDIRT,2025,"Animation, Comedy, Horror"
1514776,diver.exe,2024,"Animation, Horror"
1515317,Father,2025,"Horror, Thriller, Animation"
1515907,The Devil's Rock,2025,"Animation, Horror"
1517624,Volatile: Crimson City,2025,"Horror, Animation, Adventure"
1517731,Terror Above the Sunset Strip,2024,"Animation, Comedy, Horror"
1518345,The Littles,2025,"Horror, Animation"
1520220,Cage,2025,"Animation, Horror"
1520948,HIRAETH: THE SHOW (Pilot),2024,"Animation, Comedy, Mystery, Horror"
1522353,Feeder,2025,"Animation, Horror"
1527778,Burned Cans For Aluminum Children,2025,"Animation, Horror"
1529051,Cadaverous Dreamscape of an Unborn Maggot,2025,"Animation, Horror"
1529610,48 NOIDED MOVIES,2025,"Animation, Mystery, Documentary, Horror, Science Fiction, History, Thriller, TV Movie, War, Action, Adventure, Crime"
1532785,Don't Fret,2025,"Animation, Horror, Thriller"
1533362,Dolly Baby - Rhythm & Flesh,2025,"Animation, Drama, Horror, Science Fiction"
1533647,Nyghil,2023,"Animation, Science Fiction, Horror"
1533699,Snacktime,2025,"Animation, Horror"
1533720,Seeds,2025,"Horror, Animation"
1536463,"Butter Bean - ""Belly Ache""",2025,"Animation, Horror"
1541524,Safe.,2025,"Animation, Mystery, Horror"
1541733,Upheaval,2023,"Horror, Science Fiction, Animation"
1545239,Godh,2025,"Horror, Science Fiction, Animation"
1546391,Mr Legs,2024,"Animation, Horror"
1547508,nightmare,2025,"Horror, Animation"
1549840,Codependency,2025,"Animation, Horror"
1552284,Razors,2025,"Horror, Animation, Thriller"
1554179,amen,2025,"Animation, Horror, Thriller"
1554431,Killa Maid!,2025,"Animation, Comedy, Horror"
1556596,Pilot,2025,"Animation, Science Fiction, Horror"
1560511,Skin Flick,2025,"Animation, Adventure, Comedy, Horror"
1560837,(HEAD!) Over Heels,2025,"Comedy, Animation, Horror, Romance, Music"
1563686,A Flower Among the Fall,2025,"Fantasy, Horror, Animation"
1564035,Hunted by Moonlight,2025,"Animation, Documentary, Horror"
1564795,Eye Jam,2025,"Animation, Horror, Comedy, Science Fiction"
1565546,Play Fight!,2025,"Animation, Comedy, Horror"
1565582,The Wonderland Stalker,2025,"Animation, Horror, Fantasy"
1566928,Kyle Popovich's Haunted Nightmare House,2025,"Horror, Animation"
1568423,Wing Story,2025,"Animation, Drama, Horror"
1569660,WeirdWorld,2025,"Comedy, Drama, Horror, Animation"
1569993,Bloodsoaked Flowers,2025,"Horror, Animation"
1570079,Cherub,2025,"Horror, Animation"
1570839,Gassy's Gas 'n Stuff: The Ghost,2025,"Comedy, Animation, Horror"
1570918,Mr. Vapey Man,2025,"Animation, Horror, Comedy, Music"
1571896,Trial of the Concubine,2025,"Horror, Animation, Fantasy"
1571954,Cuca,2025,"Horror, Animation"
1572968,Missing Halloween: 10 Years Later,2025,"Animation, Horror"
1573074,run rabbit run,2025,"Horror, Animation"
1579657,Not Another Toy Story,2025,"Animation, Comedy, Fantasy, Horror"
1581555,Fredbear's Family Diner,2025,"Animation, Horror"
1582678,We Few Survivors,2025,"Horror, Animation"
1583838,Alter,2025,"Mystery, Horror, Animation"
1590988,White Cat and Green Ball,2025,"Mystery, Horror, Animation"
1591621,Chloe’s Dream,2025,"Animation, Horror"
1592338,Leaving Fangoria,2025,"Documentary, Horror, Animation"
1595837,Dinner is ready !,2025,"Drama, Horror, Animation"
1595934,KooluAlbums: Introduction Movie,2025,"Animation, Drama, Action, Music, Horror, Crime, Comedy, Mystery, Thriller"
1595961,Scarecrow Alley,2023,"Animation, Horror"
1596403,Liturgy,2025,"Horror, Animation"
1600989,Michelle & The Draghouls,2024,"Animation, Fantasy, Horror"
1601645,Static Disorder,2025,"Horror, Animation"
1601708,Cave video 1,2023,"Comedy, Horror, Animation"
1601881,Cave video 2,2024,"Horror, Comedy, Animation"
1603932,Nice Spare!,2025,"Animation, Horror, Comedy"
1607008,Haunted by your shadow,2025,"Animation, Music, Horror"
1608713,Untitled Bush Film,2025,"Horror, Comedy, Fantasy, Romance, Animation"
1612509,While She Sleeps,2025,"Animation, Fantasy, Horror"
1615343,I Have A Headache Mother,2025,"Animation, Horror"
1615350,The Human Pyramid,2025,"Animation, Horror"
1615364,Night Mouse,2025,"Comedy, Horror, Animation"
1621268,Obelisk - Why Do You Keep Us Here,2025,"Horror, Animation"
1621275,Obelisk - My New Friend,2024,"Horror, Animation"
1621287,Obelisk - In Your Home,2024,"Animation, Horror"
1621299,Obelisk - You're Almost Gone,2024,"Animation, Horror"
1621834,Obelisk - The Man In The Tower,2025,"Horror, Animation"
1638917,Piercing Touch,2025,"Horror, Thriller, Romance, Animation"
1639289,Pas de Deux!,2025,"Animation, Horror"
1653674,Red Card,2024,"Animation, Horror"
1654112,2:30,2025,"Animation, Horror, Thriller"
1657579,Curse of Malnurah,2025,"Animation, Horror, Mystery"
1658630,Per Aspera,2025,"Science Fiction, Horror, Animation"
1659312,Tales of Ghosts & Demons,2023,"Animation, Horror"
1660698,Agathe Must Go,2025,"Animation, Drama, Horror"
1660916,You Can't Run Forever Darling: Chapter 1,2024,"Animation, Horror"
1660920,You Can't Run Forever Darling: Chapter 2,2025,"Animation, Horror"
1664951,Burning Rope,2025,"Horror, Drama, Animation"
1674269,Insight,2024,"Horror, Animation"
1676459,iMi,2025,"Animation, Horror"
1683681,Finn,2024,"Animation, Horror"
1692997,Siren,2025,"Science Fiction, Animation, Horror"
1694561,Chlorine,2025,"Animation, Horror"
1694567,Angel Hare,2023,"Animation, Horror, Drama, Mystery"
1694793,Fisheye,2025,"Animation, Horror, Comedy, Drama"
1697487,The Tell-Tale Heart,2023,"Animation, Horror"
1705966,Beyond The Stars,2025,"Horror, Action, Drama, Thriller, Science Fiction, Mystery, Animation"
1709339,Delivery for Mr. Frogula,2024,"Animation, Horror, Comedy"
1714225,Hollow Point Road,2025,"Horror, Animation"
1715270,Meat Lump,2025,"Animation, Horror"
1723896,Midnight Munchies,2024,"Animation, Horror, Mystery"
1728378,endo,2025,"Animation, Horror"
1730565,Monitor,2025,"Animation, Horror"
1731196,Grandma Grandpa House,2025,"Horror, Animation"
1735776,Lusitania,2023,"Action, Drama, Crime, Horror, Thriller, Mystery, Animation"
1065952,The Fling,2026,"Animation, Comedy, Romance, Horror"
1110207,The Lovers,2026,"Fantasy, Romance, Thriller, Horror, Animation"
1315466,Night/Time,2026,"Animation, Horror"
1353860,Collective Unconscious,2026,"Music, Fantasy, Horror, Animation, Adventure"
1377607,Squander,2026,"Drama, Animation, Horror"
1514238,The Next Time You Feel Important,2026,"Adventure, Comedy, Horror, History, Animation"
1580496,House of Death,2026,"Horror, Animation"
1610847,Godflesh,2026,"Fantasy, Animation, Horror"
1616600,Trading Cards,2026,"Animation, Horror, Fantasy"
1616630,Rudi: The Blood Nosed Reindeer,2026,"Animation, Horror"
1617148,MONO,2026,"Horror, Animation, Drama"
1625531,Ovum,2026,"Animation, Fantasy, Horror"
1631706,Dirty Snow,2026,"Horror, Comedy, Animation"
1634023,The Overseers,2026,"Horror, Science Fiction, Animation"
1634820,Living Corpse,2026,"Horror, Animation"
1639273,Whisper of the Well,2026,"Animation, Horror"
1639286,There's a Visitor at the Door,2026,"Horror, Animation"
1639294,"Mommy, Where Did I Come From?",2026,"Animation, Comedy, Science Fiction, Horror"
1639311,On Time Off Time,2026,"Animation, Horror"
1641382,Meow Yawn,2026,"Animation, Science Fiction, Horror"
1647836,AMOEBA: Plague [Opening Cutscene],2026,"Horror, Action, Animation"
1650053,OUROBOROS.,2026,"Animation, Action, Crime, Horror"
1651785,Tommy The Smoker,2026,"Horror, Mystery, Animation"
1652478,The Disgusting Man,2026,"Thriller, Drama, Horror, Animation"
1654587,Shining Night,2026,"Animation, Horror"
1656526,Sticks and Mud,2026,"Fantasy, Horror, Animation"
1656714,PHOBOSPLUNKER,2026,"Animation, Comedy, Horror"
1657379,0RSON,2026,"Animation, Comedy, Horror, Science Fiction"
1659372,Genesis of the Dead,2026,"Animation, Horror"
1660295,Danse Macabre,2026,"Animation, Horror, Music, War"
1660301,How to Walk,2026,"Animation, Fantasy, Horror, Music"
1662476,The Daydream Shaman,2026,"Animation, Horror, Science Fiction"
1664116,In the Teeth of Time,2026,"Animation, Horror"
1671598,Only in Dreams,2026,"Music, Horror, Animation"
1674257,Obelisk - Folly,2026,"Animation, Fantasy, Horror"
1675744,Freya,2026,"Fantasy, Horror, Mystery, Animation"
1676842,VERMIN EXTERMIN,2026,"Horror, Animation"
1684129,Aquarium,2026,"Animation, Science Fiction, Horror"
1689300,Smiling with Tea,2026,"Animation, Horror, Comedy, Music"
1689382,You Make me Feel Complete,2026,"Animation, Horror, Comedy, Music"
1689490,Primordium,2026,"Animation, Fantasy, Horror, Drama"
1689659,Me When I School Dinner? Me When I School Dinner.,2026,"Horror, Animation, Comedy"
1690967,Apple Boy,2026,"Animation, Horror"
1692656,fih,2026,"Animation, Fantasy, Horror"
1693254,Flower Girl,2026,"Animation, Horror"
1695382,The Bungalow,2026,"Animation, Horror, Comedy"
1697507,FULL MAJOR PSYCHOSIS,2026,"Animation, Comedy, Horror"
1697982,Idle Hands,2026,"Animation, Horror"
1698172,Josiane,2026,"Horror, Animation"
1699157,A Closer Shave,2026,"Animation, Comedy, Horror, Music"
1706734,Stained Glass,2026,"Animation, Horror"
1710139,A Thousand Bombs in My Belly,2026,"Animation, Drama, War, Horror"
1711633,Predawn,2026,"Horror, Animation"
1712306,Get to Work,2026,"Animation, Horror"
1714529,40 Wacks,2026,"Horror, Animation"
1715456,Man in Hole,2026,"Animation, Horror"
1718219,YUM,2026,"Comedy, Horror, Animation"
1719781,Ugly Ms. Bugsby,2026,"Animation, Horror, Comedy"
1720914,Their Depreciation,2026,"Animation, Horror"
1721286,Dry Pond For narcissus,2026,"Drama, Horror, Animation"
1721595,Lab Rat,2026,"Science Fiction, Animation, Drama, Horror"
1721862,Our Lady of Rot,2026,"Animation, Horror"
1722407,Daydream Sequence,2026,"Mystery, Fantasy, Animation, Horror, Drama"
1726699,Yellow,2026,"Animation, Horror"
1727204,Grave Danger,2026,"Horror, Comedy, Animation"
1727615,Black Treasures of Melancholy,2026,"Animation, Fantasy, Horror"
1728183,Eat Your Heart Out,2026,"Animation, Romance, Horror"
1728956,The Mirror of Malevolence: Chapter One - The Dreary Orphanage,2026,"Fantasy, Horror, Animation"
1729149,Rumours Of Madam Roach,2026,"Horror, Animation, Thriller, Mystery"
1736986,Discord Mods Are The Worst,2026,"Horror, Comedy, Action, Animation, Romance"
132410,The Ghost of Slumber Mountain,1918,"Fantasy, Animation, Horror"
139246,The Haunted Hotel,1907,"Comedy, Animation, Horror"
493044,"Colonel Heeza Liar, Ghost Breaker",1915,"Fantasy, Animation, Comedy, Horror"
1224105,Colonel Heeza Liar in the Haunted Castle,1915,"Animation, Comedy, Horror"
1707880,Dire Dryer,2027,"Animation, Action, Family, Horror"
1719306,Freddy the 13th,2028,"Animation, Comedy, Horror"
1736993,Thera: The Inverted Planet,2027,"Action, Adventure, Comedy, Animation, Drama, Science Fiction, Horror"
