id,imdb_id,title,runtime_before,runtime_after,titleType,status
926449,tt16172364,Late Checkout,0.0,69,movie,ok
926682,tt13240610,Night of the Tommyknockers,0.0,86,movie,ok
926687,tt12103444,Brain Hunter: New Breed,0.0,,movie,basics_no_runtime
926827,tt14960286,Ghosts of Amityville,0.0,70,movie,ok
926831,tt15847776,Amityville Thanksgiving,0.0,73,movie,ok
926835,tt15908978,Amityville Ghosts,0.0,,movie,basics_no_runtime
926837,tt14201674,The Amityville Exorcist,0.0,,movie,basics_no_runtime
927359,tt17220590,Give Me Your Eyes,0.0,89,movie,ok
927516,tt10896582,Manhunt,0.0,45,movie,ok
927554,tt7635756,The Raven,0.0,,short,basics_no_runtime
927849,tt2118741,Pines,0.0,75,movie,ok
928087,tt9025200,All Dressed in White,0.0,32,short,ok
928153,tt14881472,Shadows,0.0,,movie,basics_no_runtime
928345,tt0399184,The Incredible Robert Baldick: Never Come Night,0.0,50,tvMovie,ok
929334,tt14989632,Caroltyn,0.0,80,movie,ok
929525,tt10283158,The Gathering,0.0,,movie,basics_no_runtime
930314,tt6852154,Abduction 2: Revenge of the Hive Queen,0.0,90,movie,ok
931295,tt15682790,The Latent Image,0.0,83,movie,ok
931410,tt12768142,Jezebel,0.0,,movie,basics_no_runtime
931510,tt14715444,Bae Wolf,0.0,87,movie,ok
931518,tt15739090,Love by Proxy,0.0,,short,basics_no_runtime
931536,tt7174372,Brimstone Saint,0.0,,movie,basics_no_runtime
931734,tt15726046,Single Black Female,0.0,88,tvMovie,ok
931957,tt11451908,Ivory Wave,0.0,14,short,ok
932066,tt15505052,Slice of Life,0.0,,short,basics_no_runtime
932914,tt16406552,Cafard,0.0,11,short,ok
932994,tt13902622,In Search of All American Massacre: The Lost Texas Chainsaw Film,0.0,70,movie,ok
933138,tt11084388,Mantra,0.0,120,movie,ok
933726,tt14972090,Weredeer,0.0,69,movie,ok
933900,tt17541226,Misery Mountain,0.0,82,movie,ok
934131,tt14557188,Soft & Quiet,0.0,92,movie,ok
934241,tt12290974,The Roommate,0.0,,movie,basics_no_runtime
934630,tt0000261,A Midnight Episode,0.0,1,short,ok
934781,tt11180260,Queen of Phoenix: Against Destiny,0.0,86,movie,ok
934957,tt10231726,The Darker the Lake,0.0,96,movie,ok
935643,tt26759438,ARM,0.0,9,short,ok
936042,tt13135756,60 Seconds to Live,0.0,68,movie,ok
936615,tt12502466,The House Sitter,0.0,70,video,ok
936933,tt0000406,The Prince of Darkness,0.0,,short,basics_no_runtime
937609,tt7812134,Girls Night 2,0.0,13,short,ok
937663,tt33041857,Lesbian Beasts 5000 AD,0.0,,short,basics_no_runtime
939072,tt18257440,BioShock,0.0,,movie,basics_no_runtime
939541,tt42588704,Christmas at the Kringles,0.0,,movie,basics_no_runtime
939928,tt17057768,Ikir Mikir,0.0,104,movie,ok
940165,tt0004929,The Avenging Hand,0.0,19,short,ok
940382,tt10064948,Epokalipsa,0.0,180,movie,ok
940402,tt5914346,Forbidden Lust,0.0,81,movie,ok
940561,tt1303721,The Green Monster,0.0,78,movie,ok
941059,tt12181902,"My Brother, Jeffrey",0.0,,video,basics_no_runtime
941060,tt12176712,The Hitchhiker,0.0,83,movie,ok
941062,tt2212084,The Doomsloop,0.0,86,movie,ok
942202,tt15429282,Deliver You,0.0,17,short,ok
942364,tt0229434,The Haunting Fear,0.0,,short,basics_no_runtime
943233,tt10343124,Unsheltered,0.0,90,movie,ok
943527,tt19710434,The Man in Room 6,0.0,152,movie,ok
943747,tt11968092,Iblis Dalam Kandungan,0.0,86,movie,ok
944367,tt0012266,The Hell Diggers,0.0,50,movie,ok
944926,tt0237804,Tatinir Bichar,0.0,,movie,basics_no_runtime
945348,tt5154196,Brainless Killers,0.0,17,short,ok
945591,tt0569913,Sting of Death,0.0,,tvEpisode,basics_no_runtime
946253,tt10270416,Jurassic Island,0.0,77,movie,ok
947235,tt14201430,L.U.N.A.,0.0,10,short,ok
947335,tt0008742,The Voice on the Wire,0.0,,movie,basics_no_runtime
947797,tt26599448,A Family Affair,0.0,15,short,ok
947884,tt8933716,Wedding 93,0.0,71,movie,ok
948056,tt0011311,The House of Whispers,0.0,50,movie,ok
949505,tt11970826,Le Puppet,0.0,,short,basics_no_runtime
949544,tt12391962,Debbie Does Demons,0.0,74,movie,ok
949574,tt13144236,Loving Emily,0.0,,movie,basics_no_runtime
950125,tt15676664,Venus,0.0,100,movie,ok
950198,tt19315958,"What Have You Done, Daniel?",0.0,94,movie,ok
950279,tt7966724,Essere Amato,0.0,15,short,ok
950434,tt18687402,Piggy Palace,0.0,32,short,ok
950680,tt12197972,Discount Workers,0.0,,movie,basics_no_runtime
950711,tt1141633,Am I Evil,0.0,104,movie,ok
950910,tt9142684,In His House,0.0,,short,basics_no_runtime
951552,tt18857466,Lamia,0.0,8,short,ok
951804,tt16492930,Q Club,0.0,10,short,ok
952280,tt0243353,Kalo Chhaya,0.0,,movie,basics_no_runtime
952288,tt0420096,Professor Vaman M.Sc,0.0,,movie,basics_no_runtime
952297,tt0485199,El cura confeso,0.0,15,short,ok
952302,tt27489436,Bad Ben: Eulogy,0.0,92,movie,ok
953367,tt1103272,Night Things,0.0,91,movie,ok
953482,tt2328772,Apollyon - The Black Awakening,0.0,74,movie,ok
954369,tt5060874,Cold,0.0,,movie,basics_no_runtime
955820,tt19058694,Frankenthug,0.0,80,video,ok
955991,tt13103732,The Offering,0.0,93,movie,ok
956056,tt1815105,Memento Mori,0.0,,tvEpisode,basics_no_runtime
956223,tt14073936,Anaconda,0.0,12,short,ok
956425,tt18183770,Fresh Meat,0.0,17,short,ok
956490,tt10374704,A Killer Secret,0.0,6,short,ok
956547,tt1518194,Chameleon,0.0,41,short,ok
956572,tt1410015,The Crystal Lake Massacres Revisited - Part IV,0.0,30,video,ok
957598,tt12617956,Toilet Zombie Baby Strikes Back,0.0,84,movie,ok
957726,tt2751356,Tianak,0.0,,movie,basics_no_runtime
959041,tt18936224,The Living,0.0,13,short,ok
959508,tt0471402,Demon Man,0.0,,movie,basics_no_runtime
960486,tt13885330,Charlie,0.0,93,movie,ok
960586,tt2333390,Shortcake,0.0,5,short,ok
960788,tt5897402,Banned! in America VI,0.0,47,video,ok
961172,tt0398822,Cabin Fever: Beneath the Skin,0.0,29,video,ok
961512,tt3250108,Jagoff Massacre,0.0,52,video,ok
961613,tt15845768,A Haunting in Ravenwood,0.0,96,movie,ok
962486,tt9339936,Desert Shadows,0.0,94,movie,ok
962764,tt19637144,Mister Creep,0.0,66,movie,ok
963241,tt19715108,Satan Cured My Autism,0.0,20,short,ok
963591,tt12986194,Those Who Call,0.0,79,movie,ok
964847,tt0247716,The Spiral Staircase,0.0,60,tvMovie,ok
965289,tt19880076,Bad to The Bong: 16 Years of Ebee,0.0,39,video,ok
965425,tt13919978,Erotophonophiliac: Documents of a Lust Murderer,0.0,,short,basics_no_runtime
965455,tt13680732,Medium,0.0,90,movie,ok
965794,tt2881466,Point Mugu,0.0,26,short,ok
966342,tt0415570,Banned from Television: Prison Files,0.0,48,video,ok
966364,tt14242974,The Demon's Child,0.0,87,movie,ok
967503,tt19842712,Cursed Videotape,0.0,,short,basics_no_runtime
967586,tt12445782,Vampirus,0.0,89,movie,ok
967967,tt0263335,Fatal Delusion,0.0,104,video,ok
968033,tt15076270,The Pey,0.0,9,short,ok
968340,tt18939460,Wolf Manor,0.0,85,movie,ok
968935,tt11765468,Horse Girl,0.0,,short,basics_no_runtime
969245,tt0395593,Images of Death: Highway of Blood,0.0,80,video,ok
969549,tt11844812,Oh My Darling,0.0,,movie,basics_no_runtime
969686,tt19766560,4 Horsemen: Apocalypse,0.0,85,movie,ok
969743,tt15391054,Daytrip Massacre,0.0,11,short,ok
970106,tt1942073,Story of Jang-hwa and Hong-ryeon,0.0,,movie,basics_no_runtime
970806,tt1507951,In the Dead of Night,0.0,70,movie,ok
971065,tt17373104,Sewer Gators,0.0,63,movie,ok
972040,tt21152402,Park Street Diary,0.0,60,movie,ok
972206,tt5375346,Oak,0.0,,movie,basics_no_runtime
972488,tt11006566,Toxica,0.0,88,movie,ok
972601,tt5926406,Facez of Death 2000 Vol. 2: Dead in Asia,0.0,67,video,ok
972617,tt2619682,La Bamba 2: Hell Is a Drag,0.0,75,movie,ok
972642,tt18077896,Interstate,0.0,10,short,ok
972701,tt13863374,Death Park: The End,0.0,72,movie,ok
972911,tt13276466,AMOS 3:5,0.0,14,short,ok
973093,tt4222512,Beyond Evil: The Dead of Night,0.0,90,movie,ok
973197,tt5934620,Facez of Death 2000 Part IV,0.0,,video,basics_no_runtime
973202,tt5934628,Facez of Death 2000 Part V,0.0,,video,basics_no_runtime
973205,tt5934636,Facez of Death 2000 Part VI,0.0,,video,basics_no_runtime
973207,tt5934650,Facez of Death 2000 Part VII,0.0,,video,basics_no_runtime
973551,tt14912816,Banshee,0.0,17,short,ok
973705,tt7236492,The Smiling Man,0.0,,tvMiniSeries,basics_no_runtime
973714,tt27077762,Devil's Snare,0.0,93,movie,ok
973978,tt0281287,To Lay a Ghost,0.0,50,tvEpisode,ok
974037,tt15422348,Dome House Six,0.0,100,movie,ok
974072,tt20217872,"Sincerely, Hook",0.0,,short,basics_no_runtime
974604,tt20222422,Terror Train,0.0,90,movie,ok
974926,tt13101714,All Eyes,0.0,87,movie,ok
975670,tt19360804,Mumun,0.0,106,movie,ok
975704,tt13866856,The Mysterious Edogawa Ranzan,0.0,62,movie,ok
976374,tt22309386,Battle of the Beasts: Bigfoot vs. Yeti,0.0,85,tvMovie,ok
976381,tt2165685,Christmas Eve '45,0.0,16,short,ok
976437,tt20234770,Scraps,0.0,,short,basics_no_runtime
977398,tt22325678,The Investigation: The Mansfield Ghost,0.0,72,movie,ok
977554,tt12919778,Machination,0.0,62,movie,ok
977598,tt39710440,Maniac Nun On A Mission To Kill Leo Fountaine,0.0,16,short,ok
977625,tt0181671,The Hand of Death,0.0,85,movie,ok
977786,tt22171470,Septic,0.0,82,movie,ok
978019,tt11316314,Killer Waves 2,0.0,,movie,basics_no_runtime
978025,tt12433266,Bite School 2,0.0,,movie,basics_no_runtime
978210,tt17349086,Cin Perdesi,0.0,,movie,basics_no_runtime
978217,tt16793192,Gelin,0.0,65,movie,ok
978855,tt17349994,Kara Neme: Gelin Deresi,0.0,76,movie,ok
978906,tt20673668,Rumah Kuntilanak,0.0,,movie,basics_no_runtime
978928,tt11981274,The Huntress of Auschwitz,0.0,83,movie,ok
978938,tt19445266,Razzennest,0.0,81,movie,ok
979018,tt11404920,The Step Daddy,0.0,,movie,basics_no_runtime
979760,tt18078462,Tooth Fairy: Drill to Kill,0.0,88,movie,ok
980079,tt0832273,The Spanish Inn,0.0,,video,basics_no_runtime
980128,tt16899216,The Killing Tree,0.0,73,movie,ok
980144,tt14113458,"Demonic Plastic Surgeon, M D",0.0,91,movie,ok
980150,tt15710822,Jack and Jill: The Hills of Hell,0.0,76,movie,ok
980168,tt16158856,The Cult of Humpty Dumpty,0.0,79,movie,ok
980173,tt16047762,Dinosaur Hotel II,0.0,80,movie,ok
980325,tt15757644,Grim Reaper,0.0,70,movie,ok
980457,tt32400370,Suffer,0.0,94,movie,ok
980605,tt15332630,Wrath of Van Helsing,0.0,85,movie,ok
980941,tt11951800,Stake Land: The Day I Told My Boyfriend,0.0,,tvEpisode,basics_no_runtime
980942,tt11951852,Stake Land: Willie,0.0,,tvEpisode,basics_no_runtime
980945,tt11951874,Stake Land: Sister,0.0,,tvEpisode,basics_no_runtime
980948,tt11951892,Stake Land: Martin,0.0,,tvEpisode,basics_no_runtime
981011,tt3283940,Hunter X,0.0,,movie,basics_no_runtime
981266,tt0281243,Super Duper,0.0,6,short,ok
981319,tt15058024,The Rise of the Beast,0.0,77,movie,ok
981322,tt16158836,Conjuring The Genie 2,0.0,,movie,basics_no_runtime
981593,tt20778326,The Madman,0.0,12,short,ok
981608,tt0011417,Love Without Question,0.0,,movie,basics_no_runtime
981680,tt3778280,William Wilson,0.0,10,tvEpisode,ok
981696,tt0010215,The Haunted Bedroom,0.0,50,movie,ok
982455,tt2365987,The Evil Eyes,0.0,19,short,ok
982869,tt1374860,Cry,0.0,,movie,basics_no_runtime
982883,tt3284472,An Bean Sidhe,0.0,,short,basics_no_runtime
982909,tt20194180,The Cheerleader Sleepover Slaughter,0.0,62,movie,ok
982959,tt18294968,Don't Sweat the Dead/Hott Sushii Double Feature,0.0,,movie,basics_no_runtime
983228,tt20834996,**PAID MODELING GIG**,0.0,20,short,ok
983496,tt15908740,Lanier,0.0,73,movie,ok
983527,tt14348594,Werewolf Cabal,0.0,109,movie,ok
983954,tt3413116,Tonight You Die,0.0,,movie,basics_no_runtime
984555,tt9728306,The Stranger,0.0,79,movie,ok
984961,tt19853336,Stag,0.0,92,movie,ok
985059,tt14328410,Deadly Nightshade,0.0,70,movie,ok
985102,tt16951480,Krampus: The Return,0.0,79,movie,ok
985383,tt21249546,The Sacred Riana 2: Bloody Mary,0.0,103,movie,ok
985672,tt9247472,Last Call,0.0,6,short,ok
985892,tt4519736,Splinter,0.0,78,movie,ok
986373,tt21038830,Hollow,0.0,,movie,basics_no_runtime
986511,tt19726080,The Third,0.0,8,short,ok
986800,tt26459711,Sucker,0.0,6,short,ok
986805,tt9636302,Snow Blinded,0.0,96,movie,ok
987097,tt12860916,The Monster of the Desert,0.0,8,short,ok
987101,tt0933208,Vampire's Call,0.0,,video,basics_no_runtime
987330,tt22816824,Trash Arts Killers: Volume Three,0.0,64,movie,ok
987911,tt19365926,Piranha Women,0.0,64,movie,ok
988041,tt5832312,The Invisible Teenager,0.0,10,short,ok
988092,tt0007576,The Witching Hour,0.0,70,movie,ok
988233,tt6969338,Hex,0.0,88,movie,ok
988265,tt20768872,Stop Dead,0.0,8,short,ok
988591,tt19119598,Mega Lightning,0.0,90,movie,ok
988680,tt20871662,Shadow Self,0.0,23,short,ok
988777,tt16102870,Alien Shark,0.0,72,movie,ok
988859,tt21066810,Last Call,0.0,4,short,ok
988988,tt21237108,Judaa Hoke Bhi,0.0,121,movie,ok
989044,tt21074468,Alone?,0.0,1,short,ok
990455,tt14613512,Birthday Boy,0.0,,short,basics_no_runtime
990521,tt13351974,Mondo Shock,0.0,,movie,basics_no_runtime
990806,tt21099860,Experiments in the Dark,0.0,5,short,ok
990962,tt10423178,Dooley Does Murder,0.0,11,short,ok
991041,tt1725183,Do Over,0.0,,tvEpisode,basics_no_runtime
991111,tt21104040,Breeders,0.0,13,short,ok
991291,tt18940322,#No_Filter,0.0,87,movie,ok
991294,tt19895854,The Goetia Diaries,0.0,93,movie,ok
991570,tt2797022,Memoirs of a Killarney Houseboy,0.0,15,short,ok
991611,tt8310986,Hollywood Horror,0.0,77,movie,ok
992445,tt15389886,The Monster Inside,0.0,,short,basics_no_runtime
992458,tt14506558,What It Feels Like For A Girl,0.0,2,short,ok
992707,tt14070824,Regicide,0.0,96,movie,ok
992709,tt5929764,What's Love,0.0,82,movie,ok
993324,tt23791802,Wasterville,0.0,75,movie,ok
993651,tt11079654,Evil Awakes,0.0,4,short,ok
993871,tt18664082,Axegrinder 3,0.0,69,video,ok
994348,tt21198718,Who Kidnapped My Mom?,0.0,90,movie,ok
994515,tt21051782,In The Shadow Of God,0.0,18,short,ok
994548,tt21090504,Infested Hearts,0.0,17,short,ok
994551,tt17006740,I’ll Never Be Alive Again,0.0,,short,basics_no_runtime
994734,tt15792082,AlieNation,0.0,,short,basics_no_runtime
995052,tt15891670,Touch,0.0,8,short,ok
995172,tt9346690,Cocaine & Werewolves,0.0,,movie,basics_no_runtime
995184,tt10489208,Clown Motel 2,0.0,105,movie,ok
995191,tt12752880,Alien Vampire Busters,0.0,,movie,basics_no_runtime
995237,tt5289998,Nefarious,0.0,,movie,basics_no_runtime
995764,tt7231148,The Windigo,0.0,,short,basics_no_runtime
995810,tt10426796,Bridge of the Doomed,0.0,82,movie,ok
996720,tt16196010,Feed Me,0.0,96,movie,ok
996761,tt20256876,Calling Nurse Meow,0.0,96,movie,ok
996885,tt20234128,Watchdog,0.0,96,movie,ok
997390,tt13917796,Demon Pit,0.0,97,movie,ok
997395,tt15180492,We Found Something,0.0,88,movie,ok
997550,tt17523850,Axegrinder 4: Souls of Blood,0.0,77,movie,ok
997553,tt17632700,Axegrinder 5: Blood Vengeance,0.0,72,video,ok
998121,tt3188660,Bad Karma Santa,0.0,,short,basics_no_runtime
998134,tt17719794,Harvested 2,0.0,,movie,basics_no_runtime
998224,tt15690574,Be Careful What You Wish 4,0.0,67,movie,ok
998390,tt15145268,VACANT,0.0,85,movie,ok
998409,tt2883630,The Bitch That Cried Wolf,0.0,,movie,basics_no_runtime
998414,tt5181262,Hallucinogen,0.0,,movie,basics_no_runtime
998494,tt13237402,Alien Danger! With Raven Van Slender,0.0,,movie,basics_no_runtime
999136,tt3515878,Do Not Enter,0.0,91,movie,ok
999629,tt10261794,Spare Me,0.0,,movie,basics_no_runtime
999779,tt6223514,The Caulfield Killer,0.0,27,short,ok
999869,tt22533006,Anacoreta,0.0,85,movie,ok
1000361,tt2900212,The Love Remains,0.0,6,short,ok
1001547,tt27489459,Bad Ben: Undead,0.0,103,movie,ok
1001669,tt16951470,Bloody Mary Returns,0.0,75,movie,ok
1001688,tt0465506,Doomed to Consume,0.0,78,movie,ok
1001696,tt5853446,Witching Hour II,0.0,,movie,basics_no_runtime
1001767,tt2232308,The Masque of the Red Death,0.0,16,short,ok
1002135,tt15399018,Faded Memories,0.0,74,movie,ok
1002151,tt20504214,Where the Witch Lives,0.0,15,short,ok
1002258,tt5244196,The Ghost Writer,0.0,90,movie,ok
1002576,tt21192508,Hell Gig,0.0,10,short,ok
1002632,tt18569268,Killer Poop 3: Night of the Living Poop,0.0,,movie,basics_no_runtime
1002639,tt14901178,Prom Car '91,0.0,12,short,ok
1002644,tt9611872,Spider,0.0,,movie,basics_no_runtime
1002756,tt0335847,Alindog ni Barbara,0.0,,movie,basics_no_runtime
1003114,tt5599714,Happy Ever After,0.0,48,movie,ok
1003233,tt15461828,Things 666,0.0,76,movie,ok
1003734,tt10510320,Horror Odyssey,0.0,80,movie,ok
1003838,tt16420502,Night of the Bastard,0.0,82,movie,ok
1003849,tt21305808,Cerebrum,0.0,97,movie,ok
1003960,tt27851108,Haunted Evil Dead,0.0,98,movie,ok
1004269,tt14199960,The Jessica Cabin,0.0,73,movie,ok
1004466,tt20860096,Headless Horseman,0.0,85,movie,ok
1004691,tt21365830,Christmas Craft Fair Massacre,0.0,71,movie,ok
1004996,tt21375180,Stash,0.0,5,short,ok
1005378,tt15070156,Escape: A Ghost Story,0.0,17,short,ok
1005395,tt14329694,Halloween Special,0.0,,short,basics_no_runtime
1006437,tt12055088,The Area 51 Incident,0.0,81,movie,ok
1006940,tt16450052,Dispensary of Death,0.0,14,short,ok
1007334,tt0122035,Daughter of Devil Fish,0.0,,movie,basics_no_runtime
1007595,tt0900934,Halimaw,0.0,,movie,basics_no_runtime
1007869,tt21651284,We Got A Dog,0.0,6,short,ok
1007931,tt21293382,Teddy Told Me To,0.0,79,movie,ok
1007963,tt18307882,Ghost Flight,0.0,,movie,basics_no_runtime
1008026,tt18302288,Creep Box,0.0,10,short,ok
1008169,tt8830290,Attack of the Killer Chickens: The Movie,0.0,63,movie,ok
1008246,tt1872065,The Freak Barber,0.0,,short,basics_no_runtime
1008368,tt3110446,Mawkib Al-Ebaa,0.0,114,movie,ok
1008821,tt17676636,The House Sitters,0.0,22,short,ok
1008876,tt13311710,The Surgeon,0.0,87,movie,ok
1009047,tt11404164,Tech Savvy,0.0,8,short,ok
1009078,tt15022226,A Real Killjoy,0.0,3,short,ok
1009719,tt15415012,Morbid,0.0,70,movie,ok
1010673,tt0009617,The Silent Mystery,0.0,,movie,basics_no_runtime
1010755,tt28682323,The Strangers: Chapter 3,0.0,91,movie,ok
1011025,tt1142312,Attack of the Baby Doll,0.0,32,short,ok
1011213,tt15052620,Human Hibachi 2: Feast in the Forest,0.0,83,movie,ok
1011219,tt14578410,The Way Out,0.0,94,movie,ok
1011566,tt6165892,Low Life,0.0,105,movie,ok
1011609,tt8539352,Amityville Witch Activity,0.0,4,short,ok
1011621,tt15845872,Diaspora,0.0,16,short,ok
1012706,tt14736734,Brightwood,0.0,84,movie,ok
1012971,tt16431918,You're Not Home,0.0,11,short,ok
1013589,tt21818964,The Legacy of The Texas Chain Saw Massacre,0.0,87,movie,ok
1014410,tt14702252,Hands off,0.0,4,video,ok
1014501,tt9557068,Grotesque,0.0,83,movie,ok
1014503,tt21856148,One Shot: Fear Without Cut,0.0,140,movie,ok
1015081,tt21815772,Spoonful of Sugar,0.0,94,movie,ok
1015180,tt13130750,The Wilds,0.0,15,short,ok
1015254,tt13826760,Mask of the Devil,0.0,88,movie,ok
1015261,tt15767652,Save Me from Everything,0.0,84,movie,ok
1015360,tt38034312,The Blind Date Strangler,0.0,65,movie,ok
1015642,tt3901696,Strange Weather,0.0,18,short,ok
1015868,tt15179648,It Wants Blood 2,0.0,,movie,basics_no_runtime
1015872,tt16077616,From Dusk Till Bong,0.0,,movie,basics_no_runtime
1015908,tt11591360,Witch Trials,0.0,,movie,basics_no_runtime
1015912,tt9169200,Slumber Party Slaughter Party 2,0.0,,movie,basics_no_runtime
1016686,tt11261538,Subject 101,0.0,86,movie,ok
1016688,tt13237416,14 Ghosts,0.0,,movie,basics_no_runtime
1017030,tt0020537,Unmasked,0.0,62,movie,ok
1017072,tt33303360,Love at First Bite,0.0,3,short,ok
1017180,tt21911884,Profaned,0.0,30,short,ok
1017335,tt12885770,Project Legion,0.0,90,movie,ok
1017635,tt22023940,Natasha Nighty's Boudoir of Blood 2,0.0,83,video,ok
1017733,tt21271480,Mickey Dogface,0.0,,short,basics_no_runtime
1017920,tt19759874,Blender,0.0,,short,basics_no_runtime
1018106,tt21283792,Topless Tori's Tomb of Terror,0.0,,movie,basics_no_runtime
1018149,tt12652730,Dracula in the Movies,0.0,60,video,ok
1018416,tt10724432,Slaughter Beach,0.0,78,movie,ok
1018429,tt6845858,Human Cattle,0.0,10,short,ok
1018518,tt21154728,Kalian Pantas Mati,0.0,106,movie,ok
1018799,tt0135420,Fight That Ghost,0.0,60,movie,ok
1018804,tt0202554,Return of Mandy's Husband,0.0,49,movie,ok
1019179,tt6775330,Darkside,0.0,30,short,ok
1019967,tt14713848,Summoners,0.0,89,movie,ok
1019996,tt4761552,The Terror of the Goonie Monster,0.0,2,short,ok
1020011,tt13927098,High Strangeness,0.0,,movie,basics_no_runtime
1020182,tt18938222,The Christmas Tapes,0.0,100,movie,ok
1020410,tt21844302,Easter Bunny Massacre: The Bloody Trail,0.0,76,movie,ok
1020528,tt0408256,The Tell-Tale Heart,0.0,,short,basics_no_runtime
1020625,tt13977112,One for the Road,0.0,11,short,ok
1020696,tt20198774,Play Dead,0.0,106,movie,ok
1020791,tt14767346,How Dark They Prey,0.0,72,movie,ok
1020857,tt1562331,House of Horrors: The Movie,0.0,90,video,ok
1021335,tt15599638,Obstacle Corpse,0.0,,movie,basics_no_runtime
1021967,tt21933092,Resurrektor,0.0,,short,basics_no_runtime
1022115,tt13924374,Mutant Vampires From The Planet Neptune,0.0,86,movie,ok
1022479,tt15378764,You're Melting!,0.0,,movie,basics_no_runtime
1022827,tt0443480,Dementia: An Experiment in Terror,0.0,85,movie,ok
1023082,tt0369648,The Lady's Maid's Bell,0.0,60,tvEpisode,ok
1023125,tt21186888,The Assignment,0.0,14,short,ok
1023257,tt21941970,Aftertaste,0.0,10,short,ok
1023315,tt14116828,Legends of Sleepy Hollow,0.0,,tvSeries,basics_no_runtime
1023802,tt16914660,Eyes Out,0.0,16,short,ok
1023853,tt18767106,THEYSUCK,0.0,15,short,ok
1024530,tt17196124,Grimcutty,0.0,101,movie,ok
1024535,tt17202326,Matriarch,0.0,85,movie,ok
1024702,tt22940988,Ribspreader,0.0,97,movie,ok
1025647,tt15209814,The Wendigo,0.0,68,movie,ok
1025832,tt20228352,Wicked Game,0.0,,movie,basics_no_runtime
1025946,tt8586334,Suspicion,0.0,9,short,ok
1026256,tt5257580,The Lost Pueblo,0.0,30,short,ok
1026280,tt17013072,The Businessman,0.0,,short,basics_no_runtime
1026421,tt13530640,Land of Celtic Ghosts,0.0,93,movie,ok
1026496,tt14562632,Sawed Off,0.0,82,movie,ok
1026574,tt18555184,Cinefilia,0.0,7,short,ok
1026891,tt4360438,Demon Dolls,0.0,57,movie,ok
1026938,tt11295396,The Macabre,0.0,99,movie,ok
1027002,tt7319464,Cemetery Stories,0.0,,movie,basics_no_runtime
1027160,tt21859110,Alone in the Dark,0.0,87,movie,ok
1027377,tt3880864,The Good Word,0.0,21,short,ok
1027385,tt16375952,Dangerous Game: The Legacy Murders,0.0,96,movie,ok
1027482,tt8871636,The Jäger Within,0.0,14,short,ok
1027680,tt13985680,Candle Smoke,0.0,7,short,ok
1027853,tt13446246,Torture the Flesh,0.0,,movie,basics_no_runtime
1027865,tt24396638,In the Flesh,0.0,13,short,ok
1027933,tt12138298,Blight,0.0,75,movie,ok
1028215,tt9723306,A Creature is Stirring,0.0,,short,basics_no_runtime
1028296,tt16409750,Faithful Witness: In The Middle,0.0,,short,basics_no_runtime
1028703,tt18559720,The OctoGames,0.0,88,movie,ok
1029027,tt21077742,Motion at Your Door,0.0,10,short,ok
1029038,tt2017492,Deadtime Stories: Grave Secrets,0.0,75,movie,ok
1029132,tt15428768,The Folks,0.0,89,movie,ok
1029352,tt29297987,Good Boy,0.0,9,short,ok
1029728,tt23773830,Specimens,0.0,16,short,ok
1029773,tt21153628,The Final Rose,0.0,91,movie,ok
1029813,tt13875490,Seafoam,0.0,,short,basics_no_runtime
1030089,tt16591016,Into the Darkness,0.0,,short,basics_no_runtime
1030107,tt22094350,Snatched,0.0,,tvEpisode,basics_no_runtime
1030149,tt14508766,Holy Shit.... Zombies!,0.0,68,movie,ok
1030250,tt21379248,Freeze,0.0,90,movie,ok
1030429,tt27580088,Deadly Blows,0.0,52,movie,ok
1030552,tt13780448,Sentient,0.0,6,short,ok
1030619,tt20600534,We're Not Safe Here,0.0,13,short,ok
1030647,tt4758872,In the Ruins,0.0,5,short,ok
1030687,tt18248708,BABYGIRL,0.0,4,short,ok
1030691,tt6409838,Scratches in the Dark,0.0,,short,basics_no_runtime
1030721,tt28113568,Banned from Television: Prison Files II,0.0,54,video,ok
1030972,tt8879962,Deep Dark,0.0,3,short,ok
1031139,tt21413832,How to Tie a Noose,0.0,,short,basics_no_runtime
1031206,tt22179486,Cursed Friends,0.0,87,tvMovie,ok
1031283,tt11443106,Sadistic: The Exorcism Of Lily Deckert,0.0,114,movie,ok
1031359,tt16230984,Chimera,0.0,27,short,ok
1031416,tt22541368,TapeHead - The Return Of Jacob Cobb,0.0,,movie,basics_no_runtime
1031540,tt14568802,The Hampton Family Massacre,0.0,7,short,ok
1031702,tt14998356,KillHer,0.0,88,movie,ok
1031876,tt21239560,Minacious,0.0,92,movie,ok
1032061,tt18311522,Odd Noggins,0.0,74,movie,ok
1032152,tt17526544,Last Train,0.0,5,short,ok
1032385,tt15513210,Poppy Loftus,0.0,91,movie,ok
1032439,tt23980570,We Forgot About the Zombies,0.0,3,short,ok
1032479,tt20227992,Conjuring Baba,0.0,75,movie,ok
1032506,tt22326258,A Party To Die For,0.0,83,movie,ok
1032612,tt15975334,Mirror Moves,0.0,,movie,basics_no_runtime
1032744,tt11370514,When The Earth Gives Up The Dead,0.0,,movie,basics_no_runtime
1032780,tt2117857,Dark Reunion: Slaughter of the Children,0.0,,movie,basics_no_runtime
1032876,tt4974812,Cryptid,0.0,114,movie,ok
1032910,tt21844528,It's Funny,0.0,14,short,ok
1032988,tt15295550,Final Girl,0.0,,movie,basics_no_runtime
