id,cluster,file_path,is_rep,is_canonical,vote_average,vote_count,iso_639_1
259303,1,/vVPWMRmFKYGAlvlmMxtcPrkAXhl.jpg,1,0,0.0,0,
259391,0,/176qa0KdXlgYYQ5yOm1mbg3J717.jpg,1,1,0.0,0,
259391,1,/kp0mHRzK6ELnoAT9b40sGQVcW5G.jpg,1,0,0.0,0,
259392,0,/dN6a68TdgyTBYZEbhl4AiacWuRm.jpg,1,1,0.0,0,en
259543,0,/rOPDiijctLLG9mTcduwpa6zoOZs.jpg,1,1,0.0,0,
259544,0,/9CJZhECqbF9RdYx6aXx7rf86hOq.jpg,1,1,3.334,1,en
259544,0,/tg2ZZitnr3iYWJ2E1pztK0AKZqX.jpg,0,0,0.0,0,en
259633,0,/vRUeEqMucGK1gpMuKk8zb20uEv9.jpg,1,1,0.0,0,
259668,0,/xLTHvFcWND9evWig5FosZpT8P7F.jpg,1,1,0.0,0,en
259693,0,/7EC8dxR1HHz3uuVDbtfxfcoMwyG.jpg,1,0,6.648,17,en
259693,1,/zQ6HPGCaErtZ95LAnT7qfnrCGs6.jpg,1,0,3.334,2,en
259693,2,/qH6VSLMz9IVvXqpkdV17ryKFw6Q.jpg,1,0,3.334,2,
259693,3,/pxlRpkbPDTctUlrPOCkjmJV7R4M.jpg,1,0,5.928,15,en
259693,4,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,1,1,3.034,15,en
259712,0,/iJgbUKHZGT6VrCMV05aojPJmCfk.jpg,1,1,0.0,0,
259729,0,/kskSlWEgJkYdFYCX0gY0lZ1jWz5.jpg,1,1,3.334,1,en
259729,1,/oV0jQlANiywhtBtTpXGpkYyiaL3.jpg,1,0,0.166,1,
259828,0,/474HmunD3keIwtapMuRdTKB2pPF.jpg,1,1,0.0,0,
259829,0,/jh9LqSOkvjmvRaTY8hI6yYnET7y.jpg,1,1,0.0,0,
259839,0,/gTQRYY3Zm9AyVLhSl1WDGGImbOi.jpg,1,1,0.0,0,en
259847,0,/2TFk1pgnVNtDcIfMLDcGYSRnUFv.jpg,1,1,0.0,0,
259888,0,/vnnN57aV1FAk2caS1Eh1n6BrvVo.jpg,1,1,0.166,1,en
259888,1,/6QQKnEGYga2mUWXlyBgqd2lOJj1.jpg,1,0,3.334,1,en
260104,0,/o3WthwZ8GMudyBPBHtn4BCDyCr3.jpg,1,1,0.0,0,en
260163,0,/ieNEMHoGugj6z3qr1GTZQ7AlaiO.jpg,1,0,0.0,0,en
260163,1,/8cUqTiHp0alYeV2JKHiFKu4a9iu.jpg,1,1,0.0,0,en
260435,0,/3XLGsN7mLpwIUYfGjCR7tXfjONL.jpg,1,1,0.0,0,en
260435,1,/etxHlu6EJ9EJtBmZue5LtSBwIpG.jpg,1,0,0.0,0,en
260536,0,/5n4qfPdKhXqc9JEkp25RVT4CFbL.jpg,1,1,3.334,1,en
260536,1,/joBdHX4HN86Ra7SXKDlvFu9gjDK.jpg,1,0,0.0,0,
260602,0,/3fZOVhBhaiStErUeFHKDbQP5a4z.jpg,1,1,0.0,0,en
260776,0,/cMtzLm83lfb9yrbC0D8Gd5zi1Bq.jpg,1,1,3.334,1,
260776,1,/dAkYbbyapuiQvalGL5nbsrxjJJF.jpg,1,0,0.166,1,
260795,0,/12MNauoANanBo8F12Be93tYGOtL.jpg,1,1,0.0,0,
260824,0,/kdgMFG1sY3oXPDoYelHCgKa8qqP.jpg,1,1,3.334,1,en
260958,0,/9mlaOBGmdT5UxDvpHJ6dAIihwGH.jpg,1,1,3.334,1,en
260975,0,/mL7XDNdGxp60MqpDy080U5NVskp.jpg,1,1,0.0,0,
261071,0,/2Db7WJwtuvFDWLUYVmFbeVXrWhq.jpg,1,0,0.0,0,
261071,1,/3mgH4UMtHtAWH8PlP8m9nxExpGq.jpg,1,1,0.0,0,en
261084,0,/6KxlDTaGePBmCVgkgNmBnpw9J63.jpg,1,1,3.334,1,en
261090,0,/3v7JoCiMuJ1IA4Ngd9O6urBMU1H.jpg,1,1,3.334,1,en
261090,1,/fFyTrf56kdfVgKB93nLSgf4uBgC.jpg,1,0,0.166,1,en
261179,0,/oGOWlFUYf9rr9HET6f85Brmuz0q.jpg,1,1,0.0,0,
261264,0,/vNOgWmD1a5XLVlD2ym1XhBPqwxS.jpg,1,1,3.334,1,en
261264,1,/3Pnphz9YFeucxD24UkDWgqgaVTn.jpg,1,0,0.0,0,en
261273,0,/t7F6jIcbCexD10FSTz3VwE83HGn.jpg,1,0,3.334,1,en
261273,0,/n6lXwERrHwWYQAHcVSalebx9OnX.jpg,0,0,0.0,0,en
261273,1,/hsKRUqoDuOEUg2mfNO9ymn7yl1a.jpg,1,0,0.0,0,en
261273,2,/o8L2HRl1uj9S7SY4R2dEBehTSaH.jpg,1,1,3.334,1,en
261335,0,/i5lnk217cIvvgXpPsnVNBCGLcZ4.jpg,1,1,0.0,0,
261357,0,/j8vmb5EvOjMwDjSpW0HopcAsw5L.jpg,1,0,0.0,0,
261357,1,/vEMM3DlTdADM4kiXgSqlPeA3nx6.jpg,1,0,0.0,0,
261357,2,/pNlcy0e5c35DBWkDpGmwQ7JyAZk.jpg,1,1,3.334,1,en
261357,3,/rECGbbdgyQlFZTKRm9rEEnjzevs.jpg,1,0,0.166,1,en
261595,0,/saISdcGnuT2r6dwRvac2P7GvSTF.jpg,1,1,0.0,0,
261596,0,/f3TuLfhaqRMliSl61TTeNg4sLOE.jpg,1,1,0.0,0,en
261597,0,/4wgGHRy3GDblvpVEkx7Ba6gpWld.jpg,1,0,0.166,1,en
261597,1,/gdmhi0QBrm401yrmaa3iHiecW60.jpg,1,1,1.75,2,en
261597,2,/d2SjReXhAKS2JgyK9vmM3iESd97.jpg,1,0,3.334,1,en
261624,0,/ngjgXyO09hULP4fD7RGYiszH7XB.jpg,1,1,3.334,1,en
261624,0,/xk1JIR50Wzzz5HQZ9zBdLt3kU3b.jpg,0,0,1.75,2,en
261727,0,/qFltRGIBws4wvhWnS6YeL8dzeUt.jpg,1,1,0.0,0,en
261727,1,/upnunzPhgvfUmdgvwB0oig7c1fw.jpg,1,0,0.0,0,
261746,0,/8RmCwv3gEDizUbyAIxSOm51kbDF.jpg,1,1,0.0,0,
261928,0,/sToZIcFnNxVogIGfzDayBkabKjG.jpg,1,1,3.334,1,en
261928,1,/e0WXORic8A4WkRRJWbhTFEtTm9T.jpg,1,0,0.0,0,en
261943,0,/jEGkHMeLqpLi5Mt1Eu2dl4N6zYT.jpg,1,1,0.0,0,
262084,0,/uTxyQQA4u0pB5qAZhPpqb9Iebtn.jpg,1,1,3.334,1,en
262087,0,/HLnEL53s1mdv51IQfyE8B4hJFh.jpg,1,1,0.0,0,
262088,0,/xs9yf7lDGt2mDtAnEAltM52vzvm.jpg,1,1,3.334,1,en
262088,1,/8kWe3gSJ3zemC9TyV5YaNWZQvCw.jpg,1,0,0.0,0,en
262088,2,/vjbEr99N58izKIMdyndluUnNcPD.jpg,1,0,0.0,0,en
262165,0,/aD18CdTMNGKGhSPrgtn7v3DMtHA.jpg,1,0,0.0,0,en
262165,1,/fo6oGLAfMWAvvvIoX0rMLegc675.jpg,1,1,0.0,0,en
262165,2,/6ct6oYQ3wnUKAwW8E1SlUCxHSo0.jpg,1,0,0.0,0,en
262169,0,/7icmcolDlYpt559Lwpn0apVPWRk.jpg,1,1,0.0,0,
262169,0,/ruskUcYFAy6ctl2ZlTsXqJ7kPCD.jpg,0,0,3.334,1,en
262169,1,/7GszxdBPJByCJkiCqOSX8L8gdDO.jpg,1,0,0.0,0,en
262169,2,/24yoyt6M9vI8pHppI6uidR5W0y1.jpg,1,0,0.0,0,en
262264,0,/3Zcq3sJvqEK3qjyTYSbnd0b7rT2.jpg,1,0,0.0,0,
262264,1,/pL1ev6cUyGXuDAdaYPUgYB4gAfc.jpg,1,0,0.0,0,en
262264,2,/llsLPaizlSllhObvqSSpyNga29C.jpg,1,1,0.0,0,en
262267,0,/dZTCiQM5ngNPEczQrVlLiFg5yR.jpg,1,1,0.0,0,en
262267,0,/A4D4I6iXsuIvlH4CcjrSfF4el6r.jpg,0,0,0.0,0,
262284,0,/fKLdQh4iym89Ish2riTXOLEEGKx.jpg,1,1,0.0,0,
262305,0,/b1ueTojjAJPyT0sZAD52Gal2DzF.jpg,1,1,0.0,0,en
262320,0,/cbbqafMw9GGKDIoCDuBnBCqklrx.jpg,1,1,0.0,0,
262324,0,/TqNWv3Tozty16xJBmGD70lJGZM.jpg,1,1,3.334,1,en
262324,1,/eeyR940SuYuhL3PvRLK6cuJ3h8k.jpg,1,0,3.334,2,en
262423,0,/kRxac70g0HXZuPu5NDwuyvf6AV.jpg,1,1,0.0,0,
262522,0,/cmCTuSFHzA5LBbJmDGTo4gl4pAS.jpg,1,1,3.334,1,en
262522,1,/w9SV7W2FA7IoCQICfmoOwJ54GGk.jpg,1,0,0.0,0,
262609,0,/pDAQmwceIKIiKkyiWHJAQlacfQK.jpg,1,1,0.0,0,
262621,0,/cjZcs7KFphkHZrFxo5v3ENBr3od.jpg,1,1,0.0,0,
262693,0,/9u7KttlH4LvuxWxbcAUb0afauv1.jpg,1,1,3.334,1,
262693,1,/wHInP6cjP3JbHx7L2x23fvgMhI0.jpg,1,0,0.0,0,
262702,0,/8VJouCYve9GcZ67xAk6nM9Lh8DO.jpg,1,1,0.0,0,
262751,0,/ghpN4vcQfNYjoCGRRIc6B9tXfFl.jpg,1,1,0.0,0,
262799,0,/yxnhbItrn3ZvEoMuqNqXnKKta2B.jpg,1,1,0.0,0,
262832,0,/w3uanncLtbavsPEVAPhaEWWlZ60.jpg,1,1,3.334,1,en
262832,1,/kuJiepcE8LNAPFLHvcWbyJbnfem.jpg,1,0,0.166,1,en
262837,0,/fbqepZLkbd2gFtWlCIjfUlfnUD1.jpg,1,0,1.75,2,en
262837,1,/kioOQEXd9CljaP7HNC4hAWZqty8.jpg,1,1,3.334,1,en
262839,0,/s9ObynGHuXVl5qFoO8ToFaV8tVg.jpg,1,1,3.334,2,en
262839,1,/pYZvwDGWN5TUxLZYTMMnskZKeN6.jpg,1,0,3.334,2,en
262839,1,/fyKKq1Lco2y8oallyDPYryRgvqU.jpg,0,0,3.334,1,en
262839,2,/aMgENOHhXPNHiy5O6BuBFdgjkis.jpg,1,0,1.75,2,en
262839,3,/l9q7ET5sags0PE0d6eTym59TBJy.jpg,1,0,1.75,2,en
262840,0,/91tjzTStPylpiVR9kNKANNewhP3.jpg,1,0,3.334,1,en
262840,1,/tKUAoIrefeLaE3a2shiZZNEFQV1.jpg,1,0,3.334,1,en
262840,1,/hFZsKsoKgWipwkfPbH5NwMnM8Kf.jpg,0,0,3.334,1,en
262840,2,/de1MHcscJW6gDTGgGwEKp4n7IYn.jpg,1,0,3.334,1,en
262840,3,/kOhgErWiWKX2yg4xEXfG2yTFti5.jpg,1,1,3.334,2,en
262848,0,/7Nhf5rCOEAudfRkCtWqSdP7GbWh.jpg,1,1,1.75,2,en
262848,1,/zfZPcIYyVX2LW799SWxLFcTWQxa.jpg,1,0,2.278,4,en
262848,2,/yoripAbJd0FdCrEzbmgmNkLVbBy.jpg,1,0,3.334,1,en
262848,3,/3gXhPpNLCH6wzgBffIR6tSlwqlH.jpg,1,0,3.334,1,en
262848,4,/3ufsNhJgPaJb1yVHOqJp48Ap2Io.jpg,1,0,3.334,2,en
262871,0,/1cWz58SkhQ0RAhdkvdm7KyWv4hS.jpg,1,1,1.75,2,en
262871,1,/hlzJrT4nvANENWLDMwBDtcprYS5.jpg,1,0,1.222,3,en
262871,2,/3cfwTcAUeJVM1YQp8imFnSn03tJ.jpg,1,0,3.334,1,en
262871,3,/7STPf37Emn8hP5iXVg337uG1T34.jpg,1,0,3.334,1,en
262871,3,/kWaVOgianF9rjTK9HXV8KJWHYeO.jpg,0,0,3.334,1,en
262872,0,/xjI1mNkn5Quz5SDW6MHPBOkb1wU.jpg,1,1,3.334,1,en
262919,0,/yvcA2W1NatlB3EscX8ARShCnZ8J.jpg,1,0,2.278,3,en
262919,1,/4XCKGjc7prSSij4WmV5pKkmwfRe.jpg,1,0,2.278,3,en
262919,2,/jaMF5hgc9U11vrbVEdFmsHA2nVJ.jpg,1,1,3.334,1,en
262919,3,/gqbuXMErRMrmRc55m35Y10WCmtZ.jpg,1,0,1.222,3,en
262972,0,/2BibhwcrMqkZeYeRmTYoPPU3cef.jpg,1,1,2.278,3,en
262972,1,/yOFDeRYnEsQJfCISg30mWOBgprm.jpg,1,0,1.75,4,en
262986,0,/5ZX6grUjl1MRiDnBtgg7JMQt0BS.jpg,1,0,3.334,2,en
262986,1,/yFj5Q1TX6EZ1PcSfVxW8cZIl8OM.jpg,1,0,0.166,1,en
262986,2,/fPebwUDUwhF215dWh3JnoExHRFh.jpg,1,1,1.75,2,en
262986,3,/lG4XPJhOl5uu7ZOo2oAKE501Wwt.jpg,1,0,0.166,1,en
263002,0,/bJmboyuVILNQezCFsMrjZeLxOlh.jpg,1,1,0.0,0,
263009,0,/4gVXF2TsTpCakahYKxOBs9I19Cq.jpg,1,1,0.0,0,
263009,1,/1dWt5EtFVmVrGpiKD1Nv9ngV2fR.jpg,1,0,0.0,0,
263103,0,/6IqrHmgaqvcaF7QNJkmCmA3FIHA.jpg,1,1,0.0,0,
263114,0,/kyUaMjojq0EpNmBjxdntbNt7L0q.jpg,1,1,0.0,0,en
263114,1,/wUBDayM43tE9gd4uk2mznGczoqa.jpg,1,0,0.0,0,
263124,0,/laCWirrn2mUxQbmM0DrsGsKQMnl.jpg,1,1,3.334,1,en
263124,1,/vTSUI0c1VjbDnP90BdoKXTFjXI1.jpg,1,0,3.334,1,en
263198,0,/pcDQOObO3xzkOlEBl82p4GtuFSw.jpg,1,1,0.0,0,en
263265,0,/zkz5T1Fu3w2sM9kSsU0GeVygljE.jpg,1,1,0.0,0,
263309,0,/ioHxx8NXo2n3Yz7I2v6KEEC4yUV.jpg,1,1,0.0,0,en
263393,0,/fm5CGoEpgXRci3mwphBJ5CF7JGk.jpg,1,1,3.334,1,en
263416,0,/bc7zTttPdDMLjOWmpnUGab0ZyNs.jpg,1,1,3.334,1,en
263416,0,/wUBiF3RrMPsinYgeByHU9zgdQTp.jpg,0,0,1.75,2,en
263472,0,/cUC4rUb1Cs2KMaZ6RD4uYUEEwls.jpg,1,1,6.722,7,en
263472,1,/pegn1jWNxgs3KpMK88cuEiwGDOT.jpg,1,0,3.334,1,
263472,2,/luPMkD5FieQ29QfoTru5YzTVF2T.jpg,1,0,3.334,1,
263472,3,/16TVXy6HNuaXAzIVfShTckckV4U.jpg,1,0,3.334,1,
263472,4,/ofmPR8EHFA3TIHPCM7sDAvl3SrS.jpg,1,0,3.334,1,
263554,0,/ArfdU4362JLEZ7h2V4OcoNxF5QW.jpg,1,0,3.334,1,en
263554,0,/hqQv4OvhaXIhU1mEdO1p7QcWWLm.jpg,0,0,1.75,2,en
263554,1,/hcUla9Mf5b1Hh90bvwI5BcSshAi.jpg,1,1,0.166,1,en
263554,2,/4xp1IH8liKRK9GVJCJICD8czpMb.jpg,1,0,0.0,0,en
263905,0,/1Moq63cYY6p6gXtNDgcY975Qkj3.jpg,1,1,0.0,1,en
263905,1,/aFX0fqdm4tDNubzXRBpTEfwQIhs.jpg,1,0,1.75,2,
263911,0,/gAt8tOGZrEJJevMQ4CKzjk44IYW.jpg,1,1,3.334,1,en
263911,0,/bkfoCjzK9mhnhQT1mD4sSlGGd1I.jpg,0,0,1.75,2,en
263911,1,/z9C8Wh6XOy1cp0N1lIYIF7dCed3.jpg,1,0,1.75,2,en
263986,0,/knOFNsT08SGghtW7GcpyriOsHqn.jpg,1,1,3.334,1,en
263986,1,/7P1EiRhYnEBiyrj6nhIRcLOFfrS.jpg,1,0,1.75,2,en
263986,2,/v5p4GPKymIHKBQYbPBS7Qgyx4Fd.jpg,1,0,0.166,2,en
264172,0,/piBp4ocSiiUnmWYfQq7wnjYTiaE.jpg,1,1,3.334,1,en
264172,1,/rnViUIz0cTKFVTkxnj3wdBe5a7W.jpg,1,0,3.334,1,en
264184,0,/d3Qu9XmkeP1mIvD3gGWy1duMC5Y.jpg,1,1,3.334,1,en
264184,1,/5jgVeuQx9rFofGgWpKDRE613WLK.jpg,1,0,0.0,0,en
264227,0,/sEIXLQCzDKBu7m3DYo4jR6hOJRD.jpg,1,1,3.334,1,en
264227,1,/iX3Qam1Gk8lf0UUJUWxhMQjAG0G.jpg,1,0,0.166,1,en
264227,1,/ivhq09K1Ihbb8eujyELCA1POzzI.jpg,0,0,0.0,0,en
264227,2,/qrfMePYl4bfmLI27NGTUCjieQ3y.jpg,1,0,0.0,0,en
264227,3,/uFVfGaNmNfhunYi8vcYbVynZBwm.jpg,1,0,0.0,0,en
264246,0,/32MPsfCjuXCkxrbBYnsQyokoeBa.jpg,1,0,3.334,1,
264246,1,/k5TlNN03CSzFBfq8xK7iHk0KqmR.jpg,1,0,0.166,0,
264246,2,/oRwLFAfkezLfIQHRIAzdOoq9QOG.jpg,1,1,0.0,0,en
264248,0,/fR0rD6ETgkW95LDsy2dZh0GjV6B.jpg,1,0,1.75,2,en
264248,1,/yVwZgJpFJ72FFycIYdb5jejlnVv.jpg,1,1,3.334,1,en
264248,2,/1ejUpUj3YdHg24ZrHAo34cCtJ7p.jpg,1,0,0.166,2,en
264248,3,/3dR6VHjltCNZHFrgRRisjdqYbzS.jpg,1,0,1.75,2,en
264248,4,/4Hstr0GsSQrnfXtqWQJepHLM7Ng.jpg,1,0,1.75,2,en
264249,0,/8o0xbdvjOSRry7T6gejpbF3p0de.jpg,1,1,0.0,0,en
264251,0,/dQSlju8rd73lJC5TZpOugFvPphh.jpg,1,1,3.334,1,en
264252,0,/2sD0bvG6ITg5raSpYiZPEsbgH1n.jpg,1,1,3.334,1,en
264252,1,/9L12UKCUMNvs8RKmEJKDofM9eEM.jpg,1,0,0.0,0,en
264253,0,/7PKYx4VK3r7NATTUR7sFaBbKUqe.jpg,1,0,0.166,1,en
264253,1,/p9WZ5WNpKGUfLnsUsk7geCGdGX7.jpg,1,1,3.334,1,en
264344,0,/cFGbe8sIDp8NSrrtPVmsvdgYWMP.jpg,1,1,2.542,4,en
264344,1,/n7xwdqZh6EQxC1EgLC1A24naVEy.jpg,1,0,0.958,4,en
264470,0,/gHvmZXhDbQBaKE1phDOYlMAl8IA.jpg,1,1,0.0,0,en
264480,0,/zJza8AjIba8C5d6DdK7TBlVf0CZ.jpg,1,0,0.0,0,en
264480,1,/2tMTT78Uooim6OR2iKWFG0Utc7N.jpg,1,1,0.0,0,en
264480,2,/ikW91CMuwLsVTh7ZHxZChnARnvI.jpg,1,0,0.0,0,
264485,0,/lHu6IEIU42zyATOHXFvbQFRsLZE.jpg,1,1,0.0,0,en
264532,0,/yG1zy5jnEtSYklfGMEzjHKer7eC.jpg,1,1,0.0,0,
264568,0,/i89rflt8MDvEXgasgCJl8g2Q95s.jpg,1,1,3.334,1,en
264568,1,/es0BbyFj1fYwgSbcvojEbRKOfDj.jpg,1,0,0.0,0,en
264598,0,/ywwQyrLqvkKzyUBr0Yz4LKtR0WU.jpg,1,1,3.334,1,
264642,0,/H4KC3ZRGSshX4g0QmvgJYCZC5Y.jpg,1,1,0.0,0,
264691,0,/5xNw8HyION8qvbxJojd8ffW1Rew.jpg,1,1,0.0,0,en
264738,0,/f8nunAOPN1yn9xJ1o89qILezfiX.jpg,1,1,0.0,0,en
264743,0,/iynazUOQbPkSdC89WFLVS6LHv1Q.jpg,1,1,0.0,0,
264798,0,/bUzcmWtakCzqKqMZyMjHDDfxVWn.jpg,1,1,3.334,1,
264798,1,/4NeXPq7CKuVQYWlrv1hTeka3Tsw.jpg,1,0,1.75,2,
264798,2,/xQVmoekYSgofrHx5L5cQ1AJzJKE.jpg,1,0,1.75,2,
264798,3,/vCXOrqFRt2ZT2XODfzHMdrsQbg6.jpg,1,0,1.75,2,
264833,0,/yEa6cvenI4iSImtrgBgOLuoPFP9.jpg,1,1,0.0,0,en
264833,1,/rUCMO8gUsOcWrZD1nC0kSvfzLGZ.jpg,1,0,0.0,0,
264881,0,/52SZIIc1eN8NwFP13puMyumxfq2.jpg,1,1,0.0,0,
264983,0,/iR4YENcStF5OxpZzbND3jPJ3ipf.jpg,1,1,3.334,1,
264983,1,/gZzIJ3YGUfg4oD6eB40ns08FQ7H.jpg,1,0,0.166,1,
264996,0,/zlJhdhQ62vEyEdFgPoIY8StPo82.jpg,1,1,0.0,0,
265010,0,/pViWcTKlG0kc7B2qBVA529LvFeU.jpg,1,0,2.278,3,en
265010,1,/5c4FFLSUx4ZBqcS2rq5CLVJdY9E.jpg,1,1,1.75,2,en
265010,2,/jscyCWmv3vqd6fZueaYxwc7m8FI.jpg,1,0,2.278,4,en
265010,3,/iEf8zN93k1GGRimdKSkkmpyjZa4.jpg,1,0,3.334,2,en
265010,4,/bkz7KPoKj7lMjb8pREKg2BhAPSW.jpg,1,0,3.334,1,en
265016,0,/mmiG916iIh6w378qBjRfTonqOWb.jpg,1,1,10.0,5,en
265016,0,/rdDtKqETxCll0RMyn9F9gWL03ME.jpg,0,0,0.0,0,
265016,1,/uemcufMJo3TReMahD23JToNa4hc.jpg,1,0,3.334,1,en
265016,2,/b1hOT5ucfyEsejNwJFwkP2PUVx.jpg,1,0,0.0,0,en
265016,3,/ft3SavsafD30XkhueFRj7PqsMZm.jpg,1,0,0.0,0,en
265018,0,/QJXrBKKyq3sYqfzSo2x8YUGW8m.jpg,1,0,0.0,0,en
265018,1,/m4ZzYr8gmjJl56b7v4LxA3tVcc8.jpg,1,1,3.334,1,en
265019,0,/mJ1IOeTsV8fZTDKMiHmr0zZhyJB.jpg,1,0,3.334,1,en
265019,1,/iouX5Swls4acXky2TjhmLlyyRZx.jpg,1,0,0.0,0,
265019,2,/ppoOXtJZBPXq9Qf2v9pxaa8UeQg.jpg,1,1,3.334,2,en
265019,3,/9iE6DMwoGCRLYSSYg7pIWXmMLMF.jpg,1,0,0.0,0,en
265019,4,/kGSmblvbpyGWro7YSPRXWPRVrD5.jpg,1,0,3.334,1,en
265067,0,/ftpa0bibAwI0SJItIU2na8zLUow.jpg,1,1,3.334,1,en
265067,1,/7RliIV7jKUOf958CEYUU7pzl2iM.jpg,1,0,0.166,1,en
265085,0,/tAVMPIiQvPSDBVdFG3deYy2RUhU.jpg,1,1,3.334,1,en
265240,0,/rRVk2HCiHxKecmSOe0BbFMvNvuV.jpg,1,1,0.0,0,en
265252,0,/jjwzjS0fZgRRL2hygbnkncvXPqw.jpg,1,1,0.0,0,
265252,1,/fqdYjDBypoEqssJcz5TatsNbMhM.jpg,1,0,0.0,0,
265285,0,/mq5w28ccrYYP4Gm1XyhBETGKUIf.jpg,1,1,0.0,0,
265321,0,/1cy71eeNjdhbTZSVkOa24fsAHyQ.jpg,1,1,0.0,0,
265449,0,/3J3hwc26ZgqW4svUdHJHIRgDR2k.jpg,1,0,3.334,1,
265449,1,/sUeLtLtocnQafixemcfva0dt0zu.jpg,1,0,3.334,1,
265449,2,/fhSq361JYGHgoztfC8IayhLZc2t.jpg,1,1,0.0,0,en
265463,0,/6Sqx91r9kDehjlpGzc8u1351LqW.jpg,1,1,3.334,1,en
265463,1,/q2iC8R8X1hcKUoXy8PDDqGKZpAq.jpg,1,0,0.166,1,en
265465,0,/nFb4iiN02vdxSePjhFEuGBzYC7c.jpg,1,0,0.0,0,
265465,1,/lALJ54vceXMey6xGq5E2FrWuoiM.jpg,1,0,0.166,1,en
265465,2,/5qQZwIosFx2BR8KQ1lQrA1LwFGM.jpg,1,1,3.334,1,en
265465,2,/2mg1kvxLCpR8sCs8fD0CyTAAy0J.jpg,0,0,0.0,0,en
265470,0,/xQgCrYXkiqeFGwE72DGNQLfafPO.jpg,1,1,0.0,0,en
265472,0,/7udY8vaU8K6cl0bDxl7NDA739bZ.jpg,1,1,0.0,0,en
265484,0,/lSbLS8PZUEYPE4xkD5tXyCxjWQF.jpg,1,1,0.0,0,
265499,0,/5eg2eS7EiZLmvc77LeYWzCaPcQM.jpg,1,1,0.0,0,
265700,0,/b6nIBBh7bHlTyaD21U2zE3mLmXU.jpg,1,1,0.0,0,
266725,0,/rkuyvaQ5fqXJb2kPALMFj0fb47j.jpg,1,1,0.0,0,en
266725,1,/xlNHciaY6vG4wk4jJ31cTS22BrV.jpg,1,0,0.0,0,
266825,0,/uuhZsetb2ZOq9HcDQIjVpeL7RKL.jpg,1,1,0.0,0,
266882,0,/Ajrosqx1RWbNl6G9C1V5BeCDR7S.jpg,1,1,3.334,1,en
266882,1,/bpQnd4FKicUXdvELz2jyv5jkLPJ.jpg,1,0,0.166,1,en
266882,2,/vk7nGhMUEiKYqaIVuEzgwGPMNHB.jpg,1,0,0.0,0,en
267013,0,/6NwmeKDJlZAbnuSR6OH2eEXDTN1.jpg,1,1,3.334,1,en
267013,1,/7k2jP1TifriUgnDhA3FxUzINW4z.jpg,1,0,0.166,1,en
267025,0,/zoiveQGCURHvcxaRwbKTKL6AlQD.jpg,1,1,0.0,0,en
267282,0,/t9ARVDcM77Tohm8rrZLfY6wuRbc.jpg,1,1,5.238,0,en
267282,1,/8YxHu2WBAJxZc8ZBM8KfKq3XMBR.jpg,1,0,0.0,0,en
267414,0,/25wE4o71UD7P2VVheDA4WW72unv.jpg,1,1,3.334,1,en
267414,1,/fnAWWoseBxWc0o369yFibvF61LC.jpg,1,0,0.0,0,en
267441,0,/n8XCAKAo4Bj3ym9OiqA4a9vSBco.jpg,1,1,0.0,0,
267491,0,/poNdIkETyGr7S2U3uF8uxWOIJAH.jpg,1,1,0.0,0,
267526,0,/9IMK1kpCCSEoyq6qEnHVufTxWn4.jpg,1,1,3.334,2,en
267526,1,/q2ko3OSwjPz4zHa5AdyyNYBOlN1.jpg,1,0,1.222,3,en
267526,2,/xD2HnlljdIRY1Bs3cVecmNPAI7v.jpg,1,0,0.0,0,en
267526,2,/jjeCivBzX0W8A8HfoRHoHfFCmjd.jpg,0,0,0.0,0,en
267526,3,/e4NQbiwPPAPEbGyy4b8EST8epLt.jpg,1,0,0.0,0,en
267570,0,/vnlyaU3cE57kzaZA3PbInCzEGsY.jpg,1,1,3.334,1,en
267574,0,/c9QsTViFVZdriDW9jQW7KSWyUOO.jpg,1,1,3.334,1,en
267743,0,/kLJBcyZNsDifOHgod9T3lCllS7S.jpg,1,1,3.334,2,en
267743,0,/eUfZeP6QEDBEGghsOlS5yzIEdhW.jpg,0,0,1.75,2,en
267794,0,/8TzBqMLmmCdASNmsAH1g6Hk6NJy.jpg,1,1,3.334,1,en
267794,0,/1TV0fVmNO5NU8IyCKsTdAm6AYLN.jpg,0,0,0.0,0,
267806,0,/nZ8yRDPUOe9UJAFILohzYNlDJh8.jpg,1,1,3.334,1,
267806,0,/xe4S3x4Kq1UqCsDZdtLCeYt9moY.jpg,0,0,3.334,1,en
267806,0,/vgq9eyUMDWDugp5ZvS5UuvTCQKN.jpg,0,0,2.542,4,en
267806,1,/aiowPXtxPMTG1RBL03CX38cafrQ.jpg,1,0,3.334,1,en
267806,2,/sDJtzKIsmSFwoQSTGvFZuHOEdox.jpg,1,0,2.278,3,en
267852,0,/pvhyPlGGL7iwc1ykjZSRc0gRw6b.jpg,1,1,3.334,1,en
267852,1,/g5emUKrTqhdn8QFtbEuxie4oOJT.jpg,1,0,2.542,4,en
267852,2,/vgEsKmKRhriRh1cy9zhUU21suGw.jpg,1,0,0.166,1,en
267852,3,/5BMs9PhBbwBGMKonoGQDFeuo1RJ.jpg,1,0,0.0,0,en
267852,4,/3qU5bSxvUxYyu6HJx64choJXYcg.jpg,1,0,0.166,1,en
267853,0,/7yqr2vbK8H025QCRk4U3XwIKTDh.jpg,1,1,3.334,1,en
