id,title,original_title,year,reason,n_candidates
923855,Mysterious! Ambilly Bubble Spirit Medium,怪奇！アンビリーバブル　霊媒師・門外不出コレクション,2004,suggest_err HTTPError,0
969005,UFO・UMA 11,投稿!UFO・UMA 11連発 衝撃の現場集,2017,suggest_err HTTPError,0
973936,The Ghost of the Mikogami Festival,心霊盂蘭盆4 ~御子神祭の怨霊~,2018,suggest_err HTTPError,0
983825,Broadcast Dekinai Forbidden Spiritual Video,放送デキナイ禁断霊映像 劇場版,2014,suggest_err HTTPError,0
984072,Ghost Tower: A Complete Urban Legend from Hell,怨霊塔　都市伝説全集の地獄,2011,suggest_err HTTPError,0
985276,Honto ni Atta! Noroi no Video: Vol. 83,ほんとにあった！呪いのビデオ83,2019,suggest_err HTTPError,0
1173172,Monster Cat Akabe Daimyojin,怪猫赤壁大明神,1938,suggest_err HTTPError,0
1026401,The Ghost Catcher,鍾馗捉鬼,1939,suggest_err HTTPError,0
966661,Ghost Woman of the Old Mansion,古園妖姬,1949,suggest_err HTTPError,0
1298828,The Razor's Edge,千鈞一髮,1949,suggest_err HTTPError,0
1173194,Monsters Catcher Oedo Seven Changes,怪異大捕物　大江戸七変化,1949,suggest_err HTTPError,0
1173196,Yaji Kita Cat Ghost Road,弥次喜多猫化け道中,1949,suggest_err HTTPError,0
1106982,15/05/11 - ABANDONED GRAIN ELEVATOR,15/05/11 - ABANDONED GRAIN ELEVATOR,2011,suggest_err HTTPError,0
