id,source,status,in_w,in_h,out_w,out_h,error
1032385,up,ok,1000,1500,1000,1500,
1032419,up,ok,1000,1500,1000,1500,
1032448,orig,ok,2000,3000,1000,1500,
1032479,orig,ok,1000,1425,1000,1500,
1032490,up,ok,1428,1920,1000,1500,
1032506,orig,ok,1175,1763,1000,1500,
1032612,orig,ok,2000,3000,1000,1500,
1032620,up,ok,1278,1918,1000,1500,
1032664,up,ok,1920,2880,1000,1500,
1032666,orig,ok,2000,3000,1000,1500,
1032876,orig,ok,2000,3000,1000,1500,
1032949,orig,ok,2000,3000,1000,1500,
1032988,orig,ok,1325,1988,1000,1500,
1033052,orig,ok,2000,3000,1000,1500,
1033244,orig,ok,1280,1920,1000,1500,
1033413,up,ok,1080,1600,1000,1500,
1033494,up,ok,1000,1500,1000,1500,
1033636,up,ok,1126,1668,1000,1500,
1033883,up,ok,1000,1500,1000,1500,
1033909,orig,ok,1061,1604,1000,1500,
1034093,orig,ok,2000,3000,1000,1500,
1034520,orig,ok,1500,2000,1000,1500,
1034542,orig,ok,1000,1500,1000,1500,
1034580,orig,ok,1255,1883,1000,1500,
1034673,up,ok,1000,1500,1000,1500,
1034725,orig,ok,2000,3000,1000,1500,
1034771,orig,ok,1000,1481,1000,1500,
1034886,orig,ok,2000,3000,1000,1500,
1035420,orig,ok,1382,2048,1000,1500,
1035450,orig,ok,1635,2180,1000,1500,
1035462,orig,ok,1707,2560,1000,1500,
1035499,up,ok,1000,1500,1000,1500,
1035583,orig,ok,2000,3000,1000,1500,
1035595,orig,ok,2000,3000,1000,1500,
1035641,orig,ok,2000,3000,1000,1500,
1035654,orig,ok,2000,3000,1000,1500,
1035689,up,ok,1440,2160,1000,1500,
1035705,orig,ok,2000,3000,1000,1500,
1035798,orig,ok,1000,1500,1000,1500,
1035903,up,ok,1486,2200,1000,1500,
1035995,orig,ok,2000,3000,1000,1500,
1036239,orig,ok,1551,2327,1000,1500,
1036291,orig,ok,2000,3000,1000,1500,
1036293,up,ok,1230,1846,1000,1500,
1036685,orig,ok,1000,1480,1000,1500,
1036809,orig,ok,1000,1500,1000,1500,
1036814,orig,ok,1920,2880,1000,1500,
1036820,orig,ok,1152,1727,1000,1500,
1036914,orig,ok,1350,2000,1000,1500,
1036985,orig,ok,2000,3000,1000,1500,
1037125,orig,ok,2000,3000,1000,1500,
1037352,orig,ok,2000,3000,1000,1500,
1037459,up,ok,1728,2592,1000,1500,
1037578,orig,ok,1070,1618,1000,1500,
1037599,orig,ok,2000,3000,1000,1500,
1037664,up,ok,1200,1800,1000,1500,
1037841,orig,ok,1500,2250,1000,1500,
1037903,orig,ok,1000,1401,1000,1500,
1038002,up,ok,1934,2898,1000,1500,
1038043,orig,ok,2000,3000,1000,1500,
1038048,up,ok,1920,2880,1000,1500,
1038116,orig,ok,1000,1500,1000,1500,
1038134,orig,ok,1067,1600,1000,1500,
1038217,orig,ok,2000,3000,1000,1500,
1038272,orig,ok,1327,1991,1000,1500,
1038378,up,ok,1788,2680,1000,1500,
1038460,up,ok,1000,1500,1000,1500,
1038473,orig,ok,1000,1428,1000,1500,
1038869,up,ok,1744,2324,1000,1500,
1038938,up,ok,1000,1508,1000,1500,
1038972,orig,ok,2000,2829,1000,1500,
1039233,orig,ok,1000,1481,1000,1500,
1039368,up,ok,1000,1500,1000,1500,
1039380,orig,ok,1000,1333,1000,1500,
1039425,up,ok,1940,2910,1000,1500,
1039454,orig,ok,1400,2100,1000,1500,
1039790,orig,ok,2000,2963,1000,1500,
1039792,up,ok,1396,2000,1000,1500,
1039795,up,ok,1060,1500,1000,1500,
1039811,up,ok,1920,2560,1000,1500,
1039821,orig,ok,1707,2560,1000,1500,
1039871,orig,ok,1067,1600,1000,1500,
1039928,up,ok,1100,1654,1000,1500,
1040150,orig,ok,1604,2250,1000,1500,
1040155,orig,ok,1200,1600,1000,1500,
1040161,orig,ok,1536,2048,1000,1500,
1040176,orig,ok,1000,1481,1000,1500,
1040182,orig,ok,1000,1500,1000,1500,
1040197,orig,ok,2000,2829,1000,1500,
1040632,orig,ok,2000,3000,1000,1500,
1040821,orig,ok,1000,1332,1000,1500,
1040884,orig,ok,1000,1500,1000,1500,
1040961,orig,ok,1000,1433,1000,1500,
1041195,orig,ok,1000,1481,1000,1500,
1041446,orig,ok,1994,2991,1000,1500,
1041680,orig,ok,1200,1600,1000,1500,
1041905,orig,ok,1000,1481,1000,1500,
1041968,orig,ok,1000,1333,1000,1500,
1041971,orig,ok,1000,1500,1000,1500,
1041972,orig,ok,1000,1500,1000,1500,
1042028,orig,ok,2000,3000,1000,1500,
1042049,up,ok,1000,1500,1000,1500,
1042179,up,ok,1704,2600,1000,1500,
1042369,up,ok,1334,2000,1000,1500,
1042555,orig,ok,1250,1875,1000,1500,
1042623,up,ok,1400,2100,1000,1500,
1042657,orig,ok,2000,3000,1000,1500,
1042736,orig,ok,2000,3000,1000,1500,
1043608,orig,ok,2000,3000,1000,1500,
1043725,orig,ok,1705,2558,1000,1500,
1043746,up,ok,1974,2960,1000,1500,
1043984,orig,ok,1080,1426,1000,1500,
1044305,orig,ok,2000,2997,1000,1500,
1044433,up,ok,1000,1500,1000,1500,
1044533,orig,ok,1575,2100,1000,1500,
1044714,orig,ok,1000,1333,1000,1500,
1044719,up,ok,1066,1600,1000,1500,
1044873,orig,ok,1536,2048,1000,1500,
1044878,orig,ok,1333,1975,1000,1500,
1044945,up,ok,1302,1920,1000,1500,
1045275,orig,ok,2000,2963,1000,1500,
1045563,up,ok,1000,1500,1000,1500,
1045572,orig,ok,1000,1483,1000,1500,
1045777,orig,ok,1000,1469,1000,1500,
1045801,orig,ok,1707,2560,1000,1500,
1046120,orig,ok,2000,3000,1000,1500,
1046297,orig,ok,1000,1333,1000,1500,
1046594,orig,ok,1300,1950,1000,1500,
1046603,up,ok,1450,2048,1000,1500,
1046810,orig,ok,1755,2481,1000,1500,
1046896,orig,ok,1000,1500,1000,1500,
1046909,orig,ok,2000,3000,1000,1500,
1046969,orig,ok,1333,2000,1000,1500,
1047365,up,ok,1200,1600,1000,1500,
1047662,orig,ok,1000,1415,1000,1500,
1048097,orig,ok,1000,1421,1000,1500,
1048099,orig,ok,1000,1500,1000,1500,
1048254,orig,ok,2000,3000,1000,1500,
1048448,orig,ok,1000,1434,1000,1500,
1048582,orig,ok,1000,1500,1000,1500,
1049024,orig,ok,2000,3000,1000,1500,
1049070,up,ok,1086,1600,1000,1500,
1049075,orig,ok,1000,1431,1000,1500,
1049501,orig,ok,2000,3000,1000,1500,
1049591,orig,ok,1191,1684,1000,1500,
1049607,orig,ok,2000,3000,1000,1500,
1049622,orig,ok,2000,3000,1000,1500,
1050249,up,ok,1190,1794,1000,1500,
1050443,orig,ok,1000,1500,1000,1500,
1050464,orig,ok,2000,3000,1000,1500,
1050676,up,ok,1000,1506,1000,1500,
1050752,orig,ok,2000,3000,1000,1500,
1051483,up,ok,1000,1500,1000,1500,
1051518,orig,ok,2000,3000,1000,1500,
1051560,orig,ok,2000,3000,1000,1500,
1051735,orig,ok,1000,1500,1000,1500,
1052157,orig,ok,1000,1333,1000,1500,
1052158,up,ok,1000,1500,1000,1500,
1052169,up,ok,1582,2400,1000,1500,
1052244,up,ok,1000,1500,1000,1500,
1052558,orig,ok,2000,3000,1000,1500,
1052559,orig,ok,2000,3000,1000,1500,
1052633,up,ok,1000,1500,1000,1500,
1053193,orig,ok,1000,1482,1000,1500,
1053244,orig,ok,1000,1405,1000,1500,
1053734,up,ok,1000,1500,1000,1500,
1053846,orig,ok,1067,1600,1000,1500,
1053908,up,ok,1054,1582,1000,1500,
1053914,orig,ok,1976,2963,1000,1500,
1053943,orig,ok,1000,1500,1000,1500,
1054109,orig,ok,1024,1360,1000,1500,
1054624,orig,ok,1500,2250,1000,1500,
1054643,orig,ok,2000,3000,1000,1500,
1054947,up,ok,1000,1500,1000,1500,
1055108,up,ok,1000,1500,1000,1500,
1055206,up,ok,1792,2688,1000,1500,
1055233,orig,ok,1067,1600,1000,1500,
1055363,orig,ok,1595,2362,1000,1500,
1055365,orig,ok,1726,2588,1000,1500,
1055424,orig,ok,1200,1600,1000,1500,
1055510,orig,ok,1200,1600,1000,1500,
1056030,orig,ok,2000,2857,1000,1500,
1056502,up,ok,1000,1500,1000,1500,
1056561,up,ok,1000,1500,1000,1500,
1056569,orig,ok,2000,3000,1000,1500,
1056590,orig,ok,2000,3000,1000,1500,
1056838,up,ok,1000,1500,1000,1500,
1057621,orig,ok,1000,1500,1000,1500,
1057626,orig,ok,2000,3000,1000,1500,
1058152,orig,ok,2000,3000,1000,1500,
1058343,orig,ok,1053,1500,1000,1500,
1058372,orig,ok,1053,1500,1000,1500,
1058537,orig,ok,1920,2880,1000,1500,
1058619,orig,ok,2000,3000,1000,1500,
1058689,orig,ok,2000,3000,1000,1500,
1058710,orig,ok,2000,3000,1000,1500,
1058717,up,ok,1000,1500,1000,1500,
1058936,orig,ok,1000,1500,1000,1500,
1059066,orig,ok,2000,3000,1000,1500,
1059091,orig,ok,1102,1653,1000,1500,
1059407,orig,ok,2000,3000,1000,1500,
1059537,orig,ok,2000,3000,1000,1500,
1059593,up,ok,1000,1500,1000,1500,
1059990,orig,ok,1400,2100,1000,1500,
1060205,orig,ok,1200,1600,1000,1500,
1060341,orig,ok,1000,1500,1000,1500,
1060351,orig,ok,1372,2032,1000,1500,
1060421,orig,ok,2000,3000,1000,1500,
1061125,orig,ok,1550,2324,1000,1500,
1061429,orig,ok,2000,3000,1000,1500,
1061656,orig,ok,1000,1500,1000,1500,
1062084,orig,ok,1080,1620,1000,1500,
1062137,orig,ok,1706,2560,1000,1500,
1062181,up,ok,1000,1500,1000,1500,
1062276,orig,ok,2000,3000,1000,1500,
1062413,orig,ok,2000,3000,1000,1500,
1062528,orig,ok,2000,3000,1000,1500,
1062839,orig,ok,2000,3000,1000,1500,
1062970,orig,ok,1000,1414,1000,1500,
1063589,up,ok,1200,1800,1000,1500,
1063731,orig,ok,1275,1800,1000,1500,
1063829,orig,ok,2000,3000,1000,1500,
1063882,orig,ok,2000,3000,1000,1500,
1064014,orig,ok,1795,2438,1000,1500,
1064178,orig,ok,2000,3000,1000,1500,
1064775,up,ok,1000,1500,1000,1500,
1064909,orig,ok,2000,3000,1000,1500,
1065610,orig,ok,2000,3000,1000,1500,
1066376,orig,ok,1333,2000,1000,1500,
1066383,orig,ok,2000,3000,1000,1500,
1066485,orig,ok,2000,3000,1000,1500,
1066767,up,ok,1352,2026,1000,1500,
1067000,orig,ok,1000,1500,1000,1500,
1067337,up,ok,1000,1500,1000,1500,
1067568,orig,ok,1000,1500,1000,1500,
1067571,orig,ok,1066,1600,1000,1500,
1067575,orig,ok,1000,1500,1000,1500,
1067714,orig,ok,1920,2880,1000,1500,
1067825,orig,ok,1200,1600,1000,1500,
1067828,orig,ok,1000,1500,1000,1500,
1068623,up,ok,1800,2570,1000,1500,
1068936,orig,ok,1920,2560,1000,1500,
1068952,up,ok,1000,1500,1000,1500,
1069175,orig,ok,1600,2400,1000,1500,
1069178,orig,ok,2000,3000,1000,1500,
1069350,orig,ok,1066,1600,1000,1500,
1069510,up,ok,1580,2400,1000,1500,
1069825,orig,ok,2000,3000,1000,1500,
1071115,orig,ok,2000,3000,1000,1500,
1071244,orig,ok,2000,3000,1000,1500,
1071529,up,ok,1334,2000,1000,1500,
1071554,orig,ok,1604,2376,1000,1500,
1071779,up,ok,1000,1500,1000,1500,
1071807,orig,ok,2000,3000,1000,1500,
1072070,orig,ok,1500,2250,1000,1500,
1072928,orig,ok,2000,3000,1000,1500,
1072949,orig,ok,1728,2304,1000,1500,
1073077,orig,ok,1208,1798,1000,1500,
1073079,orig,ok,2000,3000,1000,1500,
1073109,orig,ok,1200,1800,1000,1500,
1073752,up,ok,1884,2826,1000,1500,
1074533,orig,ok,1067,1600,1000,1500,
1074608,orig,ok,2000,3000,1000,1500,
1074609,orig,ok,2000,3000,1000,1500,
1075350,up,ok,1000,1500,1000,1500,
1075356,orig,ok,2000,3000,1000,1500,
1076318,up,ok,1920,2880,1000,1500,
1077191,orig,ok,2000,3000,1000,1500,
1077350,up,ok,1000,1500,1000,1500,
1077433,up,ok,1000,1500,1000,1500,
1077470,up,ok,1266,1896,1000,1500,
1077552,orig,ok,2000,3000,1000,1500,
1077874,orig,ok,1728,2304,1000,1500,
1078079,orig,ok,1067,1600,1000,1500,
1078136,orig,ok,2000,3000,1000,1500,
1078203,orig,ok,2000,3000,1000,1500,
1078318,up,ok,1200,1600,1000,1500,
1078741,orig,ok,1920,2879,1000,1500,
1078907,up,ok,1000,1500,1000,1500,
1079158,orig,ok,1200,1600,1000,1500,
1079235,up,ok,1000,1500,1000,1500,
1079250,orig,ok,1400,2100,1000,1500,
1079421,orig,ok,1000,1500,1000,1500,
1079613,orig,ok,1122,1496,1000,1500,
1079640,orig,ok,2000,2963,1000,1500,
1079643,orig,ok,1000,1500,1000,1500,
1079707,orig,ok,1365,2048,1000,1500,
1079725,up,ok,1000,1500,1000,1500,
1079837,orig,ok,1800,2700,1000,1500,
1079915,orig,ok,2000,3000,1000,1500,
1079937,orig,ok,2000,3000,1000,1500,
1079940,orig,ok,1000,1500,1000,1500,
1080249,orig,ok,1000,1500,1000,1500,
1080282,orig,ok,2000,3000,1000,1500,
1080284,orig,ok,1000,1500,1000,1500,
1080485,orig,ok,1067,1600,1000,1500,
1080723,up,ok,1432,2148,1000,1500,
1080816,up,ok,1364,2046,1000,1500,
1080917,orig,ok,2000,3000,1000,1500,
1080980,up,ok,1712,2570,1000,1500,
1081000,orig,ok,1964,2945,1000,1500,
1081069,orig,ok,1650,2475,1000,1500,
1081088,up,ok,1438,2158,1000,1500,
1081208,orig,ok,2000,3000,1000,1500,
1081260,orig,ok,2000,2828,1000,1500,
1081400,orig,ok,2000,3000,1000,1500,
1081575,orig,ok,1400,1962,1000,1500,
1081694,orig,ok,1920,2880,1000,1500,
1081706,up,ok,1000,1500,1000,1500,
1081759,orig,ok,1920,2560,1000,1500,
1082246,orig,ok,1200,1600,1000,1500,
1082701,up,ok,1000,1500,1000,1500,
1082828,up,ok,1066,1600,1000,1500,
1082925,up,ok,1000,1500,1000,1500,
1083119,up,ok,1000,1500,1000,1500,
1083188,orig,ok,1394,2000,1000,1500,
1083381,orig,ok,2000,3000,1000,1500,
1083699,up,ok,1000,1500,1000,1500,
1083729,orig,ok,1000,1500,1000,1500,
1083733,orig,ok,2000,3000,1000,1500,
1083816,up,ok,1000,1500,1000,1500,
1083818,orig,ok,1000,1514,1000,1500,
1083819,orig,ok,2000,3000,1000,1500,
1083858,orig,ok,2000,3000,1000,1500,
1084176,orig,ok,2000,3000,1000,1500,
1084187,orig,ok,2000,3000,1000,1500,
1084222,orig,ok,2000,3000,1000,1500,
1084225,orig,ok,2000,3000,1000,1500,
1084237,up,ok,1800,2700,1000,1500,
1084287,orig,ok,2000,3000,1000,1500,
1084741,up,ok,1050,1500,1000,1500,
1084750,up,ok,1440,1920,1000,1500,
1085053,up,ok,1988,2982,1000,1500,
1085067,up,ok,1634,2400,1000,1500,
1085113,up,ok,1600,2364,1000,1500,
1085252,orig,ok,2000,3000,1000,1500,
1085692,orig,ok,2000,3000,1000,1500,
1085788,orig,ok,1000,1402,1000,1500,
1086321,orig,ok,2000,3000,1000,1500,
1086867,orig,ok,2000,3000,1000,1500,
1087155,up,ok,1340,2010,1000,1500,
1087293,up,ok,1000,1500,1000,1500,
1087615,orig,ok,1400,2100,1000,1500,
1087694,orig,ok,1400,2100,1000,1500,
1087803,orig,ok,2000,3000,1000,1500,
1088080,orig,ok,1000,1500,1000,1500,
1088179,up,ok,1014,1500,1000,1500,
1088619,orig,ok,1175,1763,1000,1500,
1088944,orig,ok,1344,2036,1000,1500,
1088982,orig,ok,2000,3000,1000,1500,
1089134,orig,ok,2000,3000,1000,1500,
1089187,orig,ok,2000,3000,1000,1500,
1089228,orig,ok,2000,3000,1000,1500,
1089677,orig,ok,2000,3000,1000,1500,
1089951,orig,ok,2000,3000,1000,1500,
1090141,orig,ok,1400,2100,1000,1500,
1090171,orig,ok,1000,1500,1000,1500,
1090222,up,ok,1000,1500,1000,1500,
1090273,orig,ok,1400,2100,1000,1500,
1090658,orig,ok,2000,3000,1000,1500,
1090983,orig,ok,2000,3000,1000,1500,
1091298,orig,ok,1400,2048,1000,1500,
1091546,orig,ok,1920,2880,1000,1500,
1092073,orig,ok,1067,1600,1000,1500,
1092324,orig,ok,1350,2025,1000,1500,
1092365,orig,ok,1000,1500,1000,1500,
1092806,orig,ok,2000,3000,1000,1500,
1092892,orig,ok,1000,1471,1000,1500,
1093662,orig,ok,1000,1428,1000,1500,
1093793,orig,ok,2000,3000,1000,1500,
1093797,orig,ok,2000,3000,1000,1500,
1094265,up,ok,1300,1952,1000,1500,
1094293,up,ok,1730,2450,1000,1500,
1094355,up,ok,1000,1500,1000,1500,
1094596,orig,ok,2000,3000,1000,1500,
1094678,orig,ok,1400,2100,1000,1500,
1094713,orig,ok,2000,3000,1000,1500,
1094787,orig,ok,2000,3000,1000,1500,
1094836,orig,ok,1000,1496,1000,1500,
1094960,orig,ok,2000,3000,1000,1500,
1094984,orig,ok,1200,1600,1000,1500,
1095025,orig,ok,1920,2879,1000,1500,
1095036,up,ok,1280,1920,1000,1500,
1095340,orig,ok,1000,1481,1000,1500,
1095499,orig,ok,2000,3000,1000,1500,
1095700,orig,ok,2000,3000,1000,1500,
1095775,orig,ok,2000,3000,1000,1500,
1095807,orig,ok,1000,1482,1000,1500,
1096022,orig,ok,2000,3000,1000,1500,
1096443,orig,ok,1950,2924,1000,1500,
1096486,orig,ok,1000,1331,1000,1500,
1096630,up,ok,1000,1500,1000,1500,
1096890,orig,ok,1602,2138,1000,1500,
1096996,orig,ok,1920,2879,1000,1500,
1097092,up,ok,1000,1510,1000,1500,
1097150,orig,ok,2000,3000,1000,1500,
1097191,orig,ok,1400,2100,1000,1500,
1097199,orig,ok,1400,2100,1000,1500,
1097251,up,ok,1000,1500,1000,1500,
1097354,up,ok,1144,1530,1000,1500,
1097745,orig,ok,1400,2100,1000,1500,
1097789,orig,ok,1280,1920,1000,1500,
1097801,orig,ok,1400,2100,1000,1500,
1097964,orig,ok,1701,2556,1000,1500,
1097971,orig,ok,1867,2800,1000,1500,
1097983,orig,ok,1400,2100,1000,1500,
1098018,up,ok,1000,1500,1000,1500,
1098024,up,ok,1000,1500,1000,1500,
1098055,orig,ok,1400,2100,1000,1500,
1098072,up,ok,1000,1500,1000,1500,
1098077,up,ok,1778,2666,1000,1500,
1098117,up,ok,1000,1500,1000,1500,
1098118,orig,ok,1400,2100,1000,1500,
1098163,orig,ok,1400,2100,1000,1500,
1098335,orig,ok,1488,2231,1000,1500,
1098513,orig,ok,1000,1415,1000,1500,
1098898,up,ok,1000,1500,1000,1500,
1098939,orig,ok,2000,3000,1000,1500,
1098965,orig,ok,1382,2048,1000,1500,
1098988,orig,ok,1000,1500,1000,1500,
1099085,up,ok,1000,1500,1000,1500,
1099228,up,ok,1154,1524,1000,1500,
1099454,orig,ok,2000,3000,1000,1500,
1099688,orig,ok,2000,3000,1000,1500,
1100046,orig,ok,1080,1620,1000,1500,
1100125,up,ok,1080,1500,1000,1500,
1100213,up,ok,1200,1800,1000,1500,
1100244,orig,ok,1391,2048,1000,1500,
1100950,orig,ok,2000,3000,1000,1500,
1101224,orig,ok,2000,3000,1000,1500,
1101540,orig,ok,1365,2048,1000,1500,
1101576,orig,ok,2000,3000,1000,1500,
1101647,orig,ok,1500,2250,1000,1500,
1101813,orig,ok,2000,3000,1000,1500,
1101819,up,ok,1400,2100,1000,1500,
1101831,orig,ok,1300,1950,1000,1500,
1101839,orig,ok,2000,3000,1000,1500,
1102000,orig,ok,1200,1600,1000,1500,
1102425,orig,ok,2000,3000,1000,1500,
1102526,up,ok,1124,1500,1000,1500,
1102838,orig,ok,1200,1600,1000,1500,
1102905,orig,ok,1170,1754,1000,1500,
1102910,up,ok,1000,1500,1000,1500,
1103117,orig,ok,2000,3000,1000,1500,
1103160,orig,ok,1000,1333,1000,1500,
1103192,orig,ok,2000,3000,1000,1500,
1103402,up,ok,1066,1600,1000,1500,
1103407,orig,ok,2000,3000,1000,1500,
1103420,orig,ok,2000,3000,1000,1500,
1103437,orig,ok,2000,3000,1000,1500,
1103448,orig,ok,2000,3000,1000,1500,
1103463,up,ok,1000,1500,1000,1500,
1103731,orig,ok,1400,2100,1000,1500,
1104052,up,ok,1000,1500,1000,1500,
1104185,orig,ok,1000,1500,1000,1500,
1104670,orig,ok,2000,3000,1000,1500,
1104761,orig,ok,1650,2475,1000,1500,
1104771,up,ok,1920,2880,1000,1500,
1104999,orig,ok,1000,1500,1000,1500,
1105014,orig,ok,2000,3000,1000,1500,
1105060,up,ok,1000,1500,1000,1500,
1105121,up,ok,1592,2390,1000,1500,
1105462,orig,ok,1920,2880,1000,1500,
1105856,orig,ok,2000,3000,1000,1500,
1106012,orig,ok,1000,1414,1000,1500,
1106213,orig,ok,1000,1479,1000,1500,
1106350,up,ok,1000,1500,1000,1500,
1106717,up,ok,1000,1500,1000,1500,
1107039,orig,ok,2000,3000,1000,1500,
1107077,orig,ok,1321,1958,1000,1500,
1107166,orig,ok,1012,1500,1000,1500,
1107325,orig,ok,2000,3000,1000,1500,
1107359,up,ok,1572,2360,1000,1500,
1107637,up,ok,1000,1500,1000,1500,
1107717,up,ok,1000,1500,1000,1500,
1107787,orig,ok,1482,2222,1000,1500,
1108405,orig,ok,1000,1481,1000,1500,
1108673,up,ok,1644,2472,1000,1500,
1109406,up,ok,1664,2518,1000,1500,
1109493,orig,ok,1000,1500,1000,1500,
1109927,orig,ok,1000,1500,1000,1500,
1110052,orig,ok,2000,3000,1000,1500,
1110099,orig,ok,1400,2100,1000,1500,
1110171,up,ok,1886,2670,1000,1500,
1110546,up,ok,1000,1500,1000,1500,
1110688,orig,ok,1587,2244,1000,1500,
1110690,orig,ok,1448,2048,1000,1500,
1110775,orig,ok,2000,3000,1000,1500,
1110989,orig,ok,2000,3000,1000,1500,
1110997,orig,ok,2000,3000,1000,1500,
1111446,orig,ok,1000,1500,1000,1500,
1111687,up,ok,1000,1500,1000,1500,
1111892,orig,ok,2000,3000,1000,1500,
1111893,orig,ok,1440,2160,1000,1500,
1112171,orig,ok,1080,1619,1000,1500,
1112204,orig,ok,1440,2160,1000,1500,
1112234,up,ok,1992,3000,1000,1500,
1112303,orig,ok,2000,3000,1000,1500,
1112617,up,ok,1800,2570,1000,1500,
1113231,orig,ok,2000,3000,1000,1500,
1113771,orig,ok,1000,1499,1000,1500,
1114072,orig,ok,2000,3000,1000,1500,
1114096,up,ok,1200,1600,1000,1500,
1114137,orig,ok,2000,3000,1000,1500,
1114313,orig,ok,2000,2851,1000,1500,
1114562,up,ok,1000,1500,1000,1500,
1114743,orig,ok,1000,1480,1000,1500,
1114922,orig,ok,2000,3000,1000,1500,
1114928,orig,ok,2000,3000,1000,1500,
1115208,up,ok,1000,1500,1000,1500,
1115315,orig,ok,2000,3000,1000,1500,
1115393,orig,ok,2000,3000,1000,1500,
1115604,up,ok,1960,2940,1000,1500,
1115694,orig,ok,1488,2232,1000,1500,
1115710,up,ok,1000,1500,1000,1500,
1115744,up,ok,1000,1500,1000,1500,
1115827,orig,ok,1000,1417,1000,1500,
1115939,orig,ok,2000,3000,1000,1500,
1115980,up,ok,1300,1920,1000,1500,
1115985,orig,ok,1280,1920,1000,1500,
1116201,orig,ok,2000,3000,1000,1500,
1116536,up,ok,1000,1500,1000,1500,
1116628,up,ok,1620,2400,1000,1500,
1116984,orig,ok,1920,2880,1000,1500,
1117233,orig,ok,1000,1438,1000,1500,
1117388,up,ok,1000,1500,1000,1500,
1117627,orig,ok,1365,2048,1000,1500,
1118033,orig,ok,2000,3000,1000,1500,
1118201,orig,ok,1920,2560,1000,1500,
1118273,orig,ok,2000,3000,1000,1500,
1118388,orig,ok,1400,2100,1000,1500,
1118800,orig,ok,1000,1500,1000,1500,
1120016,orig,ok,2000,3000,1000,1500,
1120025,up,ok,1000,1500,1000,1500,
1120080,orig,ok,2000,3000,1000,1500,
1120246,orig,ok,2000,3000,1000,1500,
1120409,orig,ok,1200,1600,1000,1500,
1120447,orig,ok,2000,2999,1000,1500,
1120863,orig,ok,1365,2048,1000,1500,
1121297,orig,ok,2000,3000,1000,1500,
1121322,orig,ok,1064,1500,1000,1500,
1121615,orig,ok,1067,1600,1000,1500,
1121697,orig,ok,2000,3000,1000,1500,
1121753,orig,ok,1920,2879,1000,1500,
1121903,up,ok,1000,1500,1000,1500,
1122217,orig,ok,1400,2100,1000,1500,
1122242,up,ok,1000,1500,1000,1500,
1122504,orig,ok,2000,3000,1000,1500,
1122519,orig,ok,1920,2879,1000,1500,
1122588,orig,ok,1920,2879,1000,1500,
1122679,orig,ok,2000,3000,1000,1500,
1122867,orig,ok,1944,2952,1000,1500,
1123380,orig,ok,1080,1440,1000,1500,
1123903,orig,ok,1920,2560,1000,1500,
1124023,orig,ok,1000,1500,1000,1500,
1124152,up,ok,1000,1500,1000,1500,
1124219,orig,ok,1684,2384,1000,1500,
1124272,orig,ok,2000,3000,1000,1500,
1124464,orig,ok,1400,2100,1000,1500,
1124509,orig,ok,2000,3000,1000,1500,
1124533,orig,ok,1200,1600,1000,1500,
1124792,orig,ok,1000,1429,1000,1500,
1124887,up,ok,1400,2104,1000,1500,
1124914,up,ok,1000,1500,1000,1500,
1124918,up,ok,1000,1500,1000,1500,
1125102,orig,ok,1920,2879,1000,1500,
1125186,up,ok,1366,2048,1000,1500,
1125609,up,ok,1132,1510,1000,1500,
1125627,up,ok,1666,2500,1000,1500,
1126010,up,ok,1528,2292,1000,1500,
1126032,orig,ok,2000,3000,1000,1500,
1126094,orig,ok,1920,2880,1000,1500,
1126234,up,ok,1246,1856,1000,1500,
1126492,orig,ok,2000,3000,1000,1500,
1126637,up,ok,1366,2048,1000,1500,
1126748,orig,ok,1707,2560,1000,1500,
1126897,up,ok,1800,2700,1000,1500,
1127175,orig,ok,1175,1763,1000,1500,
1127279,up,ok,1002,1502,1000,1500,
1127375,orig,ok,2000,3000,1000,1500,
1127384,orig,ok,2000,3000,1000,1500,
1127676,orig,ok,1400,2100,1000,1500,
1127707,orig,ok,1400,2100,1000,1500,
1127839,orig,ok,1080,1620,1000,1500,
1128165,up,ok,1002,1502,1000,1500,
1128168,up,ok,1302,1954,1000,1500,
1128181,up,ok,1306,1958,1000,1500,
1128187,orig,ok,2000,3000,1000,1500,
1128204,orig,ok,2000,3000,1000,1500,
1128209,up,ok,1300,1968,1000,1500,
1128298,orig,ok,1400,2100,1000,1500,
1128299,up,ok,1332,2000,1000,1500,
1128300,orig,ok,2000,3000,1000,1500,
1128596,orig,ok,1400,2100,1000,1500,
1128619,orig,ok,1000,1500,1000,1500,
1128941,orig,ok,2000,3000,1000,1500,
1129068,up,ok,1332,1998,1000,1500,
1129093,orig,ok,2000,3000,1000,1500,
1129136,up,ok,1000,1500,1000,1500,
1129183,orig,ok,2000,3000,1000,1500,
1129250,orig,ok,1000,1333,1000,1500,
1130053,orig,ok,2000,3000,1000,1500,
1130070,orig,ok,2000,3000,1000,1500,
1130097,up,ok,1012,1500,1000,1500,
1130173,orig,ok,1737,2601,1000,1500,
1130571,orig,ok,1950,2924,1000,1500,
1130607,orig,ok,1067,1600,1000,1500,
1130784,up,ok,1018,1500,1000,1500,
1131142,up,ok,1198,1774,1000,1500,
1131444,orig,ok,2000,3000,1000,1500,
1131755,orig,ok,2000,3000,1000,1500,
1131907,orig,ok,1365,2048,1000,1500,
1131927,orig,ok,1000,1333,1000,1500,
1132497,up,ok,1332,1998,1000,1500,
1132766,orig,ok,1000,1333,1000,1500,
