id,title,year,original_language,runtime,genre_names,imdb_id,imdb_title,imdb_year,imdb_titleType,imdb_runtime,imdb_genres,reason
808037,Rites,2021,en,21,"Horror, Romance",tt13233242,Rites,2020,short,22,"Horror,Short",wrong_titleType
808049,There He Is Now,2021,en,14,Horror,tt8985456,There He Is Now,2020,short,,"Horror,Short",wrong_titleType
808053,The Tell Tale Heart,2021,en,20,"Crime, Horror, Thriller",tt11622026,The Tell Tale Heart,2022,short,23,"Crime,Horror,Short",wrong_titleType
808056,Mourning Meal,2021,en,20,"Horror, Thriller",tt9404594,Mourning Meal,2020,short,20,"Horror,Short",wrong_titleType
808059,The Killer Across the Street,2021,en,19,"Comedy, Horror, Mystery",tt12739784,The Killer Across the Street,2021,short,18,"Comedy,Horror,Short",wrong_titleType
808063,Holdout,2021,en,14,Horror,tt10555404,Holdout,2021,short,14,"Horror,Short,Thriller",wrong_titleType
808069,Watcher,2021,en,14,"Horror, Thriller",tt11947048,Watcher,2021,short,,"Horror,Short",wrong_titleType
808429,The Spoiled,2021,en,14,Horror,tt13806426,The Spoiled,2021,short,,"Horror,Short",wrong_titleType
809282,Girl Trip,2021,en,20,"Comedy, Horror, Thriller",tt4882782,Girl Trip,2018,short,20,"Comedy,Horror,Short",wrong_titleType
809678,New Flesh for the Old Ceremony,2021,en,13,Horror,tt14364138,New Flesh for the Old Ceremony,2021,short,12,"Horror,Short",wrong_titleType
811652,HABITAT,2021,en,11,"Horror, Science Fiction, Thriller",tt14325496,Habitat,2021,short,11,"Horror,Sci-Fi,Short",wrong_titleType
812616,#MEOWTOO,2021,en,6,Horror,tt7786130,#MeowToo,2021,short,6,"Horror,Short",wrong_titleType
812621,The Gloom,2021,en,14,Horror,tt11860860,The Gloom,2020,short,15,"Horror,Short",wrong_titleType
812665,No Return,2021,en,6,"Horror, Thriller",tt14170108,No Return,2021,short,,"Horror,Short",wrong_titleType
813057,ECDYSIS,2021,en,18,Horror,tt12097200,Ecdysis,2021,short,18,"Horror,Short",wrong_titleType
813428,Koreatown Ghost Story,2021,en,14,Horror,tt14214082,Koreatown Ghost Story,2021,short,15,"Horror,Short",wrong_titleType
814043,The Monkey's Paw,2021,,,,tt13599014,The Monkey's Paw,2021,short,,"Horror,Short",wrong_titleType
814320,Reclamation,2021,en,20,Horror,tt13356616,Reclamation,2021,short,20,"Horror,Short",wrong_titleType
815067,Black Fields,2021,en,12,"Fantasy, Horror",tt13825970,Black Fields,2021,short,12,"Horror,Short",wrong_titleType
815072,Breaking Lights,2021,en,10,Horror,tt13796312,Breaking Lights,2021,short,10,"Horror,Short",wrong_titleType
815279,Atrophy,2021,en,14,"Drama, Horror",tt14999872,Atrophy,2021,short,15,"Drama,Horror,Short",wrong_titleType
815631,Witches Midnight,2021,en,9,Horror,tt12225316,Witches Midnight,2021,short,,"Horror,Short",wrong_titleType
816798,Gastral Projection,2021,en,11,"Comedy, Horror",tt14357494,Gastral Projection,2021,short,10,"Horror,Short",wrong_titleType
816801,Lake Forest Road,2021,en,8,Horror,tt14487336,Lake Forest Road,2021,short,7,"Horror,Short",wrong_titleType
817811,Upstairs,2021,en,17,Horror,tt11699046,Upstairs,2020,short,16,"Horror,Short",wrong_titleType
818153,The Man in the Pinstripe Suit,2021,en,13,"Action, Fantasy, Horror, Thriller",tt16762500,The Man in the Pinstripe Suit,2021,short,13,"Action,Horror,Short",wrong_titleType
820657,The Serpent's Nest,2021,en,28,"Drama, Horror",tt13404842,The Serpent's Nest,2021,short,26,"Horror,Short",wrong_titleType
821320,Wraith,2021,en,16,Horror,tt13988638,Wraith,2021,short,16,"Horror,Short",wrong_titleType
821485,Ringloom,2021,,,,tt10504100,Ringloom,2020,short,14,"Fantasy,Horror,Sci-Fi",wrong_titleType
824326,Spellbound,2021,en,5,Horror,tt14540838,Spellbound,2021,short,5,"Horror,Short",wrong_titleType
825741,Spooky Town,2021,,,,tt15090126,Spooky Town,2020,short,8,"Comedy,Horror,Short",wrong_titleType
826146,Bad People Doing Bad Things,2021,en,38,Horror,tt14430306,Bad People Doing Bad Things,2021,short,,"Horror,Short",wrong_titleType
826161,Corazón negro,2021,,,,tt13083268,Corazón Negro,2021,short,18,"Horror,Short",wrong_titleType
829243,Fangs,2021,en,80,Horror,tt13847304,Fangs,2021,video,80,Horror,wrong_titleType
829660,The Elevator,2021,,,,tt14552092,The Elevator,2021,short,5,"Horror,Mystery,Short",wrong_titleType
830036,The Things We Do When We're Alone,2021,,,,tt14058800,The Things We Do When We're Alone,2021,short,11,"Horror,Short",wrong_titleType
835653,Grounded,2021,en,8,Horror,tt14527884,Grounded,2021,short,7,"Horror,Short",wrong_titleType
836833,Forgive Us,2021,en,14,"Drama, Horror, Thriller",tt11991670,Forgive Us,2021,short,,"Horror,Short",wrong_titleType
837242,Aria,2021,en,13,"Comedy, Horror, Mystery",tt12435046,Aria,2021,short,13,"Horror,Short",wrong_titleType
837650,The Fuzzies,2021,en,8,"Comedy, Horror",tt13398324,The Fuzzies,2021,short,8,"Comedy,Horror,Short",wrong_titleType
838237,Cult Affairs,2021,en,6,Horror,tt14221050,Cult Affairs,2021,short,6,"Horror,Short",wrong_titleType
839801,LACHESIS,2021,en,8,"Drama, Horror",tt13416758,Lachesis,2022,short,,"Drama,Horror,Short",wrong_titleType
840254,LEASH,2021,en,8,"Horror, Thriller",tt12938118,Leash,2020,short,8,"Horror,Short",wrong_titleType
840297,The Lamp II,2021,en,11,"Horror, Mystery, Thriller",tt14811896,The Lamp II,2021,video,,"Horror,Short",wrong_titleType
840783,The Rickety Man,2021,,,,tt13915690,The Rickety Man,2021,short,,"Horror,Short",wrong_titleType
842159,Wrong House,2021,en,6,Horror,tt14233508,Wrong House,2021,short,6,"Horror,Short",wrong_titleType
842820,Snowblind,2021,,,,tt14597668,Snowblind,2021,short,,"Horror,Short",wrong_titleType
842826,The Lovers,2021,en,9,"Drama, Horror",tt14616766,The Lovers,2021,short,8,"Horror,Short",wrong_titleType
844634,Wormhole,2021,,,,tt14476376,Wormhole,2021,short,9,"Horror,Short",wrong_titleType
844917,Eostre,2021,en,11,"History, Horror",tt15837834,Eostre,2022,short,10,"History,Horror,Short",wrong_titleType
846311,The Apparition,2021,en,16,Horror,tt14571496,The Apparition,2021,short,16,"Horror,Short",wrong_titleType
848055,What We Found Out There,2021,,,,tt13508834,What We Found Out There,2021,short,10,"Horror,Short",wrong_titleType
848866,Inner Earth Attacks A Love Story,2021,en,69,"Comedy, Horror",tt14965784,Inner Earth Attacks!! A Love Story,2021,video,69,"Comedy,Horror",wrong_titleType
848912,Barf Bunny,2021,en,40,Horror,tt14648390,Barf Bunny,2021,short,40,"Fantasy,Horror,Short",wrong_titleType
850050,Hangry,2021,,,,tt9466166,Hangry,2021,short,12,"Horror,Short,Thriller",wrong_titleType
850060,Dead Till Death,2021,en,43,"Comedy, Horror",tt14970998,Dead Till Death,2021,video,43,"Comedy,Horror",wrong_titleType
850065,Money Cat,2021,,,,tt14922144,Money Cat,2021,short,,"Horror,Short",wrong_titleType
850071,Otherwise,2021,,,,tt11282140,Otherwise,2021,short,,"Horror,Short",wrong_titleType
851665,Brain Wave,2021,en,15,"Horror, Science Fiction",tt13310356,Brain Wave,2021,short,15,"Horror,Sci-Fi,Short",wrong_titleType
851839,Love Bites,2021,en,45,Horror,tt12899826,Love Bites,2021,short,34,"Comedy,Horror,Short",wrong_titleType
852095,Prenúncio,2021,en,0,"Horror, Mystery, Thriller",tt14644976,Prenúncio,2021,short,,"Horror,Short",wrong_titleType
852313,Appalachian,2021,en,10,"Horror, Thriller",tt14468200,Appalachian,2021,short,,"Horror,Short,Thriller",wrong_titleType
852995,A Thunderbolt for Michelle,2021,en,4,"Drama, Horror",tt15045456,A Thunderbolt for Michelle,2021,short,4,"Drama,Horror,Short",wrong_titleType
853034,Mephisto's House of Ill Repute,2021,en,15,"Drama, Horror",tt5564918,Mephisto's House of Ill Repute,2021,short,16,"Drama,Horror,Short",wrong_titleType
853035,Forever & Ever,2021,en,6,Horror,tt13622758,Forever & Ever,2021,short,6,"Horror,Short",wrong_titleType
853799,What's Left Inside,2021,en,16,"Drama, Horror, Science Fiction",tt14330240,What's Left Inside,2021,short,17,"Drama,Horror,Short",wrong_titleType
853959,Eje,2021,en,15,"Fantasy, Horror",tt14183126,Eje (Blood),2021,short,15,"Fantasy,Horror,Mystery",wrong_titleType
854302,Tajriba: The Experiment,2021,en,10,"Horror, Science Fiction",tt13890026,Tajriba: The Experiment,2021,video,,"Horror,Sci-Fi,Short",wrong_titleType
854989,The Naked Eye,2021,en,14,"Comedy, Horror",tt15975804,The Naked Eye,2021,short,15,"Horror,Short",wrong_titleType
855140,The First Snow,2021,,,,tt14057852,The First Snow,2021,short,12,"Horror,Short",wrong_titleType
855997,Zombie Walk,2021,en,7,"Comedy, Horror",tt13319746,Zombie Walk,2020,short,7,"Horror,Short",wrong_titleType
856006,She. Picked. Me.,2021,en,11,Horror,tt13356892,She Picked Me,2021,short,11,"Horror,Short",wrong_titleType
856060,Her Release,2021,en,3,"Comedy, Horror",tt13223792,Her Release,2021,short,3,"Horror,Short",wrong_titleType
856062,$TRIP,2021,en,11,Horror,tt14661330,$TRIP,2020,short,11,"Horror,Short",wrong_titleType
856090,Performance Anxiety,2021,en,16,"Horror, Music, Thriller",tt15089230,Performance Anxiety,2021,short,16,"Horror,Short",wrong_titleType
856795,Playing with Spiders,2021,en,11,Horror,tt14525636,Playing with Spiders,2021,short,,"Horror,Short",wrong_titleType
856839,10-33,2021,en,10,"Horror, Thriller",tt15126066,10-33,2021,short,10,"Horror,Short,Thriller",wrong_titleType
857415,[Within the Frame],2021,en,6,Horror,tt15161072,[Within the Frame],2021,short,6,"Horror,Short",wrong_titleType
858061,Wanna Go Camping?,2021,en,10,Horror,tt14900360,Wanna Go Camping?,2021,short,10,"Horror,Short",wrong_titleType
858066,Hello?,2021,en,18,Horror,tt14636732,Hello?,2021,short,18,"Horror,Short",wrong_titleType
858071,Cricket,2021,en,17,"Horror, Thriller",tt14528052,Cricket,2021,short,17,"Horror,Short,Thriller",wrong_titleType
858074,Ghost Me,2021,en,10,Horror,tt13142282,Ghost Me,2021,short,,"Horror,Short",wrong_titleType
858077,La Ciguapa Siempre,2021,en,13,Horror,tt14030824,La Ciguapa Siempre,2021,short,13,"Fantasy,Horror,Short",wrong_titleType
858162,Thumb,2021,en,10,Horror,tt13659404,Thumb,2021,short,,"Horror,Short",wrong_titleType
858164,The Tenant,2021,en,10,Horror,tt15303164,The Tenant,2021,short,10,"Horror,Short",wrong_titleType
858169,Laika,2021,en,9,"Action, Drama, Horror",tt15819500,Laika,2021,short,8,"Horror,Sci-Fi,Short",wrong_titleType
858233,"Sweet Mary, Where Did You Go?",2021,en,16,"Horror, Science Fiction",tt14585824,"Sweet Mary, Where Did You Go?",2021,short,16,"Horror,Short",wrong_titleType
858270,Occupier,2021,en,4,Horror,tt15176358,Occupier,2021,short,4,"Horror,Short",wrong_titleType
858461,Night of the Jarrawog,2021,en,14,"Comedy, Horror",tt14349590,Night of the Jarrawog,2021,short,14,"Comedy,Horror,Short",wrong_titleType
858581,Broke Up,2021,en,5,"Comedy, Horror",tt14538162,Broke Up,2021,short,5,"Horror,Short,Thriller",wrong_titleType
858614,Myosotis,2021,en,27,Horror,tt15184444,Myosotis,2021,short,27,"Horror,Short",wrong_titleType
858619,Wich,2021,en,5,"Comedy, Horror",tt14309636,Wich,2021,short,5,"Comedy,Horror,Short",wrong_titleType
858836,Razor Tail,2021,en,14,Horror,tt15186868,Razor Tail,2021,short,14,"Horror,Short,Sport",wrong_titleType
859048,Miss Mary Mack,2021,,,,tt13875870,Miss Mary Mack,2021,short,,"Horror,Short,Thriller",wrong_titleType
859698,Itch,2021,en,8,Horror,tt15036388,Itch,2021,short,8,"Horror,Short",wrong_titleType
859725,Soup,2021,en,4,Horror,tt15202002,Soup,2021,short,4,"Horror,Short",wrong_titleType
859804,MonsterDykë,2021,en,4,"Fantasy, Horror, Romance",tt15437836,MonsterDykë,2021,short,4,"Comedy,Horror,Short",wrong_titleType
860027,Mask of the Evil Apparition,2021,en,20,"Action, Drama, Horror, Romance, Science Fiction",tt11892182,Mask of the Evil Apparition,2021,short,20,"Action,Horror,Short",wrong_titleType
860537,Open,2021,en,20,Horror,tt14594782,Open,2021,short,,"Horror,Short",wrong_titleType
860606,GUTS,2021,,,,tt15575862,GUTS,2021,short,8,"Horror,Short",wrong_titleType
861942,Caller #4,2021,,,,tt15215044,Caller #4,2021,short,15,"Horror,Short",wrong_titleType
862758,Display,2021,,,,tt13617920,Display,2021,short,15,"Drama,Horror,Short",wrong_titleType
862857,NYX 13 Minutes of Horror Film Fest: Folklore,2021,en,18,Horror,tt15415210,13 Minutes of Horror: Folklore,2021,short,17,"Horror,Short",wrong_titleType
863688,See See TV,2021,,,,tt15038954,See See TV,2021,short,12,"Horror,Short",wrong_titleType
864860,Hazel,2021,en,17,Horror,tt15259674,Hazel,2021,short,17,"Horror,Short",wrong_titleType
865528,They Called Me David,2021,en,6,"Horror, Science Fiction",tt15290124,They Called Me David,2021,short,6,"Horror,Sci-Fi,Short",wrong_titleType
865620,Olive’s apartment is haunted,2021,en,0,"Comedy, Horror",tt13298654,Olive's Apartment Is Haunted,2020,short,6,"Horror,Short",wrong_titleType
866716,When Shadows Dance at Night,2021,en,16,"Drama, Fantasy, Horror",tt15162666,When Shadows Dance at Night,2021,short,,"Horror,Short",wrong_titleType
868768,Griffica,2021,,,,tt15159470,Griffica,2021,short,12,"Horror,Short",wrong_titleType
869016,The Carducci Talent Show,2021,en,36,"Comedy, Horror",tt12831622,The Carducci Talent Show,2021,short,36,"Comedy,Horror,Short",wrong_titleType
869041,The Registry,2021,en,32,"Drama, Horror",tt14706172,The Registry,2021,short,,"Horror,Short",wrong_titleType
870510,"All the Way Down, This Time",2021,en,20,Horror,tt15363266,"All the Way Down, This Time",2021,short,20,"Horror,Short",wrong_titleType
870957,Nagual: The Sin Eater,2021,en,14,"Horror, Western",tt13606232,Nagual: The Sin Eater,2021,short,14,"Horror,Short",wrong_titleType
871401,Chatty,2021,en,10,Horror,tt15243384,Chatty,2021,short,10,"Horror,Short,Thriller",wrong_titleType
871406,Weee Wooo,2021,en,8,Horror,tt12934660,Weee Wooo,2021,short,8,"Horror,Short",wrong_titleType
871440,All of You,2021,en,14,Horror,tt14431646,All of You,2021,short,14,"Horror,Short",wrong_titleType
872255,Keep the Family Close,2021,en,23,Horror,tt14643602,Keep the Family Close,2021,short,23,"Horror,Short",wrong_titleType
872278,The Veil of Isolation,2021,,,,tt12880534,The Veil of Isolation,2021,short,,"Horror,Short",wrong_titleType
872512,#nofilter,2021,en,13,Horror,tt14843560,#Nofilter,2021,short,13,"Horror,Short",wrong_titleType
872737,Hunter's Cabin,2021,en,15,"Fantasy, Horror",tt10910616,Hunter's Cabin,2021,short,15,"Horror,Short,Thriller",wrong_titleType
873516,Duppy,2021,en,29,"Drama, Horror",tt15355494,Duppy,2021,short,16,"Horror,Short",wrong_titleType
874832,Part of Me,2021,,,,tt14627784,Part of Me,2021,short,,"Horror,Short",wrong_titleType
875356,"1,000 Steps",2021,en,26,Horror,tt14584190,"1,000 Steps",2021,short,26,"Horror,Short",wrong_titleType
875487,Into the Darkness,2021,en,19,"Horror, Thriller",tt12991776,Into the Darkness,2021,short,,"Horror,Short,Thriller",wrong_titleType
875915,Burn the Bitch,2021,en,15,"Comedy, Horror, Romance",tt8387082,Burn the Bitch,2021,short,15,"Comedy,Horror,Romance",wrong_titleType
875986,Santayana's Passage,2021,en,2,"Horror, Thriller",tt15404852,Santayana's Passage,2021,short,2,"Comedy,Horror,Short",wrong_titleType
876122,Going to the Chapel,2021,en,15,Horror,tt15045486,Going to the Chapel,2021,short,,"Horror,Short",wrong_titleType
876205,Movin Day,2021,en,4,Horror,tt14803986,Movin Day,2021,short,4,"Horror,Short",wrong_titleType
876224,Anniversary,2021,en,7,"Horror, Thriller",tt14661372,Anniversary,2021,short,7,"Horror,Short",wrong_titleType
876247,The Curse of Pizza Mike,2021,en,16,"Comedy, Horror",tt14604704,The Curse of Pizza Mike,2021,short,16,"Comedy,Horror,Short",wrong_titleType
876418,Get Home Safe,2021,en,6,"Drama, Horror",tt14088988,Get Home Safe,2021,short,6,"Horror,Short",wrong_titleType
876430,Hell of a Pitcher,2021,en,10,Horror,tt14369542,Hell of a Pitcher,2021,short,10,"Horror,Short",wrong_titleType
876531,Welcome to Our Home,2021,,,,tt14980280,Welcome to Our Home,2021,short,8,"Comedy,Horror,Short",wrong_titleType
876544,Familiar,2021,en,10,Horror,tt14077492,Familiar,2022,short,10,"Horror,Short",wrong_titleType
876801,A Ghost Story for Christmas: The Mezzotint,2021,en,30,"Horror, TV Movie",tt13796560,The Mezzotint,2021,tvEpisode,29,"Drama,Fantasy,Horror",wrong_titleType
876949,Deep Learning Death,2021,en,15,"Horror, Science Fiction",tt12861172,Deep Learning Death,2021,short,,"Horror,Short",wrong_titleType
877024,The Monster,2021,,,,tt13833876,The Monster,2021,short,,"Comedy,Horror,Short",wrong_titleType
877907,Bug Bites!,2021,en,8,Horror,tt15482206,Bug Bites,2021,short,8,"Comedy,Horror,Short",wrong_titleType
878096,Door Salesman Dave,2021,en,0,"Comedy, Horror",tt14602820,Door Salesman Dave,2022,short,,"Comedy,Horror,Short",wrong_titleType
878494,Mater Mortis,2021,en,15,"Drama, Horror",tt11126992,Mater Mortis,2021,short,,"Drama,Horror,Short",wrong_titleType
879339,In the Bathroom..,2021,en,1,Horror,tt15516924,In the Bathroom..,2021,video,1,"Horror,Short",wrong_titleType
879486,Thank You For Nothing,2021,en,12,"Horror, Thriller",tt15514630,Thank You for Nothing,2021,short,12,"Horror,Short,Thriller",wrong_titleType
879717,Something Is Near,2021,en,5,Horror,tt12792998,Something Is Near,2020,short,5,"Horror,Short",wrong_titleType
880264,Night Breakers,2021,en,18,"Horror, Science Fiction, Thriller",tt15401974,Night Breakers,2021,short,17,"Horror,Sci-Fi,Short",wrong_titleType
880337,The Lake Parasite,2021,,,,tt14792860,The Lake Parasite,2021,short,15,"Comedy,Horror,Short",wrong_titleType
880565,There's A Monster In The Shed,2021,en,10,Horror,tt14848744,There's a Monster in the Shed!,2021,short,,"Horror,Short",wrong_titleType
880568,The Secret Pool,2021,en,17,Horror,tt11877444,The Secret Pool,2020,short,15,"Horror,Short",wrong_titleType
880572,ZTV: Sympathy for the Devil,2021,en,22,Horror,tt10929938,ZTV: Sympathy for the Devil,2021,short,22,"Horror,Short",wrong_titleType
881070,Killara,2021,,,,tt15825336,Killara,2021,short,,"Horror,Short",wrong_titleType
881761,Terrible Things,2021,en,10,"Horror, Science Fiction",tt14124642,Terrible Things,2021,short,10,"Horror,Sci-Fi,Short",wrong_titleType
882593,This Is Our Home,2021,en,14,Horror,tt15426138,This Is Our Home,2021,short,14,"Horror,Short",wrong_titleType
882596,Sleep Talker,2021,,,,tt14571010,Sleep Talker,2021,short,7,"Horror,Sci-Fi,Short",wrong_titleType
882806,Gay Teen Werewolf,2021,,,,tt19119678,Gay Teen Werewolf,2021,short,14,"Horror,Short",wrong_titleType
883089,Verified,2021,,,,tt15087342,Verified,2021,short,,"Horror,Short",wrong_titleType
883217,True North,2021,en,19,"Drama, Horror",tt15279722,True North,2021,short,18,"Horror,Short,Thriller",wrong_titleType
883220,Safe and Sound,2021,en,10,"Horror, Thriller",tt15382946,Safe and Sound,2021,short,10,"Horror,Short",wrong_titleType
883299,Silver Screen Suicide,2021,en,10,"Drama, Horror, Mystery, Thriller",tt15574530,Silver Screen Suicide,2021,short,10,"Drama,Horror,Short",wrong_titleType
883361,Rise of the Dead: The Undead Heart,2021,en,11,"Fantasy, Horror",tt14771112,Rise of the Dead: The Undead Heart,2021,short,11,"Horror,Romance,Short",wrong_titleType
883680,In the Dark,2021,en,13,Horror,tt13517166,In the Dark,2021,short,13,"Horror,Short",wrong_titleType
884506,Itch,2021,,,,tt14906980,ITCH,2021,short,,"Horror,Short",wrong_titleType
884681,Disembodies,2021,en,9,"Horror, Science Fiction",tt14203096,Disembodies,2021,short,9,"Horror,Short",wrong_titleType
884728,Maybe You Should Be Careful,2021,en,9,"Comedy, Horror",tt14403154,Maybe You Should Be Careful,2021,short,,"Comedy,Horror,Short",wrong_titleType
885030,Strangers in the Night,2021,en,19,"Comedy, Horror",tt13885188,Strangers in the Night,2022,short,,"Horror,Short",wrong_titleType
885189,The Girl from Nowhere,2021,en,6,Horror,tt8351032,The Girl from Nowhere,2021,short,,"Horror,Short",wrong_titleType
885192,Posies,2021,en,14,Horror,tt12126578,Posies,2022,short,14,"Horror,Short",wrong_titleType
885837,The Dinner After,2021,,,,tt28038030,The Dinner After,2021,short,12,"Horror,Short",wrong_titleType
885895,Siren,2021,,,,tt15390254,Siren,2021,short,13,"Horror,Short",wrong_titleType
886606,Spare Body,2021,en,10,Horror,tt14609584,Spare Body,2021,short,10,"Horror,Short,Thriller",wrong_titleType
886885,Turducken,2021,en,20,"Comedy, Horror",tt10925774,Turducken,2020,short,17,"Comedy,Horror,Short",wrong_titleType
887169,The Nicky Nack,2021,en,6,"Comedy, Horror",tt10151972,The Nicky Nack,2021,short,6,"Comedy,Horror,Short",wrong_titleType
887173,Number 7,2021,en,16,Horror,tt14772964,Number 7,2021,short,12,"Horror,Short",wrong_titleType
888532,Querent,2021,en,13,Horror,tt14384148,Querent,2021,short,,"Horror,Short",wrong_titleType
888997,Coronoia 21,2021,,,,tt14579170,Coronoia 21: It Comes with the Snow,2021,short,10,"Drama,Horror,Short",wrong_titleType
889681,Killer Abs,2021,,,,tt15501154,Killer Abs,2021,short,13,"Comedy,Horror,Short",wrong_titleType
890574,DV5: Cord Cutter Hell,2021,en,53,Horror,tt14444980,DV5: Cord Cutter Hell,2021,video,55,Horror,wrong_titleType
891514,That Halloween,2021,en,0,Horror,tt15435720,That Halloween,2021,short,13,"Horror,Short",wrong_titleType
891527,Fame Fatale,2021,,,,tt14164708,Fame Fatale,2021,short,,"Comedy,Horror,Short",wrong_titleType
891576,Mummering Legends,2021,,,,tt18952496,Mummering Legends,2021,short,14,"Horror,Short,Thriller",wrong_titleType
892079,"Inch Thick, Knee Deep",2021,,,,tt15692016,"Inch Thick, Knee Deep",2021,short,18,"Horror,Short",wrong_titleType
892361,The Lookout,2021,en,6,Horror,tt17023894,The Lookout,2021,short,6,"Horror,Short",wrong_titleType
892417,The Reaper,2021,,,,tt14324592,The Reaper,2021,short,20,"Horror,Short",wrong_titleType
892910,The Dead Collectors,2021,en,13,"Comedy, Horror",tt13089428,The Dead Collectors,2021,short,13,"Comedy,Horror,Short",wrong_titleType
892957,Onryo,2021,en,6,"Horror, Mystery",tt15820284,Onryo,2021,video,6,"Horror,Mystery,Short",wrong_titleType
892965,Lux Noctis,2021,,,,tt15053338,Lux Noctis,2021,short,12,"Drama,Fantasy,Horror",wrong_titleType
894125,Surprise!,2021,en,10,"Comedy, Horror",tt15760574,Surprise!,2021,short,10,"Comedy,Horror,Short",wrong_titleType
895178,The Feast,2021,en,13,Horror,tt19881652,The Feast,2021,short,,"Horror,Short",wrong_titleType
895267,Pictures of You,2021,en,5,"Horror, Thriller",tt15091318,Pictures of You,2021,short,5,"Horror,Short",wrong_titleType
896161,Hiya Janice,2021,en,7,Horror,tt12887698,Hiya Janice,2021,short,7,"Comedy,Horror,Short",wrong_titleType
896180,Lovemaking of Trolls,2021,en,9,Horror,tt14780100,Lovemaking of Trolls,2020,short,9,"Horror,Short",wrong_titleType
896192,Vile & Sweet,2021,en,9,Horror,tt17338892,Vile & Sweet,2021,short,9,"Horror,Short",wrong_titleType
896375,Phases,2021,en,3,Horror,tt13864828,Phases,2021,short,3,"Horror,Short",wrong_titleType
896413,I'm Still Here,2021,,,,tt13884958,I'm Still Here,2021,short,13,"Horror,Short,Thriller",wrong_titleType
897398,Charlotte on the Rebound,2021,en,0,Horror,tt6513074,Charlotte on the Rebound,,short,,"Horror,Short",wrong_titleType
897488,From Where It Came,2021,en,7,"Horror, Thriller",tt15773066,From Where It Came,2021,short,8,"Horror,Short",wrong_titleType
898080,Listener,2021,en,6,Horror,tt15731556,Listener,2021,short,6,"Horror,Short",wrong_titleType
898348,Lone Signal,2021,en,8,Horror,tt14556512,Lone Signal,2021,short,8,"Horror,Sci-Fi,Short",wrong_titleType
898349,Want to Hear A Story?,2021,en,17,Horror,tt12861718,Want to Hear A Story?,,short,,"Horror,Short",wrong_titleType
898365,Show Us Responding,2021,en,4,Horror,tt14988070,Show Us Responding,2021,short,4,"Horror,Short",wrong_titleType
899603,He Comes at Night,2021,,,,tt14797866,He Comes at Night,2021,short,,"Horror,Short,Thriller",wrong_titleType
899606,Phantasmic,2021,,,,tt15773310,Phantasmic,2020,short,,"Horror,Short",wrong_titleType
899810,Don't Die First,2021,en,11,Horror,tt15209510,Don't Die First,2021,short,11,"Horror,Short",wrong_titleType
900855,Escalation,2021,en,28,"Comedy, Horror",tt15754646,Escalation,2021,short,28,"Comedy,Horror,Short",wrong_titleType
905011,Negatives,2021,en,15,Horror,tt15113364,Negatives,2021,short,15,"Horror,Short",wrong_titleType
906355,There's Something In The Silence,2021,en,8,Horror,tt13695910,There's Something in the Silence,2020,short,8,"Horror,Short,Thriller",wrong_titleType
908806,Within,2021,en,17,Horror,tt15812664,Within,2021,short,17,"Horror,Short",wrong_titleType
910703,Good Neighbors,2021,en,13,"Fantasy, Horror, Mystery",tt18264650,Good Neighbors,2021,short,13,"Fantasy,Horror,Mystery",wrong_titleType
911106,Grummy,2021,,,,tt10022734,Grummy,2021,short,11,"Drama,Fantasy,Horror",wrong_titleType
911911,Hybrid Hazards,2021,en,8,Horror,tt15174732,Hybrid Hazards,2021,short,8,"Horror,Short,Thriller",wrong_titleType
912195,Hylas,2021,,,,tt14954934,Hylas,2021,short,4,"Horror,Short",wrong_titleType
913017,Relax with Draco,2021,en,5,"Comedy, Horror",tt13186046,Relax with Draco,2021,short,5,"Comedy,Horror,Short",wrong_titleType
913487,The Night of Nightmares,2021,en,11,"Comedy, Horror",tt15831422,The Night of Nightmares,2021,short,11,"Horror,Short",wrong_titleType
913568,Life in the XXI Century,2021,,,,tt12333022,Life in the XXI Century,2021,short,41,"Fantasy,Horror,Sci-Fi",wrong_titleType
915058,The Nest,2021,en,7,"Horror, Science Fiction",tt16385006,The Nest,2021,short,7,"Horror,Short",wrong_titleType
915310,Prudence,2021,en,5,"Horror, Thriller",tt13275008,Prudence,2021,short,5,"Horror,Short",wrong_titleType
916489,Scream of the Blind Dead,2021,en,0,Horror,tt15614226,Scream of the Blind Dead,2021,short,40,"Horror,Short",wrong_titleType
918118,The Seduction of Rose Parrish,2021,,,,tt16946188,The Seduction of Rose Parrish,2021,short,32,"Horror,Mystery,Romance",wrong_titleType
918613,A Little Dead,2021,en,10,Horror,tt13181010,A Little Dead,2022,short,14,"Drama,Horror,Short",wrong_titleType
918615,Stiletto,2021,en,12,Horror,tt16225916,Stiletto,2021,short,12,"Horror,Short",wrong_titleType
920635,The Deranged,2021,en,26,"Horror, Thriller",tt15482204,The Deranged,2021,short,26,"Horror,Short,Thriller",wrong_titleType
921644,The House of Amygdala,2021,en,12,"Drama, Horror, Thriller",tt16419508,The House of Amygdala,2021,short,12,"Horror,Short",wrong_titleType
922596,User_,2021,en,11,"Comedy, Horror, Thriller",tt14489002,User_,2021,short,11,"Comedy,Horror,Short",wrong_titleType
924780,Night of the Devil,2021,,,,tt15391744,Night of the Devil,2021,short,,"Horror,Short",wrong_titleType
927854,Sleepyhead,2021,en,11,"Horror, Thriller",tt15090194,Sleepyhead,2021,short,11,"Horror,Short,Thriller",wrong_titleType
