id,title,year,imdb_id,tmdb_genres,imdb_titleType,flag_tmdb_tv_movie,flag_imdb_tv_type
349135,Roboshark,,tt4443784,,tvMovie,0,1
349410,Nightmare Street,1997,tt0132363,"Horror, Thriller",tvMovie,0,1
353383,The Cradle Will Fall,1983,tt0085376,"Drama, Horror, Thriller, TV Movie",tvMovie,1,1
353416,I Married a Monster,1998,tt0162999,"Horror, Science Fiction, TV Movie",tvMovie,1,1
353654,Scary Tales: Night Elevator,1988,tt0094543,Horror,tvMovie,0,1
353999,Mind Over Murder,1979,tt0079559,"Horror, Science Fiction, Thriller",tvMovie,0,1
354479,The Phantom of the Opera,1983,tt0086101,"Drama, Horror, TV Movie",tvMovie,1,1
354485,The Possession of Michael D.,1995,tt0114167,"Drama, Horror, Thriller",tvMovie,0,1
358392,Pulau Hantu,,tt1264107,,tvMovie,0,1
361042,The Hollow,2015,tt4472596,"Horror, TV Movie",tvMovie,1,1
362333,Rock n' Roll Cowboys,1988,tt0148680,"Horror, Romance, Science Fiction, Thriller",tvMovie,0,1
362430,Night of the Wild,2015,tt4926042,"Horror, TV Movie",tvMovie,1,1
362434,Ominous,2015,tt5052966,"Horror, Science Fiction, TV Movie",tvMovie,1,1
362439,They Found Hell,2015,tt5113926,"Horror, Science Fiction",tvMovie,0,1
362844,Survivor,1999,tt0187534,"Action, Horror, Mystery, Science Fiction",tvMovie,0,1
365351,Mr. Boogedy,1986,tt0091566,"Adventure, Drama, Horror, TV Movie",tvEpisode,1,1
371833,Harry Price: Ghost Hunter,2015,tt4974584,"Drama, Horror",tvMovie,0,1
374515,Stalked by My Doctor,,tt5252624,,tvMovie,0,1
375569,Kingdom Hospital,2004,tt0324864,Horror,tvMiniSeries,0,1
377448,The Rocky Horror Picture Show: Let's Do the Time Warp Again,,tt1267299,,tvMovie,0,1
380565,Home Invasion,2016,tt5351000,"Horror, Thriller, TV Movie",video,1,0
382218,Ladykillers,1988,tt0095485,"Horror, Mystery, Thriller",tvMovie,0,1
386099,Night Train to Terror,1973,tt0748280,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
390959,Shadow of the Blair Witch,2000,tt0265736,"Horror, Mystery",tvMovie,0,1
391069,Night Gallery,1969,tt0064725,"Horror, Mystery, Thriller, TV Movie",tvEpisode,1,1
391975,2 Lava 2 Lantula!,2016,tt4932244,"Horror, Science Fiction, Thriller",tvMovie,0,1
392703,House of Darkness,2016,tt5472372,"Horror, Thriller, TV Movie",tvMovie,1,1
393643,Arachnicide,2014,tt4030898,"Action, Horror, Science Fiction",tvMovie,0,1
399747,"Mother, May I Sleep with Danger?",2016,tt5480528,"Horror, Thriller, TV Movie",tvMovie,1,1
402261,Nostradamus,2006,tt0862770,"Drama, Horror, TV Movie",tvMovie,1,1
406445,A Photograph,1977,tt0770068,"Drama, Horror",tvEpisode,0,1
407620,Planet of the Sharks,2016,tt5828640,"Action, Horror, Science Fiction",tvMovie,0,1
407624,Saltwater,,tt5899100,,tvMovie,0,1
407626,Ozark Sharks,2016,tt5606742,"Action, Horror, Science Fiction, TV Movie",tvMovie,1,1
407627,Ice Sharks,2016,tt5901326,"Action, Adventure, Horror, Science Fiction, TV Movie",tvMovie,1,1
407628,Dam Sharks!,2016,tt5773112,"Action, Horror, Science Fiction",tvMovie,0,1
407948,The Inherited,2015,tt3639656,"Horror, Mystery, Thriller, TV Movie",movie,1,0
414590,Stillwatch,1987,tt0094041,"Horror, Thriller",tvMovie,0,1
414610,Stalked by My Doctor: The Return,,tt5989054,,tvMovie,0,1
414757,Family Sins,1987,tt0093005,"Horror, Thriller",tvMovie,0,1
418585,The Crooked Man,2016,tt5979690,Horror,tvMovie,0,1
418704,The Night Before Halloween,2016,tt6166250,"Horror, Thriller, TV Movie",tvMovie,1,1
424647,Paranormal Sexperiments,2016,tt6144120,"Horror, Romance",tvMovie,0,1
424996,Amish Witches: The True Story of Holmes County,2016,tt6079304,"Drama, Horror",tvMovie,0,1
432713,Murrain,1975,tt0400143,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
435871,Haunted: The Ferryman,1974,tt0271539,"Horror, TV Movie",tvMovie,1,1
436113,Remember Me,1985,tt0089900,"Drama, Horror, Mystery",tvMovie,0,1
436777,The World of Darkness,1977,tt0306238,"Horror, Mystery, TV Movie",tvMovie,1,1
437270,3-D Halloween,2000,tt0268104,"Documentary, Horror, TV Movie",tvMovie,1,1
437618,Alien Lover,1975,tt0072465,"Drama, Horror, Mystery, Science Fiction, TV Movie",tvEpisode,1,1
437978,The Omen,1995,tt0114036,"Horror, Mystery, Thriller, TV Movie",tvMovie,1,1
438970,Sharknado 5: Global Swarming,,tt6298780,,tvMovie,0,1
440255,The Road,1964,tt2067011,"Drama, Fantasy, Horror, Mystery, Science Fiction, Thriller, TV Movie",tvMovie,1,1
445482,Gone to Ground,1978,tt0074579,"Drama, Horror, Mystery",tvMovie,0,1
445643,Reptisaurus,2009,tt1277731,"Horror, Science Fiction",tvMovie,0,1
445867,Black Wake,2018,tt4839118,"Horror, Science Fiction, Thriller, TV Movie",movie,1,0
446514,"Demon, Demon",1975,tt0276057,"Horror, TV Movie",tvMovie,1,1
446867,One of Us,2017,tt5974626,"Drama, Horror, Mystery, TV Movie",movie,1,0
448561,Who's Watching Oliver,2018,tt6158692,"Horror, TV Movie",movie,1,0
451964,Evil Nanny,2016,tt6354166,"Drama, Horror, Thriller, TV Movie",tvMovie,1,1
457710,Empire of the Sharks,,tt6846128,,tvMovie,0,1
458353,High Heel Homicide,,tt6752320,,tvMovie,0,1
458472,Sweeney Todd,,tt0304772,,tvEpisode,0,1
460218,5 Headed Shark Attack,2017,tt6719524,"Horror, Science Fiction",tvMovie,0,1
460640,Ravenwolf Towers,2016,tt7035992,Horror,tvSeries,0,1
461108,Toxic Shark,2017,tt6973866,"Horror, Science Fiction",tvMovie,0,1
461172,The Hospice,1987,tt0353539,Horror,tvMovie,0,1
463561,The Phantom Creeps,1949,tt0127728,,tvMovie,0,1
464431,The Wilding,2016,tt5075490,Horror,tvMovie,0,1
466587,Bigfoot Horror Camp,,tt6817296,,tvMovie,0,1
467462,Trailer Park Shark,,tt6982720,,tvMovie,0,1
467925,The Ghost of Sierra de Cobre,1964,tt0312723,"Horror, Mystery, Thriller, TV Movie",tvMovie,1,1
472209,Dream House Nightmare,2017,tt5972196,"Drama, Horror, Thriller",tvMovie,0,1
474935,Buried Alive,2008,tt1229820,"Horror, Thriller",tvMiniSeries,0,1
475498,Halloween Monster Bash,,tt10280600,,tvMovie,0,1
475748,Hollyweird,1998,tt0154603,"Drama, Horror, Mystery",tvMovie,0,1
476869,Strange Events,2017,tt7043070,Horror,tvSeries,0,1
478963,The Witches of Pendle,1976,tt0400945,"Drama, Horror",tvMovie,0,1
479367,The Night of the Headless Horseman,1999,tt0216035,Horror,tvMovie,0,1
479837,The Watcher in the Woods,2017,tt6266306,"Horror, TV Movie",tvMovie,1,1
480157,House of the Witch,2017,tt6988208,"Horror, TV Movie",tvMovie,1,1
480210,Truth or Dare,2017,tt7126746,"Fantasy, Horror, Mystery, Science Fiction, Thriller",tvMovie,0,1
480403,Stickman,2017,tt7427404,"Horror, Thriller",tvMovie,0,1
480405,Neverknock,2017,tt6713802,"Horror, Science Fiction, Thriller, TV Movie",tvMovie,1,1
480525,Drive-In Splatter House,2017,tt6893326,Horror,tvMovie,0,1
481304,Wait Until Dark,1982,tt0399861,"Drama, Horror, Thriller",tvEpisode,0,1
481333,Two Faced,2017,tt3164064,"Horror, TV Movie",movie,1,0
485567,An Echo of Theresa,,tt0070019,,tvEpisode,0,1
485620,The Screaming Skull,1973,tt0070658,Horror,tvEpisode,0,1
485743,Lights Out,1972,tt0068857,Horror,tvMovie,0,1
488017,And the Bones Came Together,1973,tt0185156,"Horror, Mystery, Thriller, TV Movie",tvEpisode,1,1
488029,A Beautiful Killing,1974,tt0748265,"Horror, Mystery, TV Movie",tvEpisode,1,1
488032,The Black Box Murders,1975,tt0825209,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
488043,The Book of Murder,1974,tt0748290,"Crime, Horror, Mystery, TV Movie",tvEpisode,1,1
488047,The Break,1974,tt0796176,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
488094,Chant of Silence,1973,tt2038182,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
488101,The Colour of Blood,,tt0212064,,tvEpisode,0,1
488104,"Come Out, Come Out, Wherever You Are",,tt0212886,,tvEpisode,0,1
488121,The Deadly Volley,1975,tt0748292,"Drama, Horror, Mystery, Thriller, TV Movie",tvEpisode,1,1
488134,id 488134,,tt0212089,,tvEpisode,0,1
488147,Dial a Deadly Number,,tt0212099,,tvEpisode,0,1
488148,Distant Early Warning,1975,tt0266471,"Drama, Horror, Science Fiction, TV Movie",tvEpisode,1,1
488400,Death Is a Bad Trip,1974,tt0748270,"Horror, Mystery, Science Fiction, TV Movie",tvEpisode,1,1
488489,"Good Salary, Prospects, Free Coffin",,tt0212192,,tvEpisode,0,1
488495,The Haunting of Penthouse D,1974,tt0748293,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
488496,The Haunting of Rosalind,1973,tt0311265,"Horror, TV Movie",tvEpisode,1,1
488511,The House and the Brain,1973,tt0825210,"Drama, Fantasy, Horror, TV Movie",tvEpisode,1,1
488513,House of Evil,,tt0271550,,tvMovie,0,1
488636,A Killer in Every Corner,,tt0212275,,tvEpisode,0,1
488638,A Killer with Two Faces,,tt0212276,,tvEpisode,0,1
488642,Kill Two Birds,,tt0212274,,tvEpisode,0,1
488657,Lady Killer,,tt0212293,,tvEpisode,0,1
488664,Legacy of Blood,1974,tt0748274,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
488837,The Boy Who Left Home to Find Out About the Shivers,1984,tt0575508,"Family, Fantasy, Horror, TV Movie",tvEpisode,1,1
488898,A Little Bit Like Murder,1973,tt0748266,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
488900,A Midsummer Nightmare,,tt0212345,,tvEpisode,0,1
488903,Moving Target,,tt0825208,,tvEpisode,0,1
488914,Murder and the Computer,1973,tt5994632,"Drama, Horror, Mystery, Science Fiction, TV Movie",tvEpisode,1,1
488938,The Murderers,,tt0825211,,tvEpisode,0,1
499354,Murder Works Overtime,1974,tt0748278,"Horror, Mystery, TV Movie",tvEpisode,1,1
499358,Sign it Death,1974,tt0212509,"Horror, Mystery, TV Movie",tvEpisode,1,1
499359,Someone at the Top of the Stairs,,tt0070715,,tvEpisode,0,1
499364,One Deadly Owner,,tt0070480,,tvEpisode,0,1
499377,The Next Scream You Hear,,tt0071924,,tvEpisode,0,1
499385,Nightmare Step,1973,tt0748281,"Drama, Horror, Mystery, Science Fiction, TV Movie",tvEpisode,1,1
499395,Possession,,tt0212442,,tvEpisode,0,1
499402,Please Call It Murder,1975,tt0357027,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
499405,Where the Action Is,,tt0073890,,tvEpisode,0,1
499834,Strange Frequency 2,2003,tt0475404,Horror,tvMovie,0,1
499977,id 499977,,tt1327772,,tvMovie,0,1
499989,id 499989,,tt0396260,,tvMovie,0,1
499995,W.S.H.: The Myth of the Urban Myth,,tt0182525,,tvMovie,0,1
503650,Deadly Visitor,1973,tt0270913,"Horror, TV Movie",tvEpisode,1,1
503693,Murder Motel,,tt0212364,,tvEpisode,0,1
503698,The Next Victim,,tt0071903,,tvEpisode,0,1
503700,The Next Voice You See,,tt0212382,,tvEpisode,0,1
503719,Nightmare for a Nightingale,,tt0212383,,tvEpisode,0,1
503730,A Place to Die,,tt0212429,,tvEpisode,0,1
503740,A Prowler in the Heart,,tt0748267,,tvEpisode,0,1
503747,The Satan Murders,1974,tt0280092,"Horror, TV Movie",tvEpisode,1,1
503769,Spell of Evil,,tt0212530,,tvEpisode,0,1
503771,The Spy Who Returned from the Dead,,tt0748297,,tvEpisode,0,1
503786,id 503786,,tt5901730,,tvEpisode,0,1
503790,Too Easy to Kill,1975,tt0748299,"Crime, Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
503798,The Two Deaths of Sean Doolittle,1975,tt0348263,"Horror, Mystery, Thriller, TV Movie",tvEpisode,1,1
503802,"Won't Write Home, Mom–I'm Dead",,tt0212619,,tvEpisode,0,1
503814,Song of the Succubus,1975,tt0277333,"Horror, Thriller",tvMovie,0,1
503851,Confessions of a Vampire,,tt8102016,,tvMovie,0,1
505039,Illicit Desires,,tt6968652,,tvMovie,0,1
511755,Psycho Intern,2021,tt2709446,"Horror, Mystery, Thriller, TV Movie",tvMovie,1,1
514256,The Cloning of Clifford Swimmer,1974,tt0446095,"Horror, Mystery, Science Fiction, Thriller, TV Movie",tvEpisode,1,1
514440,Nurse Will Make It Better,1975,tt0125720,"Horror, Mystery, TV Movie",tvEpisode,1,1
518113,Dead by Midnight (11PM Central),,tt5805788,,tvSeries,0,1
520256,Midnight Lace,,tt0081158,,tvMovie,0,1
520466,Lake Placid: Legacy,2018,tt7875948,"Action, Horror, Science Fiction, TV Movie",tvMovie,1,1
522438,6-Headed Shark Attack,2018,tt8360902,"Action, Horror, Science Fiction, TV Movie",tvMovie,1,1
523849,The Last Sharknado: It's About Time,,tt8031422,,tvMovie,0,1
523931,Megalodon,2018,tt8235660,"Action, Horror, Science Fiction, TV Movie",tvMovie,1,1
526226,Tarry-Dan Tarry-Dan Scarey Old Spooky Man,1978,tt7940986,"Drama, Fantasy, Horror",tvMovie,0,1
532814,The Bad Seed,2018,tt4823992,"Drama, Horror, Thriller",tvMovie,0,1
533274,Stalked by My Doctor: Patient's Revenge,,tt8499212,,tvMovie,0,1
533527,Ouija Seance: The Final Game,2018,tt8655708,"Horror, TV Movie",tvMovie,1,1
535580,A Deadly Vision,,tt0118945,,tvMovie,0,1
542787,Frenzy,2018,tt8805150,"Horror, Thriller, TV Movie",tvMovie,1,1
543004,Nightmare Shark,2018,tt8856940,"Action, Fantasy, Horror",tvMovie,0,1
547131,House of Darkness: New Blood,2018,tt8841060,"Horror, TV Movie",tvMovie,1,1
547410,French Meat,,tt1542781,,tvMovie,0,1
550148,The Body,2018,tt6922148,"Horror, Thriller, TV Movie",tvEpisode,1,1
550870,Twinsanity,2018,tt8257624,"Horror, Thriller, TV Movie",movie,1,0
551249,id 551249,,tt1780794,,tvMovie,0,1
551521,id 551521,,tt6688992,,tvSeries,0,1
552660,No Escape Room,2018,tt9099102,"Horror, Mystery, Thriller",tvMovie,0,1
553678,Blame it on Toby,2018,tt11974072,Horror,tvEpisode,0,1
553928,Karma,2018,tt8637922,Horror,tvMovie,0,1
557294,Zombie at 17,2018,tt7890274,"Horror, Thriller",tvMovie,0,1
558655,Flesh & Blood,2018,tt8523678,"Horror, Mystery, Thriller",tvEpisode,0,1
561563,Wynter,2018,tt6706272,"Drama, Horror",tvMovie,0,1
566949,Pooka!,2018,tt8870814,"Horror, Thriller, TV Movie",tvEpisode,1,1
567220,"New Year, New You",2018,tt8870816,Horror,tvEpisode,0,1
571055,Down,2019,tt9061402,"Drama, Horror, Science Fiction",tvEpisode,0,1
571860,Dark Ditties Presents: The Offer,2017,tt6134982,"Horror, TV Movie",movie,1,0
576322,Ghost in the Water,1982,tt0282523,"Drama, Horror, TV Movie",tvMovie,1,1
576477,Lugosi: The Forgotten King,,tt0088557,,tvMovie,0,1
576510,Amazing Stories,1986,tt7763324,"Adventure, Fantasy, Horror, TV Movie",tvMovie,1,1
580944,Treehouse,2019,tt9075656,"Horror, TV Movie",tvEpisode,1,1
582625,The Road from Erebus,,tt0326662,,tvMovie,0,1
591287,13 Scarier Movie Moments,,tt1534783,,tvMovie,0,1
595951,Scare BNB,2019,tt9364210,"Horror, Mystery, Thriller, TV Movie",movie,1,0
596597,Sharkzilla,,tt2321154,,tvMovie,0,1
599724,All That We Destroy,2019,tt8758214,"Horror, TV Movie",tvEpisode,1,1
599777,They Come Knocking,2019,tt9308456,"Horror, TV Movie",tvEpisode,1,1
601083,Culture Shock,2019,tt9308458,"Horror, Thriller, TV Movie",tvEpisode,1,1
604532,School Spirit,2019,tt9308460,"Horror, TV Movie",tvEpisode,1,1
614817,Capsized: Blood in the Water,2019,tt10656752,"Drama, Horror, Thriller, TV Movie",tvMovie,1,1
615289,Stalked by My Doctor: A Sleepwalker's Nightmare,,tt10579468,,tvMovie,0,1
616844,Pure,2019,tt9308464,"Horror, TV Movie",tvEpisode,1,1
621109,The Dybbuk,1960,tt0675399,"Drama, Fantasy, History, Horror, TV Movie",tvEpisode,1,1
634336,Uncanny Annie,2019,tt10925782,"Horror, TV Movie",tvEpisode,1,1
637263,Abducted: The Mary Stauffer Story,2019,tt10127490,"Drama, Horror, Thriller",tvMovie,0,1
643866,Pilgrim,2019,tt11045340,"Horror, Thriller",tvEpisode,0,1
651569,A Man for Hanging,1972,tt0206116,"Horror, Western",tvMovie,0,1
652522,Children of the Full Moon,1980,tt0087051,Horror,tvEpisode,0,1
653218,Midnight Kiss,2019,tt11305630,"Horror, TV Movie",tvEpisode,1,1
653765,A Nasty Piece of Work,2019,tt11136630,"Horror, Thriller, TV Movie",tvEpisode,1,1
655219,Susan Hill's Ghost Story,2019,tt10846772,"Horror, TV Movie",movie,1,0
670466,My Valentine,2020,tt11510064,"Horror, Thriller",tvEpisode,0,1
676756,The Transylvania Television Real Meanin' of Halloween Special Show,,tt2988210,,tvEpisode,0,1
689815,The Spirits of Malvern,2018,tt5973344,Horror,tvMovie,0,1
690213,The Witches of Essex,2018,tt10269518,"Documentary, Horror",tvMovie,0,1
690221,Church of the Dead,2019,tt10270966,"Documentary, Horror",tvMovie,0,1
694657,Time Warp Vol. 1: Midnight Madness,,tt12081026,,tvEpisode,0,1
695138,Time Warp Vol. 2: Horror and Sci-Fi,,tt12031212,,tvEpisode,0,1
696053,Dark Dreams,1993,tt10760600,"Fantasy, Horror",tvMovie,0,1
701510,Delivered,2020,tt11828638,"Horror, Thriller, TV Movie",tvEpisode,1,1
709263,Crackle of Death,1976,tt0166157,"Horror, Thriller, TV Movie",tvMovie,1,1
709732,id 709732,,tt0356848,,tvEpisode,0,1
710684,The Paraseekers: Charlie's House,2020,tt8971470,"Documentary, Horror",tvEpisode,0,1
711715,The Current Occupant,2020,tt11629124,"Horror, Mystery, Thriller",tvEpisode,0,1
718292,The Bankrupt,,tt0068254,,tvEpisode,0,1
725922,Deadly Love,,tt0112827,,tvMovie,0,1
728694,id 728694,,tt0190395,,tvEpisode,0,1
731810,Dead of Winter: The Donner Party,2015,tt4863622,"Documentary, History, Horror",tvMovie,0,1
737039,Parable,,tt12147986,,tvMovie,0,1
741112,Marineland Carnival: The Munsters Visit Marineland,,tt10071270,,tvMovie,0,1
745002,The Incredible Doktor Markesan,1962,tt0723103,"Horror, Mystery, Thriller",tvEpisode,0,1
745327,Real Fear: The Truth Behind the Movies,2012,tt2318647,"Documentary, Horror",tvMovie,0,1
746520,The Storm,1962,tt0723118,"Horror, Mystery, Thriller",tvEpisode,0,1
747117,Haunted Roots,2020,tt11736712,"Documentary, Horror",tvMovie,0,1
748712,The Ghoul Log: Trick 'r Treat Sam O'Lantern,,tt35531747,,tvMovie,0,1
752350,Curse of the Mummy,1970,tt0275284,"Drama, Horror, Mystery",tvEpisode,0,1
754001,Growing Pains,1980,tt0595616,Horror,tvEpisode,0,1
755249,Who Is Killing the Cheerleaders?,,tt13273618,,tvMovie,0,1
759682,Demon and the Mummy,1976,tt6827138,"Horror, Thriller, TV Movie",tvMovie,1,1
762921,A Creepshow Holiday Special,2020,tt11368686,Horror,tvEpisode,0,1
767256,The Two Faces of Evil,1980,tt0274175,Horror,tvEpisode,0,1
767259,Visitor from the Grave,1980,tt0595624,Horror,tvEpisode,0,1
767720,Carpathian Eagle,1980,tt0337915,Horror,tvEpisode,0,1
767726,Guardian of the Abyss,1980,tt0084035,Horror,tvEpisode,0,1
772977,A Larceny Christmas,2019,tt10157552,"Crime, Horror, Thriller, TV Movie",tvMovie,1,1
780766,The John Wayne Gacy Murders: life and death in Chicago,2020,tt10832728,"Documentary, Horror",tvSeries,0,1
786300,Tentacles,2021,tt11828644,"Horror, Romance",tvEpisode,0,1
791388,White Lady,1987,tt0283138,"Documentary, Drama, Fantasy, Horror",tvEpisode,0,1
794960,Blood Moon,2021,tt11828648,"Fantasy, Horror",tvEpisode,0,1
797786,id 797786,,tt13603172,,tvSpecial,0,1
805446,American Cannibal,2018,tt13311168,Horror,tvMovie,0,1
812983,The Fly Papers: The Buzz on Hollywood's Scariest Insect,2000,tt0484268,"Documentary, Horror, Science Fiction",tvMovie,0,1
817282,The Mark of Satan,1980,tt0275501,"Fantasy, Horror",tvEpisode,0,1
835074,Dracula: A Chamber Musical,,tt0285530,,tvMovie,0,1
835284,Dead End,2013,tt2966002,"Crime, Horror, Thriller",tvMovie,0,1
837780,The Devil Made Me Do It,2021,tt14453042,"Documentary, Horror",tvEpisode,0,1
844537,Psycho Storm Chaser,2021,tt14544904,"Horror, Thriller",tvMovie,0,1
846072,Ultimate Love Games,1998,tt0151397,"Fantasy, Horror, Romance, Thriller, TV Movie",video,1,0
852202,The Chameleon Killer,2003,tt0380260,"Horror, Thriller",tvMovie,0,1
854442,Next-Door Nightmare,,tt13846126,,tvMovie,0,1
854902,Ho Kena,,tt15094942,,tvMovie,0,1
860214,A Tribute to Dr. Shock,1980,tt1864247,"Documentary, Horror, TV Movie",tvMovie,1,1
865616,Inside,,tt2014254,,tvSeries,0,1
883977,The Rockingham Tea Set,1950,tt0712546,"Drama, Horror, Mystery, Thriller",tvEpisode,0,1
888478,Famously Haunted: Amityville,2021,tt15729412,"Documentary, Horror",tvMovie,0,1
889198,Celebrity Exorcism,2021,tt15750500,"Documentary, Horror",tvMovie,0,1
894205,Werewolf by Night,,tt15318872,,tvMovie,0,1
895318,The Risen,,tt0335593,,tvMovie,0,1
897338,The Bad Seed Returns,2022,tt16030222,"Drama, Horror, Thriller, TV Movie",tvMovie,1,1
911904,Demon in the White House,,tt15845538,,tvEpisode,0,1
916117,Halloween: A Cut Above the Rest,,tt0379800,,tvMovie,0,1
928345,The Incredible Robert Baldick: Never Come Night,1972,tt0399184,"Horror, Science Fiction, TV Movie",tvMovie,1,1
930055,Beasts: Special Offer,1976,tt0520325,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
930057,Beasts: During Barty's Party,1976,tt0520324,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
931734,Single Black Female,,tt15726046,,tvMovie,0,1
932943,Inside Fear,2001,tt0402290,"Documentary, Horror",tvMovie,0,1
945591,id 945591,,tt0569913,,tvEpisode,0,1
949607,Beasts: Buddy Boy,1976,tt0520323,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
949621,Beasts: What Big Eyes,1976,tt0075422,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
949635,Beasts: The Dummy,1976,tt0520326,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1
949855,Black Mold,2024,tt18482800,"Horror, Thriller, Drama, TV Movie",movie,1,0
956056,id 956056,,tt1815105,,tvEpisode,0,1
964847,The Spiral Staircase,,tt0247716,,tvMovie,0,1
969573,Scariest Monsters in America,2022,tt19872200,"Documentary, Horror",tvMovie,0,1
969578,Teardrop,2022,tt16463932,"Horror, Mystery, TV Movie, Western",movie,1,0
973978,To Lay a Ghost,,tt0281287,,tvEpisode,0,1
976374,Battle of the Beasts: Bigfoot vs. Yeti,,tt22309386,,tvMovie,0,1
976441,The Mars Project,2015,tt4832430,"Crime, Horror, Science Fiction, Thriller",tvMovie,0,1
992460,Night of the Living Dead: Live from Wisconsin - Hosted by Mark & Mike,2006,tt0899284,Horror,tvMovie,0,1
993517,Pick Me Up,2006,tt0643110,"Horror, TV Movie",tvEpisode,1,1
994759,Ice Road Killer,2022,tt19498054,"Horror, Thriller, TV Movie",tvMovie,1,1
1007002,Once the Killing Starts,1974,tt0212400,"Drama, Horror, Mystery, Thriller, TV Movie",tvEpisode,1,1
1012298,Startime: Turn of the Screw,1959,tt0053384,"Horror, Thriller, TV Movie",tvEpisode,1,1
1013325,The Picture of Dorian Gray,1961,tt1136246,"Drama, Horror, Thriller",tvEpisode,0,1
1013699,The Shining Pyramid,1979,tt0400816,"Drama, Horror, TV Movie",tvEpisode,1,1
1019105,id 1019105,,tt21950250,,tvSpecial,0,1
1023082,The Lady's Maid's Bell,,tt0369648,,tvEpisode,0,1
1023315,id 1023315,,tt14116828,,tvSeries,0,1
1024598,Marry F*** Kill,2023,tt22871668,"Horror, TV Movie",tvMovie,1,1
1029773,The Final Rose,2022,tt21153628,"Horror, Thriller, TV Movie",movie,1,0
1031206,Cursed Friends,,tt22179486,,tvMovie,0,1
1033801,The Curse of Robert the Doll,,tt21967800,,tvEpisode,0,1
1037628,Ghosts of Flight 401,,tt21967808,,tvEpisode,0,1
1039761,Trap House,2023,tt21809416,"Crime, Thriller, Horror, TV Movie",movie,1,0
1041631,The Haunted Museum: 3 Ring Inferno,,tt16161744,,tvEpisode,0,1
1054273,id 1054273,,tt23648926,,tvMovie,0,1
1071084,Dendam Hantu Latah,,tt32166954,,tvMovie,0,1
1071976,Ice Storm,2023,tt25012890,"Science Fiction, Action, Horror, TV Movie",tvMovie,1,1
1087828,The Devil's Academy,2023,tt24940422,"Documentary, Horror",tvEpisode,0,1
1089545,Michigan Hell House,2023,tt24939726,"Documentary, Horror",tvEpisode,0,1
1099080,Indestructible,,tt1474783,,tvMovie,0,1
1107752,The Devil Comes to Kansas City,2023,tt13836760,"Crime, Action, Horror, Thriller, TV Movie",movie,1,0
1132147,Dracula,,tt0303928,,tvEpisode,0,1
1132631,The Sixth Gun,,tt2655456,,tvMovie,0,1
1137145,To Fire You Come at Last,2023,tt27999047,Horror,tvEpisode,0,1
1138682,The Turn of the Screw,,tt0186640,,tvEpisode,0,1
1138685,Carmilla,,tt0099222,,tvEpisode,0,1
1138687,The Strange Case of Dr. Jekyll and Mr. Hyde,,tt0098393,,tvEpisode,0,1
1155187,The Lurking Fear,2023,tt3171196,"Horror, TV Movie",movie,1,0
1156182,The House of Nod Halloween Special,,tt13385630,,tvMovie,0,1
1157482,The Ghouligans! Super Show!,,tt1302561,,tvMovie,0,1
1158226,Journey to the Unknown,,tt0421067,,tvMovie,0,1
1165095,Trapped in the Cabin,2023,tt27460992,"Thriller, Horror",tvMovie,0,1
1165456,id 1165456,,tt0954591,,tvEpisode,0,1
1167656,Scariest Places in the World,2023,tt28186534,"Documentary, Horror, TV Movie",movie,1,0
1180762,The Claw Monsters,,tt0060243,,tvMovie,0,1
1184784,You're Not Supposed to Be Here,2023,tt29335940,"TV Movie, Thriller, Drama, Horror",tvMovie,1,1
1198450,id 1198450,,tt4067616,,tvEpisode,0,1
1199496,id 1199496,,tt0954593,,tvEpisode,0,1
1200677,Still Here,2023,tt27352118,"Thriller, Horror, TV Movie",movie,1,0
1223121,id 1223121,,tt0737254,,tvEpisode,0,1
1224602,Dear Joan: We're Going to Scare You to Death,,tt0331075,,tvEpisode,0,1
1233303,Guess Who,2024,tt30792379,"Horror, Thriller, Mystery, TV Movie",movie,1,0
1236706,Prey for the Bride,2025,tt30493168,"Horror, Thriller, TV Movie",tvMovie,1,1
1250540,Single Black Female 2: Simone's Revenge,2024,tt31491793,"Thriller, TV Movie, Drama, Horror",,1,0
1259684,Overdose,,tt31462729,,tvMovie,0,1
1264152,Deceased,2024,tt26921188,"Horror, Drama",tvSeries,0,1
1266976,The Strange Case of Dr. Jekyll and Mr. Hyde,,tt1336612,,tvMovie,0,1
1274633,id 1274633,,tt29417473,,tvSeries,0,1
1276634,I Have Been Here Before,,tt0385767,,tvMovie,0,1
1278739,id 1278739,,tt0823365,,tvSeries,0,1
