id,title,year,vote_count,imdb_id,reason
84194,Excision,2012,455,tt1984153,tmdb_vote_count_gt_100
10212,Ravenous,1999,454,tt0129332,tmdb_vote_count_gt_100
978796,Bagman,2024,453,tt21201300,tmdb_vote_count_gt_100
1244944,The Woman in the Yard,2025,453,tt31314296,tmdb_vote_count_gt_100
25239,I Spit on Your Grave,1978,452,tt0077713,tmdb_vote_count_gt_100
10304,Starship Troopers 2: Hero of the Federation,2004,452,tt0367093,tmdb_vote_count_gt_100
11868,Dracula,1958,451,tt0051554,tmdb_vote_count_gt_100
18476,Horsemen,2009,451,tt0892767,tmdb_vote_count_gt_100
146203,The Last Exorcism Part II,2013,450,tt2034139,tmdb_vote_count_gt_100
10351,Wishmaster,1997,449,tt0120524,tmdb_vote_count_gt_100
59115,Quarantine 2: Terminal,2011,449,tt1699231,tmdb_vote_count_gt_100
10785,The Thing from Another World,1951,448,tt0044121,tmdb_vote_count_gt_100
79316,Devil's Due,2014,448,tt2752758,tmdb_vote_count_gt_100
16372,The Innocents,1961,447,tt0055018,tmdb_vote_count_gt_100
10092,Cry_Wolf,2005,446,tt0384286,tmdb_vote_count_gt_100
65055,Shark Night 3D,2011,444,tt1633356,tmdb_vote_count_gt_100
11954,Lifeforce,1985,443,tt0089489,tmdb_vote_count_gt_100
646683,The Exorcism,2024,441,tt11240348,tmdb_vote_count_gt_100
492336,Deep Blue Sea 2,2018,439,tt7086706,tmdb_vote_count_gt_100
17898,Silver Bullet,1985,438,tt0090021,tmdb_vote_count_gt_100
336455,Viral,2016,438,tt2597892,tmdb_vote_count_gt_100
38410,The Poughkeepsie Tapes,2007,437,tt1010271,tmdb_vote_count_gt_100
830764,Pet Sematary: Bloodlines,2023,436,tt14145436,tmdb_vote_count_gt_100
10984,Valentine,2001,435,tt0242998,tmdb_vote_count_gt_100
43931,My Soul to Take,2010,435,tt0872230,tmdb_vote_count_gt_100
296065,Last Shift,2014,435,tt2965466,tmdb_vote_count_gt_100
65599,The Woman,2011,434,tt1714208,tmdb_vote_count_gt_100
150202,The Haunting in Connecticut 2: Ghosts of Georgia,2013,434,tt1457765,tmdb_vote_count_gt_100
9306,The Island of Dr. Moreau,1996,433,tt0116654,tmdb_vote_count_gt_100
429467,The Lodgers,2017,433,tt4399952,tmdb_vote_count_gt_100
10768,Omen III: The Final Conflict,1981,428,tt0082377,tmdb_vote_count_gt_100
12526,Bug,2006,428,tt0470705,tmdb_vote_count_gt_100
204349,Contracted,2013,426,tt2281159,tmdb_vote_count_gt_100
609972,Paranormal Activity: Next of Kin,2021,426,tt10515988,tmdb_vote_count_gt_100
10513,Plan 9 from Outer Space,1959,425,tt0052077,tmdb_vote_count_gt_100
9102,Screamers,1995,424,tt0114367,tmdb_vote_count_gt_100
9682,Pulse,2006,424,tt0454919,tmdb_vote_count_gt_100
9656,Black Christmas,2006,422,tt0454082,tmdb_vote_count_gt_100
551808,Black Christmas,2019,422,tt10481868,tmdb_vote_count_gt_100
986097,HIM,2025,422,tt20990442,tmdb_vote_count_gt_100
11654,The Hunger,1983,421,tt0085701,tmdb_vote_count_gt_100
375355,Don't Hang Up,2016,420,tt3610746,tmdb_vote_count_gt_100
168705,BloodRayne,2005,419,tt0383222,tmdb_vote_count_gt_100
265016,Extraterrestrial,2014,419,tt2960930,tmdb_vote_count_gt_100
234212,Demonic,2015,419,tt1841642,tmdb_vote_count_gt_100
10657,Needful Things,1993,417,tt0107665,tmdb_vote_count_gt_100
63207,Intruders,2011,417,tt1634121,tmdb_vote_count_gt_100
11015,The Relic,1997,415,tt0120004,tmdb_vote_count_gt_100
807339,Apartment 7A,2024,414,tt14371860,tmdb_vote_count_gt_100
716258,Black Box,2020,413,tt12298506,tmdb_vote_count_gt_100
11815,The Fly,1958,412,tt0051622,tmdb_vote_count_gt_100
42941,30 Days of Night: Dark Days,2010,412,tt1320304,tmdb_vote_count_gt_100
11428,Sleepwalkers,1992,411,tt0105428,tmdb_vote_count_gt_100
111440,The Pact,2012,410,tt2040560,tmdb_vote_count_gt_100
291272,We Are Still Here,2015,409,tt3520418,tmdb_vote_count_gt_100
14510,From Beyond,1986,408,tt0091083,tmdb_vote_count_gt_100
10906,Pet Sematary II,1992,408,tt0105128,tmdb_vote_count_gt_100
126277,American Mary,2012,408,tt1959332,tmdb_vote_count_gt_100
1257009,Primitive War,2025,408,tt18312380,tmdb_vote_count_gt_100
11058,Godsend,2004,407,tt0335121,tmdb_vote_count_gt_100
608195,Ghosts of War,2020,407,tt6508228,tmdb_vote_count_gt_100
1086260,The Astronaut,2025,406,tt13964560,tmdb_vote_count_gt_100
11427,Dead End,2003,402,tt0308152,tmdb_vote_count_gt_100
11206,Wait Until Dark,1967,400,tt0062467,tmdb_vote_count_gt_100
10008,An American Haunting,2005,399,tt0429573,tmdb_vote_count_gt_100
394830,The Crucifixion,2017,397,tt4181782,tmdb_vote_count_gt_100
25018,Leatherface: The Texas Chainsaw Massacre III,1990,396,tt0099994,tmdb_vote_count_gt_100
1644,The Vanishing,1993,396,tt0108473,tmdb_vote_count_gt_100
11980,The Prophecy,1995,396,tt0114194,tmdb_vote_count_gt_100
333674,Intruders,2016,396,tt4009278,tmdb_vote_count_gt_100
8766,Hellraiser: Bloodline,1996,395,tt0116514,tmdb_vote_count_gt_100
27374,Lake Mungo,2009,391,tt0816556,tmdb_vote_count_gt_100
293452,The Disappointments Room,2016,391,tt2364897,tmdb_vote_count_gt_100
381034,I Am Not a Serial Killer,2016,391,tt4303340,tmdb_vote_count_gt_100
599281,Fear of Rain,2021,391,tt10037014,tmdb_vote_count_gt_100
301846,Howl,2015,390,tt2393827,tmdb_vote_count_gt_100
306964,Tales of Halloween,2015,386,tt4163020,tmdb_vote_count_gt_100
6217,Cat People,1982,385,tt0083722,tmdb_vote_count_gt_100
10306,Poltergeist III,1988,383,tt0095889,tmdb_vote_count_gt_100
353686,Visions,2015,383,tt2954474,tmdb_vote_count_gt_100
994143,Skinamarink,2023,383,tt21307994,tmdb_vote_count_gt_100
12212,Urban Legends: Final Cut,2000,381,tt0192731,tmdb_vote_count_gt_100
14372,Leviathan,1989,380,tt0097737,tmdb_vote_count_gt_100
374052,The Love Witch,2016,380,tt3908142,tmdb_vote_count_gt_100
12192,Pathology,2008,377,tt0964539,tmdb_vote_count_gt_100
15856,House on Haunted Hill,1959,376,tt0051744,tmdb_vote_count_gt_100
459928,12 Feet Deep,2017,376,tt5143226,tmdb_vote_count_gt_100
11503,The Serpent and the Rainbow,1988,374,tt0096071,tmdb_vote_count_gt_100
1020910,Influencer,2023,374,tt13309170,tmdb_vote_count_gt_100
532710,Firestarter,2022,373,tt1798632,tmdb_vote_count_gt_100
409297,A Dark Song,2016,372,tt4805316,tmdb_vote_count_gt_100
560362,Rattlesnake,2019,371,tt9257484,tmdb_vote_count_gt_100
29437,Rabid,1977,367,tt0076590,tmdb_vote_count_gt_100
254194,Starry Eyes,2014,366,tt2793490,tmdb_vote_count_gt_100
523638,Prisoners of the Ghostland,2021,366,tt6372694,tmdb_vote_count_gt_100
920081,Megaboa,2021,366,tt16444610,tmdb_vote_count_gt_100
116979,Chained,2012,365,tt1989475,tmdb_vote_count_gt_100
287084,The Town that Dreaded Sundown,2014,365,tt2561546,tmdb_vote_count_gt_100
1010756,The Strangers: Chapter 2,2025,365,tt28671344,tmdb_vote_count_gt_100
265010,The Canal,2014,363,tt2517658,tmdb_vote_count_gt_100
297160,XX,2017,363,tt3322892,tmdb_vote_count_gt_100
780609,Men,2022,362,tt13841850,tmdb_vote_count_gt_100
426814,The Domestics,2018,361,tt5591666,tmdb_vote_count_gt_100
24740,The Entity,1982,360,tt0082334,tmdb_vote_count_gt_100
400411,Satanic,2016,360,tt4796122,tmdb_vote_count_gt_100
1129598,Prey,2024,359,tt27682129,tmdb_vote_count_gt_100
31682,The Incredible Shrinking Man,1957,358,tt0050539,tmdb_vote_count_gt_100
79694,The Apparition,2012,358,tt1433822,tmdb_vote_count_gt_100
492621,The Midnight Man,2016,357,tt5629964,tmdb_vote_count_gt_100
481375,Malevolent,2018,356,tt2386237,tmdb_vote_count_gt_100
20481,Nightbreed,1990,354,tt0100260,tmdb_vote_count_gt_100
14125,Captivity,2007,354,tt0374563,tmdb_vote_count_gt_100
298584,Cabin Fever,2016,354,tt3832096,tmdb_vote_count_gt_100
12597,Hellraiser: Inferno,2000,353,tt0229440,tmdb_vote_count_gt_100
12590,Below,2002,353,tt0276816,tmdb_vote_count_gt_100
14223,Wind Chill,2007,353,tt0486051,tmdb_vote_count_gt_100
16093,Carnival of Souls,1962,352,tt0055830,tmdb_vote_count_gt_100
12095,From Dusk Till Dawn 2: Texas Blood Money,1999,352,tt0120860,tmdb_vote_count_gt_100
433244,Clinical,2017,352,tt5577742,tmdb_vote_count_gt_100
522444,Black Water: Abyss,2020,351,tt7978672,tmdb_vote_count_gt_100
1043197,Dust Bunny,2025,350,tt23172090,tmdb_vote_count_gt_100
606625,Follow Me,2020,348,tt8160834,tmdb_vote_count_gt_100
211067,The Sacrament,2013,347,tt2383068,tmdb_vote_count_gt_100
26515,Pumpkinhead,1988,346,tt0095925,tmdb_vote_count_gt_100
9997,Gabriel,2007,346,tt0857376,tmdb_vote_count_gt_100
115210,Stitches,2012,346,tt2126362,tmdb_vote_count_gt_100
78383,Nurse 3-D,2013,346,tt1913166,tmdb_vote_count_gt_100
14240,Maniac Cop,1988,345,tt0095583,tmdb_vote_count_gt_100
964,The Phantom of the Opera,1925,343,tt0016220,tmdb_vote_count_gt_100
46441,Mirrors 2,2010,342,tt1576699,tmdb_vote_count_gt_100
101669,Mother's Day,2010,336,tt1434435,tmdb_vote_count_gt_100
416160,The Vault,2017,336,tt1785635,tmdb_vote_count_gt_100
39874,My Bloody Valentine,1981,333,tt0082782,tmdb_vote_count_gt_100
507441,Sea Fever,2020,333,tt2716382,tmdb_vote_count_gt_100
26914,Troll 2,1990,332,tt0105643,tmdb_vote_count_gt_100
489064,3 from Hell,2019,331,tt8134742,tmdb_vote_count_gt_100
119278,Smiley,2012,330,tt2025667,tmdb_vote_count_gt_100
12521,Shocker,1989,328,tt0098320,tmdb_vote_count_gt_100
601844,Becky,2020,328,tt10314450,tmdb_vote_count_gt_100
92182,Silent House,2011,326,tt1767382,tmdb_vote_count_gt_100
347754,Curve,2015,325,tt3212904,tmdb_vote_count_gt_100
520901,Doom: Annihilation,2019,325,tt8328716,tmdb_vote_count_gt_100
524216,The Mortuary Collection,2020,324,tt7781432,tmdb_vote_count_gt_100
804616,Something in the Water,2024,324,tt22863968,tmdb_vote_count_gt_100
27346,Maniac,1980,323,tt0081114,tmdb_vote_count_gt_100
272692,The Possession of Michael King,2014,323,tt2282016,tmdb_vote_count_gt_100
343173,The Rezort,2015,322,tt3923662,tmdb_vote_count_gt_100
19236,Santa Sangre,1989,321,tt0098253,tmdb_vote_count_gt_100
21159,The Last Man on Earth,1964,320,tt0058700,tmdb_vote_count_gt_100
2212,Nightwatch,1997,320,tt0119791,tmdb_vote_count_gt_100
11773,Village of the Damned,1960,319,tt0054443,tmdb_vote_count_gt_100
675531,Dark Harvest,2023,317,tt9204328,tmdb_vote_count_gt_100
14456,Shrooms,2007,316,tt0492486,tmdb_vote_count_gt_100
36599,Prom Night,1980,315,tt0081383,tmdb_vote_count_gt_100
146229,Kristy,2014,315,tt2027136,tmdb_vote_count_gt_100
429460,Muse,2017,315,tt5041296,tmdb_vote_count_gt_100
611605,1BR,2019,315,tt7541106,tmdb_vote_count_gt_100
11071,Them!,1954,314,tt0047573,tmdb_vote_count_gt_100
332704,Backtrack,2015,314,tt2784936,tmdb_vote_count_gt_100
419639,The Thinning,2016,314,tt5254868,tmdb_vote_count_gt_100
4722,Body Snatchers,1993,313,tt0106452,tmdb_vote_count_gt_100
11056,Darkness,2002,313,tt0273517,tmdb_vote_count_gt_100
514277,Mara,2018,313,tt1773753,tmdb_vote_count_gt_100
11223,Coma,1978,312,tt0077355,tmdb_vote_count_gt_100
10726,American Psycho II: All American Girl,2002,312,tt0283877,tmdb_vote_count_gt_100
7341,The Rage: Carrie 2,1999,311,tt0144814,tmdb_vote_count_gt_100
5857,I Know Who Killed Me,2007,311,tt0897361,tmdb_vote_count_gt_100
12707,Orca,1977,310,tt0076504,tmdb_vote_count_gt_100
1143190,Fear the Night,2023,310,tt19848268,tmdb_vote_count_gt_100
1190868,V/H/S/Beyond,2024,309,tt32880932,tmdb_vote_count_gt_100
10349,The Dark Half,1993,308,tt0106664,tmdb_vote_count_gt_100
11059,House of the Dead,2003,308,tt0317676,tmdb_vote_count_gt_100
3073,Bud Abbott and Lou Costello Meet Frankenstein,1948,307,tt0040068,tmdb_vote_count_gt_100
18086,Fright Night Part 2,1988,306,tt0097390,tmdb_vote_count_gt_100
13613,Day of the Dead,2008,306,tt0489018,tmdb_vote_count_gt_100
16342,The Children,2008,303,tt1172571,tmdb_vote_count_gt_100
469721,The Cured,2017,303,tt3463106,tmdb_vote_count_gt_100
733156,Sightless,2020,302,tt10303430,tmdb_vote_count_gt_100
12476,The Hidden,1987,301,tt0093185,tmdb_vote_count_gt_100
258193,Alien Abduction,2014,301,tt2510434,tmdb_vote_count_gt_100
9544,FearDotCom,2002,299,tt0295254,tmdb_vote_count_gt_100
455551,The Recall,2017,299,tt5669936,tmdb_vote_count_gt_100
295011,Patient Zero,2018,299,tt3458254,tmdb_vote_count_gt_100
621151,Spell,2020,299,tt10736580,tmdb_vote_count_gt_100
10384,Supernova,2000,298,tt0134983,tmdb_vote_count_gt_100
463602,Slumber,2017,298,tt5181852,tmdb_vote_count_gt_100
24124,The Burning,1981,297,tt0082118,tmdb_vote_count_gt_100
3602,I'll Always Know What You Did Last Summer,2006,297,tt0469111,tmdb_vote_count_gt_100
46429,Gallowwalkers,2012,297,tt0829176,tmdb_vote_count_gt_100
222461,Wer,2013,297,tt2229511,tmdb_vote_count_gt_100
121606,Resolution,2013,296,tt1977895,tmdb_vote_count_gt_100
301728,Infini,2015,296,tt3327624,tmdb_vote_count_gt_100
362826,Wildling,2018,296,tt5085924,tmdb_vote_count_gt_100
10063,The Breed,2006,295,tt0455362,tmdb_vote_count_gt_100
28739,Cabin Fever 2: Spring Fever,2009,295,tt0961722,tmdb_vote_count_gt_100
293771,Dead Rising: Watchtower,2015,295,tt3816458,tmdb_vote_count_gt_100
414191,Our House,2018,295,tt2018069,tmdb_vote_count_gt_100
13555,The Funhouse,1981,294,tt0082427,tmdb_vote_count_gt_100
534072,Great White,2021,294,tt8435002,tmdb_vote_count_gt_100
1024773,It Lives Inside,2023,294,tt15683734,tmdb_vote_count_gt_100
13803,Amusement,2008,293,tt0476958,tmdb_vote_count_gt_100
1288072,Keeper,2025,293,tt32332404,tmdb_vote_count_gt_100
4283,Primeval,2007,292,tt0772193,tmdb_vote_count_gt_100
101179,Truth or Dare,2012,292,tt1838722,tmdb_vote_count_gt_100
125490,Antiviral,2012,291,tt2099556,tmdb_vote_count_gt_100
27130,I Walked with a Zombie,1943,290,tt0036027,tmdb_vote_count_gt_100
1450,Blood: The Last Vampire,2009,290,tt0806027,tmdb_vote_count_gt_100
1006462,The Flood,2023,290,tt15670222,tmdb_vote_count_gt_100
12662,Psycho III,1986,289,tt0091799,tmdb_vote_count_gt_100
20850,Ilsa: She Wolf of the SS,1975,287,tt0071650,tmdb_vote_count_gt_100
11082,The Seventh Sign,1988,287,tt0096073,tmdb_vote_count_gt_100
14211,Prey,2007,286,tt0468536,tmdb_vote_count_gt_100
50838,Wrecked,2010,286,tt1316622,tmdb_vote_count_gt_100
926606,The Home,2025,286,tt17023012,tmdb_vote_count_gt_100
10836,Dagon,2001,285,tt0264508,tmdb_vote_count_gt_100
280002,The Remaining,2014,285,tt2714380,tmdb_vote_count_gt_100
748853,In the Earth,2021,284,tt13429362,tmdb_vote_count_gt_100
3019,Dr. Jekyll and Mr. Hyde,1931,283,tt0022835,tmdb_vote_count_gt_100
74777,Absentia,2011,283,tt1610996,tmdb_vote_count_gt_100
1278950,The Ritual,2025,283,tt32194932,tmdb_vote_count_gt_100
23966,Deadgirl,2008,282,tt0896534,tmdb_vote_count_gt_100
937941,Shelby Oaks,2025,282,tt14999684,tmdb_vote_count_gt_100
37534,The New Daughter,2009,281,tt0951335,tmdb_vote_count_gt_100
46221,The Tunnel,2011,281,tt1735485,tmdb_vote_count_gt_100
244610,The Den,2013,281,tt2503154,tmdb_vote_count_gt_100
463843,Sweetheart,2019,281,tt6560164,tmdb_vote_count_gt_100
715123,Books of Blood,2020,281,tt11242218,tmdb_vote_count_gt_100
6917,The Gate,1987,279,tt0093075,tmdb_vote_count_gt_100
408439,Hounds of Love,2016,279,tt3896738,tmdb_vote_count_gt_100
461992,Hostile,2018,279,tt5085522,tmdb_vote_count_gt_100
1251717,Vicious,2025,279,tt31511689,tmdb_vote_count_gt_100
525460,Welcome Home,2018,278,tt6829180,tmdb_vote_count_gt_100
17918,Swamp Thing,1982,277,tt0084745,tmdb_vote_count_gt_100
116811,Berberian Sound Studio,2012,277,tt1833844,tmdb_vote_count_gt_100
320048,Ratter,2015,277,tt3836512,tmdb_vote_count_gt_100
1241470,Osiris,2025,277,tt31179712,tmdb_vote_count_gt_100
22307,Sisters,1973,276,tt0070698,tmdb_vote_count_gt_100
12611,The Fury,1978,276,tt0077588,tmdb_vote_count_gt_100
9827,Phantoms,1998,276,tt0119891,tmdb_vote_count_gt_100
513268,Body Cam,2020,276,tt8179024,tmdb_vote_count_gt_100
621707,The Vigil,2020,276,tt10793644,tmdb_vote_count_gt_100
10824,Candyman: Farewell to the Flesh,1995,275,tt0112625,tmdb_vote_count_gt_100
917007,Bed Rest,2023,275,tt4896168,tmdb_vote_count_gt_100
29425,The Crazies,1973,274,tt0069895,tmdb_vote_count_gt_100
299551,The Atticus Institute,2015,274,tt3280916,tmdb_vote_count_gt_100
739990,Nightbooks,2021,274,tt10521144,tmdb_vote_count_gt_100
13581,Dead of Night,1945,273,tt0037635,tmdb_vote_count_gt_100
9424,Disturbing Behavior,1998,273,tt0134619,tmdb_vote_count_gt_100
346651,Pandemic,2016,273,tt3774802,tmdb_vote_count_gt_100
1994,The Most Dangerous Game,1932,272,tt0023238,tmdb_vote_count_gt_100
718014,Hold Your Breath,2024,272,tt12573480,tmdb_vote_count_gt_100
24106,The Black Cat,1934,271,tt0024894,tmdb_vote_count_gt_100
1085103,Clock,2023,271,tt17219484,tmdb_vote_count_gt_100
7182,Venom,2005,270,tt0428251,tmdb_vote_count_gt_100
293572,The Houses October Built,2014,269,tt1958043,tmdb_vote_count_gt_100
16235,Amityville II: The Possession,1982,268,tt0083550,tmdb_vote_count_gt_100
50037,Beyond the Black Rainbow,2010,268,tt1534085,tmdb_vote_count_gt_100
420707,Cage Dive,2017,268,tt4126568,tmdb_vote_count_gt_100
753453,V/H/S/94,2021,268,tt14867006,tmdb_vote_count_gt_100
276488,Let Us Prey,2014,267,tt3148348,tmdb_vote_count_gt_100
752505,The Old Ways,2020,267,tt12829958,tmdb_vote_count_gt_100
16559,The Picture of Dorian Gray,1945,266,tt0037988,tmdb_vote_count_gt_100
659986,The Owners,2020,266,tt9806370,tmdb_vote_count_gt_100
359246,Hell House LLC,2015,265,tt4267026,tmdb_vote_count_gt_100
652004,The Wolf of Snow Hollow,2020,265,tt11140488,tmdb_vote_count_gt_100
27414,"Silent Night, Deadly Night",1984,264,tt0088117,tmdb_vote_count_gt_100
40016,Birdemic: Shock and Terror,2010,264,tt1316037,tmdb_vote_count_gt_100
160070,Apartment 1303 3D,2012,264,tt1540767,tmdb_vote_count_gt_100
311539,A Christmas Horror Story,2015,264,tt3688406,tmdb_vote_count_gt_100
26953,Puppet Master,1989,263,tt0098143,tmdb_vote_count_gt_100
12700,Dominion: Prequel to The Exorcist,2005,263,tt0449086,tmdb_vote_count_gt_100
14138,Black Water,2007,263,tt0816436,tmdb_vote_count_gt_100
56906,Husk,2011,262,tt1504403,tmdb_vote_count_gt_100
28941,Chopping Mall,1986,261,tt0090837,tmdb_vote_count_gt_100
13937,Raising Cain,1992,261,tt0105217,tmdb_vote_count_gt_100
9095,Mary Reilly,1996,261,tt0117002,tmdb_vote_count_gt_100
31592,The Old Dark House,1932,260,tt0023293,tmdb_vote_count_gt_100
10213,From Dusk Till Dawn 3: The Hangman's Daughter,1999,259,tt0120695,tmdb_vote_count_gt_100
10900,Surveillance,2008,259,tt0409345,tmdb_vote_count_gt_100
24341,Dolls,1987,257,tt0092906,tmdb_vote_count_gt_100
15158,Phantasm II,1988,257,tt0095863,tmdb_vote_count_gt_100
9456,The Crow: Salvation,2000,257,tt0132910,tmdb_vote_count_gt_100
124470,Exists,2014,257,tt1988621,tmdb_vote_count_gt_100
758724,The Cellar,2022,257,tt14550642,tmdb_vote_count_gt_100
11246,Hellraiser: Hellseeker,2002,256,tt0274546,tmdb_vote_count_gt_100
8973,Lord of Illusions,1995,255,tt0113690,tmdb_vote_count_gt_100
23410,The Thaw,2009,255,tt1235448,tmdb_vote_count_gt_100
10929,Willard,2003,254,tt0310357,tmdb_vote_count_gt_100
371560,The Eyes of My Mother,2016,254,tt5225338,tmdb_vote_count_gt_100
457041,Elizabeth Harvest,2018,254,tt6852872,tmdb_vote_count_gt_100
18573,House of Wax,1953,253,tt0045888,tmdb_vote_count_gt_100
24913,April Fool's Day,1986,251,tt0090655,tmdb_vote_count_gt_100
746524,Blood,2023,251,tt13280054,tmdb_vote_count_gt_100
157424,Cabin Fever: Patient Zero,2014,250,tt2102496,tmdb_vote_count_gt_100
1130276,Succubus,2024,250,tt13778486,tmdb_vote_count_gt_100
26860,White Zombie,1932,249,tt0023694,tmdb_vote_count_gt_100
28501,The Pit and the Pendulum,1961,249,tt0055304,tmdb_vote_count_gt_100
24924,Night of the Demons,1988,249,tt0093624,tmdb_vote_count_gt_100
10075,Blood and Chocolate,2007,249,tt0397044,tmdb_vote_count_gt_100
73936,Retreat,2011,248,tt1410051,tmdb_vote_count_gt_100
226140,See No Evil 2,2014,248,tt3106120,tmdb_vote_count_gt_100
899579,There's Something Wrong with the Children,2023,248,tt16127696,tmdb_vote_count_gt_100
1205656,Hallow Road,2025,248,tt19403516,tmdb_vote_count_gt_100
12171,The Deaths of Ian Stone,2007,247,tt0810823,tmdb_vote_count_gt_100
448194,Pyewacket,2017,247,tt5119116,tmdb_vote_count_gt_100
3077,Son of Frankenstein,1939,246,tt0031951,tmdb_vote_count_gt_100
27452,The Spiral Staircase,1946,246,tt0038975,tmdb_vote_count_gt_100
10361,Ginger Snaps 2: Unleashed,2004,246,tt0353489,tmdb_vote_count_gt_100
185460,Willow Creek,2013,246,tt2885364,tmdb_vote_count_gt_100
407531,Bedeviled,2017,246,tt4998772,tmdb_vote_count_gt_100
469916,Downrange,2018,246,tt6138228,tmdb_vote_count_gt_100
970947,The Shrouds,2025,246,tt20212786,tmdb_vote_count_gt_100
1483,Begotten,1991,245,tt0101420,tmdb_vote_count_gt_100
312827,The Nightmare,2015,245,tt3317522,tmdb_vote_count_gt_100
622420,The Jack in the Box,2019,243,tt10645682,tmdb_vote_count_gt_100
663866,Censor,2021,243,tt10329614,tmdb_vote_count_gt_100
1196067,Worldbreaker,2025,243,tt14264694,tmdb_vote_count_gt_100
398588,Dismissed,2017,242,tt5039994,tmdb_vote_count_gt_100
551238,D-Railed,2018,242,tt8318702,tmdb_vote_count_gt_100
914215,Humane,2024,242,tt16280912,tmdb_vote_count_gt_100
13564,Return to House on Haunted Hill,2007,241,tt0827782,tmdb_vote_count_gt_100
14098,100 Feet,2008,241,tt0899128,tmdb_vote_count_gt_100
312791,GirlHouse,2014,241,tt2577172,tmdb_vote_count_gt_100
291413,Within,2016,241,tt3612320,tmdb_vote_count_gt_100
362057,Martyrs,2016,241,tt1663655,tmdb_vote_count_gt_100
412546,Antrum,2018,241,tt9213244,tmdb_vote_count_gt_100
1202479,Opus,2025,241,tt29929565,tmdb_vote_count_gt_100
11905,The Company of Wolves,1984,240,tt0087075,tmdb_vote_count_gt_100
13059,The Signal,2008,240,tt0780607,tmdb_vote_count_gt_100
193726,ABCs of Death 2,2014,240,tt2926810,tmdb_vote_count_gt_100
290555,Wolves,2014,240,tt1403241,tmdb_vote_count_gt_100
242606,Keep Watching,2017,240,tt2531334,tmdb_vote_count_gt_100
977013,Haunting of the Queen Mary,2023,240,tt3463938,tmdb_vote_count_gt_100
12223,The Stepford Wives,1975,239,tt0073747,tmdb_vote_count_gt_100
9756,Half Light,2006,239,tt0412798,tmdb_vote_count_gt_100
431185,He's Out There,2018,239,tt4052050,tmdb_vote_count_gt_100
580630,Girl on the Third Floor,2019,239,tt9026184,tmdb_vote_count_gt_100
97795,Apartment 143,2011,238,tt1757742,tmdb_vote_count_gt_100
25155,The Stepfather,1987,236,tt0094035,tmdb_vote_count_gt_100
119698,The Dinosaur Project,2012,236,tt1907779,tmdb_vote_count_gt_100
17455,Hellraiser: Deader,2005,235,tt0337636,tmdb_vote_count_gt_100
310137,Bound to Vengeance,2015,235,tt1230213,tmdb_vote_count_gt_100
504631,Mermaid Down,2019,235,tt3584496,tmdb_vote_count_gt_100
680593,The Dark and the Wicked,2020,235,tt10229558,tmdb_vote_count_gt_100
3031,Island of Lost Souls,1932,234,tt0024188,tmdb_vote_count_gt_100
11791,The Hound of the Baskervilles,1959,234,tt0052905,tmdb_vote_count_gt_100
9568,The Dentist,1996,234,tt0116075,tmdb_vote_count_gt_100
10391,Bless the Child,2000,234,tt0163983,tmdb_vote_count_gt_100
14219,Skinwalkers,2006,234,tt0461703,tmdb_vote_count_gt_100
553141,The Head Hunter,2019,234,tt6469548,tmdb_vote_count_gt_100
27475,The Slumber Party Massacre,1982,233,tt0084695,tmdb_vote_count_gt_100
12699,Hellraiser: Hellworld,2005,233,tt0354623,tmdb_vote_count_gt_100
1300962,The Beast Within,2024,233,tt14539318,tmdb_vote_count_gt_100
1145221,It Feeds,2025,233,tt28230296,tmdb_vote_count_gt_100
807356,Watcher,2022,232,tt12004038,tmdb_vote_count_gt_100
1020414,Peter Pan's Neverland Nightmare,2025,232,tt21955520,tmdb_vote_count_gt_100
33518,Alligator,1980,231,tt0080354,tmdb_vote_count_gt_100
1035982,Hell House LLC Origins: The Carmichael Manor,2023,231,tt22796890,tmdb_vote_count_gt_100
1308757,Dead Sea,2024,231,tt11724920,tmdb_vote_count_gt_100
10988,Diabolique,1996,229,tt0116095,tmdb_vote_count_gt_100
14913,Boogeyman 2,2007,229,tt0900357,tmdb_vote_count_gt_100
34335,Nine Dead,2010,228,tt0959329,tmdb_vote_count_gt_100
70584,Hellraiser: Revelations,2011,228,tt1716747,tmdb_vote_count_gt_100
137145,247°F,2011,228,tt1877543,tmdb_vote_count_gt_100
231001,All Hallows' Eve,2013,228,tt2900624,tmdb_vote_count_gt_100
840889,Stopmotion,2024,228,tt14852624,tmdb_vote_count_gt_100
1373445,V/H/S/Halloween,2025,228,tt37676033,tmdb_vote_count_gt_100
24001,The Hills Run Red,2009,227,tt0907676,tmdb_vote_count_gt_100
443319,Phoenix Forgotten,2017,227,tt6574272,tmdb_vote_count_gt_100
703745,Deep Blue Sea 3,2020,227,tt11946300,tmdb_vote_count_gt_100
19592,Dead Birds,2004,226,tt0377749,tmdb_vote_count_gt_100
257087,The Veil,2016,226,tt3533916,tmdb_vote_count_gt_100
38939,Tales from the Crypt,1972,225,tt0069341,tmdb_vote_count_gt_100
1407861,The Bayou,2025,225,tt29343289,tmdb_vote_count_gt_100
13006,Split Second,1992,224,tt0105459,tmdb_vote_count_gt_100
782760,COVID-21: Lethal Virus,2021,224,tt11246434,tmdb_vote_count_gt_100
629015,Shut In,2022,224,tt10131024,tmdb_vote_count_gt_100
