id,title,year,imdb_id,tmdb_genres,imdb_titleType,flag_tmdb_tv_movie,flag_imdb_tv_type,reason
171292,"I, Desire",1982,tt0083821,"Crime, Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
171308,Baffled!,,tt0068248,,tvMovie,0,1,tv_horror_tmdb_or_imdb
173795,13 Gantry Row,,tt0162128,,tvMovie,0,1,tv_horror_tmdb_or_imdb
177146,Flying Monkeys,2013,tt2205652,"Fantasy, Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
178146,The Lady Vanishes,2013,tt2183152,"Horror, Mystery, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
179123,Eyewitness,1990,tt0152992,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
180276,Chupacabra vs. the Alamo,2013,tt2247748,"Action, Fantasy, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
181175,Summoned,2013,tt2429870,"Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
183149,A Near Death Experience,2008,tt1167319,"Drama, Horror, Mystery, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
183327,I'm Dangerous Tonight,1990,tt0099822,"Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
184150,Death at Love House,1976,tt0074384,"Horror, Mystery, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
184712,Battledogs,2013,tt2457138,"Action, Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
184804,A Taste of Evil,1971,tt0067828,"Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
185406,"Sweet, Sweet Rachel",1971,tt0067811,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
186349,The Strange Possession of Mrs. Oliver,1977,tt0076771,"Drama, Horror, Mystery, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
189299,The Haunting of Seacliff Inn,1994,tt0109997,"Drama, Horror, Mystery",tvMovie,0,1,tv_horror_tmdb_or_imdb
198194,Second Sight,2007,tt1151400,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
200535,The Werewolf of Woodstock,1975,tt0179510,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
202626,Night Cries,1978,tt0077990,"Drama, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
203116,Shadowhunter,1993,tt0108100,"Action, Drama, Horror, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
203155,Last Bride Of Salem,1974,tt0272169,"Drama, Horror",tvEpisode,0,1,tv_horror_tmdb_or_imdb
203525,Beastly Boyz,2006,tt0482351,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
204730,The Intruder Within,1981,tt0082565,"Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
204839,The Stepdaughter,2000,tt0221581,"Horror, Thriller, TV Movie",video,1,0,tv_horror_tmdb_or_imdb
205091,The Yellow Wallpaper,1989,tt0314918,"Drama, History, Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
206157,Into the Badlands,1991,tt0102125,"Horror, TV Movie, Western",tvMovie,1,1,tv_horror_tmdb_or_imdb
206630,"Scream, Pretty Peggy",1973,tt0070657,"Drama, Horror, Mystery, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
206970,A Coffin for the Bride,,tt0212061,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
208492,The Beasts Are on the Streets,,tt0077216,,tvMovie,0,1,tv_horror_tmdb_or_imdb
209434,The Darker Side of Terror,1979,tt0077400,"Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
209443,The Aliens Are Coming,,tt0080348,,tvMovie,0,1,tv_horror_tmdb_or_imdb
210298,The Darklings,1999,tt0186019,"Crime, Drama, Horror, Mystery, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
210454,Kiss Me and Die,,tt0212281,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
210599,Killer Bees,1974,tt0071718,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
211318,Emmanuelle - The Private Collection: The Sex Lives Of Ghosts,,tt7425296,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
211421,Screamer,1974,tt0213227,"Crime, Horror, Mystery, Thriller",tvEpisode,0,1,tv_horror_tmdb_or_imdb
213281,Hellfire,1995,tt0113287,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
214024,Thirteen to Centaurus,1965,tt0279463,"Drama, Horror, Science Fiction",tvEpisode,0,1,tv_horror_tmdb_or_imdb
214641,Schalcken the Painter,1979,tt0286049,"Drama, Fantasy, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
216043,The Iceman Confesses: Secrets of a Mafia Hitman,2001,tt0347228,"Crime, Documentary, Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
216176,Death Car on the Freeway,,tt0080601,,tvMovie,0,1,tv_horror_tmdb_or_imdb
216183,Mysterious Two,,tt0084375,,tvMovie,0,1,tv_horror_tmdb_or_imdb
216194,The Death Train,1978,tt0275293,"Crime, Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
216196,Deathmoon,1978,tt0077411,"Horror, Mystery, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
216539,Ghost Shark,2013,tt2600742,"Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
217085,Night Slaves,1970,tt0066140,"Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
218485,The Ripper,,tt0120023,,tvMovie,0,1,tv_horror_tmdb_or_imdb
219180,Murder in Space,,tt0089641,,tvMovie,0,1,tv_horror_tmdb_or_imdb
219247,Zombie Night,2013,tt2978716,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
219386,Isn't It Shocking?,,tt0070229,,tvMovie,0,1,tv_horror_tmdb_or_imdb
219878,The Haunting of Sarah Hardy,1989,tt0097482,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
219932,The Dollhouse Murders,1992,tt0111144,"Family, Horror, Mystery, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
221002,The Chelsea Murders,1981,tt1235523,"Horror, Thriller",tvEpisode,0,1,tv_horror_tmdb_or_imdb
221506,Satan's School for Girls,2000,tt0203088,"Drama, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
221737,RoboCroc,2013,tt3188560,"Fantasy, Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
222851,Sawbones,1995,tt0114343,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
222882,House of the Damned,1996,tt0116573,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
223263,Inhumanoid,1996,tt0118856,"Horror, Science Fiction, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
223269,The People Across the Lake,1988,tt0095846,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
223753,Saurian,2006,tt0478242,"Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
223780,13 Witches,2012,tt2233925,Horror,tvSeries,0,1,tv_horror_tmdb_or_imdb
224069,Fantasies,1982,tt0083923,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
224073,Body Count,1986,tt1244512,"Crime, Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
224630,The Nightmare Man,1981,tt0170989,"Fantasy, Horror, Mystery, Science Fiction, TV Movie",tvSeries,1,1,tv_horror_tmdb_or_imdb
226179,Forever 16,2013,tt2813064,"Fantasy, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
226630,Blackout,1985,tt0088816,"Crime, Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
226640,Black Noon,1971,tt0066836,"Horror, TV Movie, Western",tvMovie,1,1,tv_horror_tmdb_or_imdb
226948,Scarecrow,2013,tt2071571,"Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
227008,Bride of Monster Mania,2000,tt0289098,"Documentary, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
227213,Gila!,2012,tt2175675,"Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
229108,A Howling in the Woods,1971,tt0067221,"Horror, Mystery, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
229839,Grave Halloween,2013,tt2805748,"Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
232777,Sacrifice,2000,tt0156984,"Action, Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
233383,Robin Redbreast,1970,tt0498409,"Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
233738,The V Word,2006,tt0817401,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
233885,We All Scream for Ice Cream,2007,tt0817402,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
237293,id 237293,,tt2980114,,tvMiniSeries,0,1,tv_horror_tmdb_or_imdb
238384,Covenant,1985,tt0088958,"Drama, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
241308,The Hunchback of Notre Dame,1976,tt0246689,"Drama, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
241310,The Picture of Dorian Gray,1973,tt0070533,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
243714,Night of the Hunter,,tt0102533,,tvMovie,0,1,tv_horror_tmdb_or_imdb
245367,Summer of Fear,,tt0117780,,tvMovie,0,1,tv_horror_tmdb_or_imdb
246822,Wild Grizzly,2000,tt0191653,"Adventure, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
248045,The Raven,2007,tt1006947,"Horror, Mystery",tvMovie,0,1,tv_horror_tmdb_or_imdb
249195,The Hound of the Baskervilles,1972,tt0068719,"Crime, Horror, Mystery, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
249260,Avalanche Sharks,2014,tt2622826,"Action, Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
250362,Daemon,1985,tt0090896,"Family, Horror, Mystery",tvMovie,0,1,tv_horror_tmdb_or_imdb
251211,She's Dressed to Kill,,tt0079898,,tvMovie,0,1,tv_horror_tmdb_or_imdb
252273,Final Notice,,tt0097355,,tvMovie,0,1,tv_horror_tmdb_or_imdb
252296,Murder by Night,1989,tt0097932,"Horror, Mystery, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
252297,Murderous Vision,,tt0102486,,tvMovie,0,1,tv_horror_tmdb_or_imdb
252320,The Lightning Incident,1991,tt0102309,"Drama, Horror, Science Fiction, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
252422,Portrait in Terror,1965,tt0131543,"Crime, Horror, Mystery, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
252715,The Deadly Dream,1971,tt0066972,"Drama, Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
252857,A Pattern of Roses,1983,tt0213989,"Drama, Horror, Mystery, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
252880,The Devil and Miss Sarah,1971,tt0066991,"Horror, Western",tvMovie,0,1,tv_horror_tmdb_or_imdb
252905,Maneater,1973,tt0070367,"Adventure, Drama, Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
252932,Locusts,1974,tt0071769,"Drama, Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
256830,The Woman Hunter,,tt0069510,,tvMovie,0,1,tv_horror_tmdb_or_imdb
257646,Homewrecker,1992,tt0104433,"Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
258726,The Game,1989,tt0273627,"Horror, Thriller",tvEpisode,0,1,tv_horror_tmdb_or_imdb
259633,Dr Jekyll and Mr Hyde,1980,tt0081853,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
261357,They,1993,tt0108324,"Drama, Horror, Mystery, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
261624,The Lake,1998,tt0137902,"Horror, Mystery, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
262305,Curse of the Moon Child,1972,tt0266435,"Horror, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
262324,Skeletons,1997,tt0117661,"Drama, Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
262522,Poison,,tt0241251,,tvMovie,0,1,tv_horror_tmdb_or_imdb
262837,Victims,,tt0084864,,tvMovie,0,1,tv_horror_tmdb_or_imdb
265067,Vampire,1979,tt0080079,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
270057,The Night Nurse,1978,tt0077991,"Horror, Mystery, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
270851,Blood Lake,2014,tt3723790,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
274025,The Phone Call,1989,tt0098092,"Drama, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
274477,Snakehead Swamp,2014,tt3518702,"Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
276692,Natural Selection,1994,tt0109547,"Horror, Mystery, Science Fiction, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
276956,The 50 Best Horror Movies You've Never Seen,2014,tt1671746,"Documentary, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
278388,The Iceman and the Psychiatrist,2004,tt0875695,"Crime, Documentary, Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
278670,You Belong to Me,2008,tt1124375,"Crime, Horror, Mystery, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
278934,The Fury Within,1998,tt0176739,"Drama, Family, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
281111,Midnight's Child,1992,tt0104865,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
281979,Doctor Who: The Waters of Mars,,tt1413314,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
282901,Evil Never Dies,2003,tt0355427,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
283627,The Forgotten Wells,1994,tt0099603,"Action, Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
284125,Ghostbreakers,1967,tt0447171,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
284249,Fear No Evil,1969,tt0064319,"Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
284319,The Force of Evil,,tt0285569,,tvMovie,0,1,tv_horror_tmdb_or_imdb
284711,Sharktopus vs. Pteracuda,2014,tt3743126,"Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
288588,Valerie on the Stairs,2006,tt0805420,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
289021,Sounds Like,2006,tt0817400,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
289923,The Burkittsville 7,2000,tt0252966,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
290988,MR James: Ghost Writer,2013,tt3425256,"Documentary, Fantasy, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
291167,Crystal Skulls,2014,tt3981112,"Adventure, Fantasy, Horror, Mystery, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
291279,The Invasion of Carol Enders,1973,tt0218353,"Drama, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
292523,Whistle and I'll Come to You,1968,tt0063381,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
293093,Dark Haul,2014,tt3188614,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
293830,Terminal,1996,tt0117879,"Drama, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
294562,Lavalantula,2015,tt4060576,"Horror, Science Fiction, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
295774,Once Upon a Midnight Scary,1979,tt0079666,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
295900,The Unknown,1964,tt0376292,"Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
296241,Homecoming,2005,tt0643105,"Horror, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
296626,Finders Keepers,2014,tt3534842,"Horror, Mystery, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
298723,Pro-Life,2006,tt0785532,"Horror, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
298830,The Dorm,2014,tt3587064,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
299438,Jenifer,2005,tt0643108,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
299468,Russian Yeti: The Killer Lives,,tt3781666,,tvMovie,0,1,tv_horror_tmdb_or_imdb
301303,The Advocate's Devil,1997,tt0126774,"Crime, Drama, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
302038,An Erotic Tale of Ms. Dracula,,tt4270700,,tvMovie,0,1,tv_horror_tmdb_or_imdb
305655,Haeckel's Tale,2006,tt0643106,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
307719,id 307719,,tt0117997,,tvMovie,0,1,tv_horror_tmdb_or_imdb
308724,Seduced by Evil,1994,tt0111114,"Fantasy, Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
314762,The Curse of King Tut's Tomb,1980,tt0080582,"Horror, Mystery, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
315306,Rattled,1996,tt0117444,"Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
315379,Paper Man,,tt0067551,,tvMovie,0,1,tv_horror_tmdb_or_imdb
319203,Dream Cruise,2007,tt0868394,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
319206,The Washingtonians,2007,tt0854548,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
319297,The Black Cat,2007,tt0785533,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
319302,Right to Die,2007,tt0871197,"Horror, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
319309,Family,2006,tt0782399,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
319311,The Damned Thing,2006,tt0805419,"Drama, Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
319318,The Fair Haired Child,2006,tt0643112,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
319323,Chocolate,2006,tt0643101,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
319324,Dance of the Dead,2005,tt0643102,"Horror, Science Fiction, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
319326,Dreams in the Witch House,2005,tt0643104,"Horror, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
319327,Incident On and Off a Mountain Road,2005,tt0643107,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
320764,The Haunting Passion,,tt0085652,,tvMovie,0,1,tv_horror_tmdb_or_imdb
321740,Breeding Farm,2013,tt2317412,"Horror, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
321910,The Picture of Dorian Gray,1976,tt0217723,"Drama, Fantasy, Horror",tvEpisode,0,1,tv_horror_tmdb_or_imdb
327389,Cigarette Burns,2005,tt0643109,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
328014,The Face of Fear,1990,tt0099534,"Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
331446,Sharknado 3: Oh Hell No!,,tt3899796,,tvMovie,0,1,tv_horror_tmdb_or_imdb
331692,Haunted by Her Past,1987,tt0078218,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
333742,Casting the Runes,1979,tt0492874,"Horror, Mystery, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
334033,Sick Girl,2006,tt0643111,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
335033,She Waits,1972,tt0067744,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
335034,Ritual of Evil,1970,tt0064898,"Drama, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
335409,Sharkansas Women's Prison Massacre,2015,tt3403194,"Action, Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
336237,PROBE: The Zero Imperative,1994,tt0111824,"Action, Adventure, Crime, Horror, Science Fiction",tvEpisode,0,1,tv_horror_tmdb_or_imdb
336238,PROBE: Unnatural Selection,,tt0188263,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
336241,PROBE: The Ghosts of Winterborne,1996,tt0185334,"Crime, Fantasy, Horror, Science Fiction, Thriller",tvEpisode,0,1,tv_horror_tmdb_or_imdb
336560,Lake Placid vs. Anaconda,2015,tt4497416,"Action, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
337889,The Fall of the House of Usher,1979,tt0083917,"Drama, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
338393,Fade to Black,1993,tt0106853,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
342757,The Eyes Have It,,tt0212141,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
343243,The Sins of Dorian Gray,1983,tt0086315,"Drama, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
343930,The Beast from the Beginning of Time,1965,tt4638098,"Horror, Science Fiction, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
344147,Sharktopus vs. Whalewolf,,tt3292154,,tvMovie,0,1,tv_horror_tmdb_or_imdb
344534,The Anatomist,1956,tt0054626,"Drama, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
345035,The Horror Show,1979,tt1409586,"Documentary, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
347849,Zombie Shark,2015,tt4704918,"Action, Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
349135,Roboshark,,tt4443784,,tvMovie,0,1,tv_horror_tmdb_or_imdb
349410,Nightmare Street,1997,tt0132363,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
353383,The Cradle Will Fall,1983,tt0085376,"Drama, Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
353416,I Married a Monster,1998,tt0162999,"Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
353654,Scary Tales: Night Elevator,1988,tt0094543,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
353999,Mind Over Murder,1979,tt0079559,"Horror, Science Fiction, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
354479,The Phantom of the Opera,1983,tt0086101,"Drama, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
354485,The Possession of Michael D.,1995,tt0114167,"Drama, Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
358392,Pulau Hantu,,tt1264107,,tvMovie,0,1,tv_horror_tmdb_or_imdb
361042,The Hollow,2015,tt4472596,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
362333,Rock n' Roll Cowboys,1988,tt0148680,"Horror, Romance, Science Fiction, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
362430,Night of the Wild,2015,tt4926042,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
362434,Ominous,2015,tt5052966,"Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
362439,They Found Hell,2015,tt5113926,"Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
362844,Survivor,1999,tt0187534,"Action, Horror, Mystery, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
365351,Mr. Boogedy,1986,tt0091566,"Adventure, Drama, Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
371833,Harry Price: Ghost Hunter,2015,tt4974584,"Drama, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
374515,Stalked by My Doctor,,tt5252624,,tvMovie,0,1,tv_horror_tmdb_or_imdb
375569,Kingdom Hospital,2004,tt0324864,Horror,tvMiniSeries,0,1,tv_horror_tmdb_or_imdb
377448,The Rocky Horror Picture Show: Let's Do the Time Warp Again,,tt1267299,,tvMovie,0,1,tv_horror_tmdb_or_imdb
380565,Home Invasion,2016,tt5351000,"Horror, Thriller, TV Movie",video,1,0,tv_horror_tmdb_or_imdb
382218,Ladykillers,1988,tt0095485,"Horror, Mystery, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
386099,Night Train to Terror,1973,tt0748280,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
390959,Shadow of the Blair Witch,2000,tt0265736,"Horror, Mystery",tvMovie,0,1,tv_horror_tmdb_or_imdb
391069,Night Gallery,1969,tt0064725,"Horror, Mystery, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
391975,2 Lava 2 Lantula!,2016,tt4932244,"Horror, Science Fiction, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
392703,House of Darkness,2016,tt5472372,"Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
393643,Arachnicide,2014,tt4030898,"Action, Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
399747,"Mother, May I Sleep with Danger?",2016,tt5480528,"Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
402261,Nostradamus,2006,tt0862770,"Drama, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
406445,A Photograph,1977,tt0770068,"Drama, Horror",tvEpisode,0,1,tv_horror_tmdb_or_imdb
407620,Planet of the Sharks,2016,tt5828640,"Action, Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
407624,Saltwater,,tt5899100,,tvMovie,0,1,tv_horror_tmdb_or_imdb
407626,Ozark Sharks,2016,tt5606742,"Action, Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
407627,Ice Sharks,2016,tt5901326,"Action, Adventure, Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
407628,Dam Sharks!,2016,tt5773112,"Action, Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
407948,The Inherited,2015,tt3639656,"Horror, Mystery, Thriller, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
414590,Stillwatch,1987,tt0094041,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
414610,Stalked by My Doctor: The Return,,tt5989054,,tvMovie,0,1,tv_horror_tmdb_or_imdb
414757,Family Sins,1987,tt0093005,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
418585,The Crooked Man,2016,tt5979690,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
