id,title,year,status,latency_s,title_text,credits_text,other_text,languages,mood,fear_labels,weapon,monster,person,animal,blood_gore,violence,sexual_content,sensitive,moderation_notes,description,model_id,input_tokens,output_tokens,error
132729,White Lady,2006,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.972,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
132802,Hellblock 13,1999,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.64,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
132843,Cassandra,1987,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.634,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
132894,Aladdin and the Death Lamp,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.267,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
132916,Sorority Girls and the Creature From Hell,1990,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
132935,Blind Witness,1989,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.652,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133137,Dead Creatures,2001,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.684,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133143,Defenceless: A Blood Symphony,2004,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.677,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133167,The Victim,1972,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.678,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133172,Revenge!,1971,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,0.537,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133196,Famine,2011,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.069,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133197,Sightings: Heartland Ghost,2002,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.626,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133319,Lucky Stiff,1988,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.61,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133339,The Surgeon,1995,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133360,Alien Terminator,1996,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.647,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133369,The Conspiracy,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.673,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133463,Redd Inc.,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.652,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133530,The Healing,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.644,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133535,Aswang,1994,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.662,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133714,Within the Rock,1996,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133718,Stinger,2005,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.666,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133805,Carrie,2013,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133831,Endangered Species,2002,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.627,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133838,Shadow of the Hawk,1976,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.635,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133907,Teenage Monster,1958,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.633,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133918,Re-Animator: 1942,2008,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.665,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133953,Snow Shark: Ancient Snow Beast,2011,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.676,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
133959,Frenchman's Farm,1987,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.655,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134136,Totem,1999,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.652,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134182,The Stalls of Barchester,1971,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.637,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134366,Grave Encounters 2,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.662,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134394,Barricade,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.679,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134404,The Cormorant,1993,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.678,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134503,Hellspawn,1993,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.643,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134521,Lukas' Child,1993,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.638,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134570,Dead Men Don't Die,1990,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.607,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134572,Blood Relations,1988,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.645,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134597,The Collection,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.639,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134607,The Unquiet,2008,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.642,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134628,2: Voodoo Academy,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.646,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134640,Death in Charge,2008,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.647,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134656,I Love Sarah Jane,2008,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134756,Killjoy Goes to Hell,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.645,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134760,The World Beyond,1978,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.646,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134800,The Screaming Woman,1972,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.687,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
134885,Deer Crossing,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.664,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135060,The Turn of the Screw,1992,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.669,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135064,Expiration,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.734,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135132,Final Curtain,1957,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.995,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135141,Doctor of Doom,1979,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.626,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135197,The Serpent of Death,1990,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.535,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135208,Venus Drowning,2005,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.285,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135240,Hell's Fever,2006,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.667,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135251,Yesterday,2009,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.633,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135252,Your Name Here,2008,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.655,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135288,The House with 100 Eyes,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.646,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135309,Lake Placid: The Final Chapter,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.666,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135321,Porkchop II: Rise of the Rind,2011,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.691,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135354,Porkchop 3D,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.644,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135368,The Barrens,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.658,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135369,Wanda - The Sadistic Hypnotist,1969,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.612,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135402,Dark Places,2005,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.643,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135414,Zombie Attack: Museum of the Dead,2004,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.631,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135422,Terror of Dracula,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.648,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135424,Splatter Farm,1987,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.662,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135446,Plastic,2010,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.668,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135451,Visible Scars,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.647,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135454,Her Heart Still Beats,2011,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.992,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135461,Last Kind Words,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.671,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135475,Vicki,2012,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.656,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
135480,Office of the Dead,2009,error: ResourceNotFoundException: An error occurred (ResourceNotFoundException) ,1.292,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ResourceNotFoundException: An error occurred (ResourceNotFoundException) when calling the Invoke operation: Function not found: arn:aws:lambda:us-west-2:207567776078:function:poster-ocr-bedrock:$LATEST
